it	posterior	prior	PP_lik	BD_lik	q_0	q_1	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Albertosaurus_sarcophagus_TS	Alioramus_altai_TS	Alioramus_remotus_TS	Bistahieversor_sealeyi_TS	Daspletosaurus_horneri_TS	Daspletosaurus_novsp_TS	Daspletosaurus_torosus_TS	Dynamoterror__dynastes_TS	Gorgosaurus_libratus_TS	Lythronax_argestes_TS	Nanuqsaurus_hoglundi_TS	Qianzhousaurus_sinensis_TS	Tarbosaurus_bataar_TS	Teratophoneus__curriei_TS	Thanatotheristes_degrootorum_TS	Tyrannosaurus_rex_TS	Zhuchengtyrannus_magnus_TS	Albertosaurus_sarcophagus_TE	Alioramus_altai_TE	Alioramus_remotus_TE	Bistahieversor_sealeyi_TE	Daspletosaurus_horneri_TE	Daspletosaurus_novsp_TE	Daspletosaurus_torosus_TE	Dynamoterror__dynastes_TE	Gorgosaurus_libratus_TE	Lythronax_argestes_TE	Nanuqsaurus_hoglundi_TE	Qianzhousaurus_sinensis_TE	Tarbosaurus_bataar_TE	Teratophoneus__curriei_TE	Thanatotheristes_degrootorum_TE	Tyrannosaurus_rex_TE	Zhuchengtyrannus_magnus_TE
1235000	-432.87850073129755	-30.103022587782682	-352.7198264758829	-50.05565166763199	5.627911486952103	8.037886007119214	0.20842733583611944	2	1	3.6531077569989243	80.56003268394583	65.95175365618682	27.12159804340861	73.99718656758449	72.03025765922193	68.38923365585484	74.12713904134864	75.12902808249754	77.05257211673009	76.98263966429288	78.20647026367791	76.42681225511673	80.56003268394583	68.09617194921655	70.61394637702024	72.29247132754364	76.42318042418256	80.12085597671312	68.0022282819752	73.4490109103501	67.91540798498362	71.9275384101913	68.29270904194092	72.96628206314004	74.5811845666863	75.7845835949498	75.17253895892395	77.94595436508177	74.7700768704073	80.37916168747964	68.06155600914052	65.95175365618682	68.04785400500221	75.51550812681572	79.29991052585251	65.98264440278572	72.18297492429555
1240000	-443.7930285306473	-28.80080440281443	-364.5118666051652	-50.480357522667646	4.876199092761367	9.036758719725498	0.2291730904516087	2	1	2.49813501930534	80.81333245379976	66.00279820140712	28.575293749447326	74.38771222901526	71.95320694573901	68.40987982516633	74.1635644129221	75.22514306184493	76.8033602647548	77.02893925055118	78.09699412552871	76.64806336215165	80.81333245379976	68.09977565154263	71.10658399916143	72.17868430545846	75.9399262988144	80.4131685224829	68.12852426966002	73.60314162348779	67.79908264338876	71.81989361021473	68.30732313633418	73.07978866935446	74.53792217440513	75.71299233685438	75.044996040145	77.91790502205463	74.79326245422912	80.32078431505353	67.98267937217152	66.56610234621219	68.03234588173345	75.22142339235043	79.22061043414816	66.00279820140712	72.06479682257726
1245000	-425.0385559743597	-30.387630493318834	-347.545648767304	-47.105276713736885	6.404597764832428	8.766043564633854	0.18969743428866923	2	1	2.0923361537475973	80.44616969259413	65.98492105614902	26.027853969418558	74.36366804002292	72.04292817137843	68.43906752642748	74.18081634406134	75.21683118434021	76.92738343119068	76.80438583583503	78.10580714231023	76.48184171348579	80.44616969259413	68.14216943527578	70.12894259499694	72.1165100225996	75.9153903180347	80.3929031361637	67.996427853488	73.51648249354176	68.02786588889317	71.89438783886794	68.34019600242291	73.247814925858	74.56304937980426	75.786485040253	75.09608904992612	77.97986091975574	74.70775755225833	80.44171764315645	67.93389971771411	65.98492105614902	68.0379812946333	75.52297141331773	79.42973318278487	66.00626507638755	72.18887498414564
1250000	-420.3713854802651	-24.49830813841395	-346.041244438213	-49.83183290363809	4.923157433566821	8.624522455008831	0.22422817296780842	1	1	0.46098377164931886	80.45416019695979	65.94381057773484	25.548013740623162	73.96338763489821	72.04275676993974	68.40922591307144	74.09984686163226	75.13340284314224	77.24115332906116	77.20711110296253	78.06733343755157	76.45845731093779	80.45416019695979	68.06783964107437	70.1397334922197	72.08711582291758	75.59652151466938	80.11019005880648	68.02082646758348	73.83324209018073	68.08432411043633	71.91560765251447	68.20678663696074	73.22787228483081	74.56955452894135	75.78078311016831	74.91390778841728	77.99592392252424	74.62763819246406	80.42293211301505	68.05571433391513	66.37838167495575	67.97931330740086	75.5300745185908	79.58543076525459	65.94381057773484	72.16623522886069
1255000	-431.1067443208508	-28.939852789967432	-353.8764950378957	-48.29039649298767	5.7504912722411	8.641437824144683	0.18778244846493958	1	2	1.3406571129185592	80.46363963236142	65.97032724360652	25.849563328292035	73.95674040855984	72.05218974296882	68.38529283415284	74.22101144049813	75.13375474726564	76.90021760290983	77.0532104146498	78.07104397038911	76.5987710580692	80.46363963236142	68.18822878443383	70.18672005236179	72.14588698335352	75.68494461906722	80.33439325021992	67.99763857052044	73.53186363247268	67.85766092197001	71.93843795358464	68.26603183835934	72.94371766335105	74.51532275553606	75.73223540183113	74.8150791420429	77.91564598636609	74.68514676374171	80.36015186813012	68.02609140372488	66.691385772983	68.04578913767148	75.51514267988418	79.60173356355416	65.97032724360652	72.17608431962474
1260000	-432.7833835028264	-37.97059890353975	-349.37412796316977	-45.43865663611689	4.843260728205733	8.391748382541131	0.2116393016047171	3	2	1.576620934847484	80.45976900738668	65.86468254256462	27.524589200059268	74.15588679479096	71.9462007069111	68.35959486090893	74.20686513772964	75.13869462432115	77.12526932223707	76.73297234873127	78.1344599915662	76.49165934689252	80.45976900738668	68.08483894344808	71.48655381886752	72.1009692260485	76.21134393712937	80.07365878785207	68.00627814418384	73.41733910280571	68.0055348560118	71.91058354905024	68.32251773633233	73.04585073475461	74.57158847694798	75.74386681257994	74.79036128172106	78.00184416298605	74.6807827098285	80.17492041776534	68.00256671756462	65.86468254256462	68.0454248021366	75.49143187993806	79.63079677814568	65.9855981795474	72.33941326387651
1265000	-422.29850708759716	-25.840667718170636	-345.2888847197876	-51.16895464963898	5.430999299507962	9.714885684281136	0.1865254901375132	1	1	1.1038597725674193	81.04269283827736	65.97465666648446	27.568154178240604	74.30248783825043	71.97893578571717	68.35808561905382	74.23553476052393	75.10095796863611	77.21902797196238	76.98220174308777	78.05559360645567	76.54901591178158	81.04269283827736	68.07510489344244	71.32917375364704	72.09027447315071	75.57606415094239	80.14174193459097	68.06200555791935	74.41127076777367	68.04088112106362	71.91760493260242	68.35489249328539	73.08121938981388	74.51805417031093	75.74182632644698	75.18448515801542	78.0337541721549	74.68319735968781	80.2927495870001	68.06186146313168	66.7043702558543	68.03229684942977	75.54801501148285	79.45563567272761	65.97465666648446	72.31651476748007
1270000	-421.6903980316	-36.97462359679911	-342.05610221539325	-42.65967221940764	5.010255356456589	9.325826219063709	0.2597785572920574	3	1	0.5733346059915112	80.48491366745642	66.00262093217458	26.274728862299753	74.03397266920864	71.96967198275308	68.43684750814208	74.62708620800576	75.15637803751571	76.94597864977962	76.7614459177414	78.1504993612586	76.44913771052354	80.48491366745642	68.07660670086415	70.91081421514556	72.14076059120764	75.57701555749453	80.07354473554088	68.00406505385172	73.88459134161504	67.73687807881288	71.92929656172669	68.33722261953831	72.99482679472524	74.56345053936573	75.78957461313026	75.16883380636767	78.03237145970068	74.80008367261587	80.42332777394186	68.05073211853933	66.18322702937455	68.02549626571012	75.50906944619082	79.60146092185583	66.00262093217458	72.26012841203419
1275000	-432.17902845540914	-27.860497244933804	-355.91375316944624	-48.40477804102909	4.283100941207465	8.425041937608151	0.2596596231691884	2	1	0.8032216237507459	81.30776309612963	66.00262093217458	28.14569271866786	74.0245820692087	72.03580049716126	68.38458545387496	74.20880933622468	75.0978782023055	76.79152126741178	76.72693401489894	78.1926794041904	76.49011400466719	80.46131705837661	68.15258817645821	71.77297716568995	72.13247761285332	76.05485354715923	81.30776309612963	68.03434497480099	73.75832167889948	68.00754808343264	71.94106650674881	68.34373064709126	73.23444815917921	74.52200287345426	75.555379991425	75.13749085421601	77.83659361272568	74.78449974594173	80.28393119390347	68.00666960875738	66.64573662033031	68.03572295491293	75.5016500551155	79.32009968470454	66.00262093217458	72.32266331752966
1280000	-424.7380255444655	-28.211139951774665	-349.65170194919705	-46.875183643493756	5.2466386847592155	8.708648672379535	0.21666997988864073	2	1	1.6766408369786814	80.46090290817864	65.9899285567615	25.902784695259413	74.42405493698135	71.954788591072	68.40134828030568	74.62394929561518	75.11234224497662	76.76526810290255	76.77184353664528	78.2295965173921	76.4592652112024	80.46090290817864	68.1798297312377	70.27403066272119	72.12145257686838	75.84139647808333	80.16762761133019	68.04081107127246	73.50382931735012	67.99882344096517	71.68955368544836	68.35331572850622	73.2477087422905	74.53451426639022	75.55844081184277	75.17056952186057	78.01340521780166	74.75645605376893	80.4383058277093	68.0288523353679	66.54026023497508	68.02036305806385	75.41361491123372	79.62249947665762	65.9899285567615	72.05294050923239
1285000	-426.1374525392019	-24.691304206386338	-351.0907991233236	-50.35534920949192	5.3049006895133894	8.685805221983157	0.21273681217932544	1	1	1.0425197695341841	81.04851729272802	65.99789838018907	27.161909327856335	74.24844679807495	71.99005877752882	68.44979892055898	74.21956714678252	75.20201676133391	77.03085215679349	77.0664480708945	78.08803294011597	76.44763052523427	80.8324013741671	68.06712654299314	70.04015606832569	72.11641622498513	75.57207373036582	81.04851729272802	68.03407350733093	73.75278431354536	67.99420913362518	71.93408836138735	68.3241828206818	72.87702040664763	74.52305095982751	75.72687722401776	75.12999887486866	77.9392390195487	74.70995382206182	80.43402642133813	67.88501490253473	66.62974709870431	68.05368495407023	75.55237673569862	79.07171449023716	65.99789838018907	72.26140821846359
1290000	-441.84540670248174	-35.75496949653024	-358.2551132643513	-47.83532394160022	3.7077203679650728	9.041247172962276	0.26796244942076475	2	3	1.1731936572769142	80.61039349969953	65.97044718867046	28.136578842789802	73.97865626405853	72.10642778286292	68.55769215894807	74.12437780787391	75.13777444245984	76.94442234952349	76.69945479127429	78.08340390206804	76.60227732221297	80.61039349969953	68.06738651587906	72.20255801196863	72.25190022130927	75.82084634973015	80.2223961523617	67.99813578438099	73.42261243047435	68.05705530801731	71.77518907494054	68.34578690046251	72.98636223489963	74.55321660790067	75.43793969213984	75.04150808279645	77.93119667102272	74.76623995587147	80.35487520534706	68.06071411407991	65.97044718867046	68.02638481367731	75.5552021932702	79.52705388384388	65.98631071892962	72.31865429842637
1295000	-418.2114409382136	-24.764909181161848	-345.7672785826624	-47.67925317438937	4.706520547580307	9.149581108130139	0.23739871021994194	1	1	1.0163522239124914	80.50668072970657	66.00623444645133	24.88695563384927	74.04657849515114	71.9595336786055	68.46733745038331	74.32329477039445	75.11515100000265	76.75807747810484	76.90623189240935	78.15629676656138	76.50478513944887	80.50668072970657	68.06687430247769	70.10820885850372	72.12086394430433	75.87971670766883	80.20638920418853	68.04456766988294	73.40262306791011	68.05818867331959	71.94229651351066	68.32017854692535	73.05839241350952	74.51661418929528	75.81843946476604	75.19082190738158	77.86964856484397	74.6661173667178	80.33863879192509	68.06001329326443	66.60357532670987	68.01453034993672	75.52337353812851	79.34581332813958	66.00623444645133	72.35337880702961
1300000	-430.59803617902276	-33.17288539972264	-347.88537711360016	-49.539773665699954	6.025012909049676	9.156164194524477	0.22079951685876517	2	2	1.6127293143479096	80.85759442444026	65.78418957752682	27.8360991471872	74.38229179186987	71.94990447665833	68.35888711661684	74.38598418959624	75.20910585513117	77.2359412614687	76.75781093791603	78.16923913879532	76.44771844315359	80.51313529864808	68.157829937872	70.22972767680977	72.150487137914	75.58159816075673	80.85759442444026	68.06204330471947	73.48983505657425	67.91454351284575	71.88544441453269	68.3460154872478	73.18055230496955	74.53892769135544	75.681699054622	74.97150862301183	77.86378527250788	74.78787533506423	80.43589003784241	67.99499367155684	65.78418957752682	68.03926783083132	75.52515987554321	78.82058918599132	66.0059442163878	72.32664896991656
1305000	-443.203772054145	-36.732063516150376	-360.096620554136	-46.375087983858634	4.679085474303033	8.14989351295418	0.24502172678648373	3	2	2.085301007636812	80.44765871774094	65.88742469877369	27.76913122267075	74.54267644770275	72.38371335094772	68.44705279447996	74.22495642927072	75.21843041231695	77.26930565161602	76.96237776771984	78.08273493429911	76.48853371556041	80.44765871774094	68.06623848656622	70.17242806853768	72.11925322134712	75.69225164758352	80.28385090095959	68.10062143872425	73.4251853726344	68.08212077410052	71.87020716189862	68.07998842176903	72.83139961796847	74.33767731775356	75.80416448260655	75.00019770325095	78.01463098800842	74.80604931813568	80.44055727318373	68.00231666972482	65.88742469877369	68.04612180324003	75.4976291528548	79.43478485565369	65.96363792368943	72.05922997272447
1310000	-424.4828963927727	-32.29049985302713	-346.99681179474004	-45.19558474500553	4.465970888654547	9.450077767269198	0.24331904726376152	2	2	1.2184372681177358	80.4769620466259	65.99720486046401	25.984659394236772	74.11784662625271	71.96121185091238	68.41816529079027	74.36958304576592	75.2808844191305	77.33939816358313	76.80224729582962	78.04034408706892	76.42265081002417	80.4769620466259	68.1043757752641	70.11775696126846	72.15617097417912	75.59641660825221	80.11862710353672	68.01828481016442	73.69291925391269	67.8871486867765	71.94169813683393	68.30723643243154	73.15330091196617	74.53262166059116	75.13184881232218	75.16188161594076	78.02949249423013	74.64684264925698	80.37921265180526	67.92742972459806	66.48920063439944	68.03706378688469	75.55845261228811	79.52713815070555	65.99720486046401	72.34141190683
1315000	-437.6298199074029	-27.174911432527786	-357.7480622707775	-52.706846204097644	6.1823630719461615	10.493578921792723	0.5302589505932365	1	1	1.0353583616508835	80.5304278747695	65.28335981656146	29.223906685468464	74.09195094555581	72.02672239853909	68.4061827842388	74.23627758588728	75.20800180166992	77.06695487520534	77.12080303545031	78.10959145370043	76.45518029549474	80.5304278747695	68.16788049296396	70.29169418593413	72.1618585943808	75.59778980020809	80.23864395079097	68.04047852472151	74.92570882829047	68.05943762384213	71.9029215703421	68.15974679368392	72.78678019149068	74.55601538928387	75.78409698191844	74.57138179758317	78.02892593159608	74.78857018765369	80.35308458234037	68.05760108564753	65.28335981656146	67.90004278810581	75.55779761265597	79.55879884556089	65.97475488834247	72.1289246557241
1320000	-437.39150857099696	-33.06958093165484	-356.09859974011476	-48.22332789922734	5.822856856539713	11.6112950791973	0.6057077091275228	2	1	2.025235942844781	80.4714019761366	65.93224439707733	29.116379675539335	73.95875882349172	72.01240459557069	68.43092796983417	74.98501505834624	75.27477094031694	77.09179319491618	76.87212812551557	78.07550080197933	76.62335081404346	80.44857033115002	68.11314315296198	71.69511219481575	72.11474990468	75.61180287901772	80.4714019761366	68.02442384188197	73.67654838427399	67.99816674729969	71.90606679342119	68.31950726490548	73.24016945657813	74.13218756969076	75.5900938985015	75.0606099941008	77.87673442039552	74.79758154892498	80.44170530191158	67.95122952561513	66.12624391978403	68.0522345494054	75.49962639468616	79.19566938310614	65.93224439707733	72.24395214798918
1325000	-443.6411869938485	-45.178467637603106	-350.254412377498	-48.20830697874743	9.157104124380362	12.858147254344036	0.6683125240666546	2	3	1.3980299521873063	80.4534100523105	65.25951458991679	29.62661593630112	74.05497787220897	71.95385894900008	68.53230404796766	74.37327828723492	75.29113271126324	76.75579309724189	76.90882577128646	78.04390600345822	76.42477088702512	80.4534100523105	68.07994881099972	70.053141146777	72.10322715365824	76.57140464043479	80.28528709781065	68.01729533461913	73.60346604335766	67.84576352059567	71.75609648422734	68.29482130379458	73.16059118394342	74.54295817732978	75.70041431658831	74.63844891254678	78.01202769706867	74.80379859914	80.43982439749246	68.04358707313246	65.25951458991679	67.98702123182515	73.45177849890412	79.62390438242944	65.94823687816569	72.37062472325248
1330000	-437.1756153823884	-40.4732801325449	-348.7243060234174	-47.97802922642609	7.974093464368797	11.257127034626391	0.5506503194740318	3	2	2.058486913635277	80.46562740513461	65.94002767711281	27.169396563416598	74.32357798443248	71.96449757958823	68.43585358956007	74.29235640048658	75.18606296086429	77.09506501049675	76.88790009580325	78.08381844661064	76.43941002039801	80.46562740513461	68.07770665244135	70.46989789249525	72.17112883420107	75.67898188021398	80.07286465865396	68.03297463104731	73.98828367976657	67.78165668431926	71.90501739796788	68.23478826824699	73.00257449617047	74.49046981897081	75.8187661076371	74.8205724496219	77.84782116887295	74.79920527364776	80.33775477903738	68.0635890405757	66.5012420410038	68.04669379541976	75.55021723246308	79.28233751020488	65.94002767711281	72.07387741750524
1335000	-430.4960015384698	-37.65351987049672	-348.41328191553964	-44.42919975243342	6.554630605063976	11.195281992806756	0.5471233117525476	2	2	2.24903603779065	80.49576330375525	66.00622931644986	26.673104193059046	74.09670618416915	71.98459335694778	68.64060835428944	74.3958778102549	75.63985495420927	76.74049347299524	77.11715385177575	78.06413316408671	76.45316422243401	80.49576330375525	68.07939099304329	70.22359429789984	72.09677900892245	75.65931630487002	80.10464154820478	68.00308180245632	73.42242793469069	67.88162559370953	71.84605578788097	68.25082786330884	72.81653692671117	74.55789925073965	75.72132155830904	74.98966631537157	78.03110470558111	74.7898816873556	80.43938194864889	68.05496086424782	66.08211497209541	67.9867377011011	75.44453693514758	79.35725349070242	66.00622931644986	72.2883414545853
1340000	-438.7607352075594	-42.089249578181686	-348.98779551145645	-47.68369011792123	9.699245732743021	11.332761338178388	0.6694475256783421	3	1	0.6721639392294103	80.49453763542638	65.73167257893958	28.850424790656533	74.17946733641092	72.08851844668247	68.36229026388553	74.10014953706848	75.22279375665221	77.6139443548566	76.79108338039512	78.06877475483456	76.43926538352378	80.49453763542638	68.08754510911535	71.66848544279162	72.13579945611147	75.61485640181209	80.2374574869596	68.06113452162053	74.49159724608383	67.98293201582075	71.92769993344592	68.2820371557272	73.26754392573018	74.50969650291594	75.8217770913144	74.79901846788309	77.96506066015436	74.75681951986904	80.42616883474328	67.99709076114007	65.73167257893958	68.03087839541594	75.55593567235428	79.48571024649887	66.00249287730371	72.2647410843174
1345000	-426.2432092393782	-37.33679586526292	-343.64315121196694	-45.26326216214835	5.825928632177517	12.256610586749868	0.4881215778622119	2	2	1.3292281239447392	80.45125746226553	65.99307830340285	26.560766103041416	74.51146077550797	71.95697458470251	68.37820213801763	74.51465471082096	75.28655101967797	76.7975669151854	77.13247190464158	78.04459562361117	76.53824010351885	80.45125746226553	68.08367162511277	70.53251540042433	72.10940186546331	75.65164297042521	80.10230059726133	68.01232688076509	74.07117567702235	67.99446240363544	71.93889588207114	68.15209814538495	73.25508484865168	74.55652200097795	75.81140660679677	75.09408406900377	77.99923480645069	74.783835891163	80.44156609723221	68.03422582727464	66.66121191745826	68.05828936712773	75.44072646704875	79.07276537739435	65.99307830340285	72.32675614030839
1350000	-438.56815447503925	-35.47313498444295	-351.57725638321614	-51.517763107380176	6.929347469630785	11.496531851672884	0.5000263866422302	2	1	3.3379428094348484	80.93622378438171	66.00412222825945	28.747366022380277	74.70844797603223	72.07556008045427	68.50449638677989	74.6503930919881	75.09523564930355	76.80360403451333	77.0437159106333	78.11865872643855	76.4287891984665	80.51437959958632	68.14845443153857	71.30628167714534	72.1069548072265	75.68717159739597	80.93622378438171	68.0014344427966	73.384990770739	67.48267574842689	71.92758289557729	68.2504349494348	72.96292112393421	74.57494859346998	75.80544038896937	75.00595479629578	77.83368224887278	74.69559324966694	80.40757540409177	68.0166424197604	66.37973669479433	68.02270841381812	75.56061212161987	79.63284096647901	66.00412222825945	72.20395389956843
1355000	-445.71172562729106	-42.59804948888417	-352.2250750621836	-50.888601076223324	7.192289244269136	13.470910819392135	0.699858489888699	2	3	2.2412325964018307	80.97994812514838	65.99040785107198	29.207585199747825	74.31011037726327	72.01830855483941	68.37123737985503	74.8228796457587	75.2950374041373	76.74243429943043	76.92122128681055	78.11161532173266	76.54973118998429	80.47396068172216	68.09409983993754	70.51306183414964	72.08399683189917	75.57279306380784	80.97994812514838	68.00423796953089	73.55172464284317	67.7031466039025	71.94339192547602	67.99713401947736	72.14192063410576	74.54544534804704	75.40896169495672	75.17956462007466	78.02864526218048	74.80115028082297	80.43794039743669	68.0474994331838	66.13066834814624	68.00808871587128	75.55772301280766	79.30721215032806	65.99040785107198	71.97991295121341
1360000	-436.2960380358152	-43.426531679760856	-345.7917702075772	-47.07773614847713	7.633563253948363	12.282235879441517	0.5275634112667663	2	3	0.9882424838860739	80.48289970178932	65.9810223257641	26.30464786145582	73.9816824517402	71.96048351272655	68.44488263353806	74.33055439169233	75.49938931734037	76.99995954963212	76.78491365849898	78.40055034257057	76.47978305898965	80.48289970178932	68.13021578078157	70.1535400573772	72.12169573348478	75.59044168408182	80.19952438581232	68.01092863328552	74.13068799247928	67.87431875528316	71.92968469725066	68.32747412900284	72.73591723760875	74.56721323125616	75.75337557648652	75.13114180158391	77.98694827639433	74.76339588517688	80.38095986563108	68.05315065650527	66.52735008329307	68.05025966082661	75.55435623386897	79.43511702698123	65.9810223257641	72.3457995814513
1365000	-421.8549458307227	-36.97254462506812	-337.8518919386859	-47.03050926696869	10.1043738471383	11.11033751302495	0.6164798149637533	2	1	0.5680874963642976	80.84556818628	65.74349761975878	26.64479115608755	74.30707306798436	71.97089523148364	68.36148869448573	74.19103231066505	75.13686935156386	76.73721304025916	76.86323852448156	78.04344042838036	76.44319710714325	80.84556818628	68.16194273676663	69.99624916159239	72.09222281186027	75.58024214547311	80.8311465268544	68.00942844008807	73.39395576663779	67.85792322796935	71.91135051082793	68.33147089760149	73.00736503556851	74.58095192310992	75.20084349031822	75.19823544007454	78.03629862921356	74.81135678991338	80.43301359271804	68.06260463978654	65.74349761975878	68.05933085240405	75.56186531570535	79.1641545867558	65.99740544723977	72.36274437694685
1370000	-429.4769549148683	-37.17610038343315	-345.50337450726033	-46.79748002417483	7.265362496455174	11.640849488926547	0.501150000681236	2	2	1.9894666197215005	80.80517078446508	65.94412190201206	26.361123687621813	74.35481920009576	71.97060362966738	68.35576016994588	74.30286487734797	75.12387672360161	76.79346249844095	76.94262040803434	78.13765218743711	76.43165283638994	80.80517078446508	68.09697966248679	70.30931045661492	72.17117406428956	75.77461176042604	80.27925350236399	68.0144574818165	73.8983586312696	67.95810082645318	71.91902071875892	68.34628644003284	73.19444450923221	74.4953765495877	75.81865253049138	75.02322917814978	77.81916197879906	74.79107508238037	80.41717408701338	68.04547715760215	66.6850765149787	68.04708704367886	75.56084619402239	79.41914489990076	65.94412190201206	71.91722957397789
1375000	-446.34127724129473	-31.288514726598606	-365.73818863142725	-49.31457388326885	5.949750192567229	9.572931278596316	0.5287197458419419	2	1	2.9446121676176267	80.52396447501842	65.49645825351467	28.627777403697507	74.01716764889983	72.01355086442081	68.39540473491968	74.19843835459531	75.33607469221324	77.0568735249635	76.84816660621934	78.14895048872313	76.54999397198286	80.52396447501842	68.11008701404901	70.83760535859037	72.0963008795194	75.58568975421056	80.15388716038815	67.99962223694845	73.44477168496955	67.58478875493074	71.59585860232103	68.3511475341093	73.07367064443837	74.05757849466343	75.78329579702364	74.73675968998026	78.02503082019443	74.74466396754241	80.42318204331734	67.9717856489828	65.49645825351467	67.85104581178092	75.44746368111166	79.49543672251109	65.98369103626153	72.0669145442505
1380000	-444.136941126098	-38.04342967300042	-354.7366130007121	-51.35689845238545	5.757997833406638	12.247785414792393	0.6930943349672696	2	2	1.3013541526535772	80.53630696411143	65.93857225085046	28.55894171480557	74.63814252442012	72.07176603292835	68.36290655058613	74.53856702524047	75.09287855380288	76.8992528009162	76.85422191249876	78.10903051453803	76.42845689485829	80.51711521909807	68.07012625620075	71.04428165640765	72.10305381345002	75.68941357617186	80.53630696411143	68.01128943800094	73.54172465756817	67.97959880643012	71.86374028263837	68.28330127768255	73.23212576636749	74.56075221248723	75.76965381537505	75.0973654568549	77.89701481687293	74.6710902979847	80.0751492588384	68.04085513873413	66.62713071871083	68.0361301644376	75.43079808396396	78.43460978680386	65.93857225085046	72.01170454095997
1385000	-447.5249548997956	-33.94548398085305	-360.2600141925361	-53.31945672640643	5.548809636269339	12.887160144286499	0.5011792931629707	1	2	1.3844021727036226	80.69695896090718	65.99865219447105	28.965071782180175	74.55724140135978	71.96367259136323	68.36348399257488	74.65855527815211	75.11024836240564	76.89173117897448	76.85914655536766	78.05473397224182	76.68926190502897	80.53654640256411	68.1046584639554	70.95755875257392	72.25227937650527	75.66450734075822	80.69695896090718	68.03667608594543	73.65727028801818	68.05793224053329	71.9196176378507	68.29991316354827	72.29999037903296	74.35697518936108	75.80847954683284	74.92290952873918	77.99780504927323	74.79256089283997	80.08814122189044	68.04318063384827	66.67430707823209	68.02747899327832	74.86746619071067	79.55284761338896	65.99865219447105	72.38120157268479
1390000	-427.3483570915083	-33.34876353934517	-345.4184070540497	-48.58118649811348	6.1899400794758686	12.367306080635238	0.7315497890921692	2	1	1.6338644170131937	80.56649563540536	65.36021251797187	27.880412582283668	74.11198194711643	71.95170526582065	68.39129263046284	74.1212717303946	75.17836137184442	76.7598297200374	76.6863630992525	78.1965492521794	76.47580666025608	80.56649563540536	68.06642310542149	70.10355573756173	72.23811391196558	75.63317610967526	80.25086562698428	67.99689596139883	75.27054070892412	67.77722003122433	71.93427100790268	68.21978338830557	73.13632936175215	74.55761350721976	75.76443057209065	74.89251110212167	78.00431574471207	74.72043380617379	80.43739166401691	68.0575165910668	65.36021251797187	68.05736676314743	75.46143650050311	79.44908107865015	65.99988708604619	72.28901516951218
1395000	-433.45347161301544	-43.09180781545404	-338.29609503180495	-52.06556876575644	7.81883600769674	11.864428627958027	0.4975847967896153	3	2	2.78024545864577	80.45348200935265	62.58128296078267	30.100437988543277	74.30431948356194	71.94895551244369	68.38479516762739	74.61946548071508	75.34011977415912	76.75941877411373	76.93286800602462	78.0563414156036	76.42704332964806	80.45348200935265	68.08302384096113	71.06194835574324	72.08952024777818	75.61433974596815	80.09727595537326	68.00702340971385	73.41490166020432	67.87254251065984	71.92109321909537	68.30858278363141	73.28187355695458	74.51699723638673	75.81529973738843	74.79376783260881	78.02884257078613	74.78962865924181	80.44083557015956	68.03507069795742	62.58128296078267	68.03461607897584	75.24000807709602	79.628651354381	65.9568899168222	72.2484214175209
1400000	-436.49994490666757	-46.04931137703249	-348.7689800493665	-41.68165348026855	6.912468259527347	11.801108237338983	0.5473583982227013	3	3	4.150654964115107	80.48565441106516	65.95581538990574	25.917160305269533	74.34082879031787	72.46455574952458	68.37455888295968	74.17172112963091	75.12920619087602	76.76636662494798	77.40422449339857	78.2605817106046	76.48821499355284	80.48565441106516	68.18157581666026	70.27376191325395	72.17183556386219	75.6115225310363	80.12255061563411	67.99821821599645	73.40978005421152	68.07317248621446	71.74461929400583	68.30670410922323	73.26358141711788	74.43594126289798	75.78695673504258	75.04610850736275	78.02618522223723	74.77326607182816	80.37215082460605	67.97249528263225	66.66719659139984	68.05836417044686	75.55976519739121	79.60192931630404	65.95581538990574	72.09374550364734
1405000	-432.00071588963294	-36.24184098949134	-347.3613652041007	-48.39750969604091	6.641524606374375	11.805067698752103	0.6455555558541023	2	1	0.9728416868582896	80.49298725844439	65.95384212187679	26.341558668780365	74.14593714044742	72.01069865987621	68.357088860911	74.3999008319361	75.11612472344571	76.88966200937301	76.95078001411588	78.22755819048336	76.46840942404906	80.49298725844439	68.14523433427782	70.32151396457373	72.12163403101442	75.61134239595005	80.11047524342922	68.02397966956914	73.61061357645177	67.77724511865114	71.93222623514902	68.35218740098098	73.1939139251195	74.29366327931577	75.66797067637526	74.91383890767892	78.01206325015336	74.72514829044569	80.40527233267491	67.99360535136994	66.71758587206506	68.03106584683512	75.49812158946597	79.3433755326372	65.95384212187679	71.8512559287733
