it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Acheroraptor_temertyorum_TS	Achillobator_giganticus_TS	Adasaurus_mongoliensis_TS	Atrociraptor_marshalli_TS	Austroraptor_cabazai_TS	Balaur_bondoc_TS	Bambiraptor_feinbergi_TS	Boreonykus_certekorum_TS	Buitreraptor_gonzalezorum_TS	Changyuraptor_yangi_TS	Dakotaraptor_steini_TS	Deinonychus_antirrhopus_TS	Dineobellator_notohesperus_TS	Dromaeosauroides_bornholmensis_TS	Dromaeosaurus_albertensis_TS	Graciliraptor_lujiatunensis_TS	Halszkaraptor_escuilliei_TS	Hesperonychus_elizabethae_TS	Hulsanpes_perlei_TS	Itemirus_medullaris_TS	Linheraptor_exquisitus_TS	Luanchuanraptor_henanensis_TS	Mahakala_omnogovae_TS	Microraptor_gui_TS	Microraptor_hanqingi_TS	Microraptor_zhaoianus_TS	Neuquenraptor_argentinus_TS	Novgenus_novsp_TS	Nuthetes_destructor_TS	Pamparaptor_micros_TS	Pyroraptor_olympius_TS	Rahonavis_ostromi_TS	Richardoestesia_gilmorei_TS	Richardoestesia_isosceles_TS	Saurornitholestes_langstoni_TS	Saurornitholestes_sullivani_TS	Shanag_ashile_TS	Sinornithosaurus_haoiana_TS	Sinornithosaurus_millenii_TS	Tianyuraptor_ostromi_TS	Tsaagan_mangas_TS	Unenlagia_comahuensis_TS	Unenlagia_paynemili_TS	Utahraptor_ostrommaysi_TS	Variraptor_mechinorum_TS	Velociraptor_mongoliensis_TS	Velociraptor_osmolskae_TS	Wulong_bohaiensis_TS	Yurgovuchia_doellingi_TS	Zhenyuanlong_suni_TS	Zhongjianosaurus_yangi_TS	Acheroraptor_temertyorum_TE	Achillobator_giganticus_TE	Adasaurus_mongoliensis_TE	Atrociraptor_marshalli_TE	Austroraptor_cabazai_TE	Balaur_bondoc_TE	Bambiraptor_feinbergi_TE	Boreonykus_certekorum_TE	Buitreraptor_gonzalezorum_TE	Changyuraptor_yangi_TE	Dakotaraptor_steini_TE	Deinonychus_antirrhopus_TE	Dineobellator_notohesperus_TE	Dromaeosauroides_bornholmensis_TE	Dromaeosaurus_albertensis_TE	Graciliraptor_lujiatunensis_TE	Halszkaraptor_escuilliei_TE	Hesperonychus_elizabethae_TE	Hulsanpes_perlei_TE	Itemirus_medullaris_TE	Linheraptor_exquisitus_TE	Luanchuanraptor_henanensis_TE	Mahakala_omnogovae_TE	Microraptor_gui_TE	Microraptor_hanqingi_TE	Microraptor_zhaoianus_TE	Neuquenraptor_argentinus_TE	Novgenus_novsp_TE	Nuthetes_destructor_TE	Pamparaptor_micros_TE	Pyroraptor_olympius_TE	Rahonavis_ostromi_TE	Richardoestesia_gilmorei_TE	Richardoestesia_isosceles_TE	Saurornitholestes_langstoni_TE	Saurornitholestes_sullivani_TE	Shanag_ashile_TE	Sinornithosaurus_haoiana_TE	Sinornithosaurus_millenii_TE	Tianyuraptor_ostromi_TE	Tsaagan_mangas_TE	Unenlagia_comahuensis_TE	Unenlagia_paynemili_TE	Utahraptor_ostrommaysi_TE	Variraptor_mechinorum_TE	Velociraptor_mongoliensis_TE	Velociraptor_osmolskae_TE	Wulong_bohaiensis_TE	Yurgovuchia_doellingi_TE	Zhenyuanlong_suni_TE	Zhongjianosaurus_yangi_TE
3025000	-794.0906430784228	-30.519404052226605	-554.8403056098915	-208.73093341630465	0.9874484948859258	1.2296279525373797	0.6334015822727699	0.394799519524194	1.3297818723852173	1.2322549203495154	1.192039301119401	1.2222031135304732	1.596175040377462	2.9191296794344646	2.016820040851851	0.9891802290938561	0.9180845532419235	1	2	0.9202732571504415	145.99777931474011	65.82472487458891	146.19934313667713	71.07414865436323	88.38597213573706	66.62948410015875	72.22703596486608	76.39935281795991	71.56007210385083	85.68634550170157	82.16689118922486	98.94600869554071	129.1683158442384	67.23759002413124	115.14890953560328	68.946568307749	145.2839023993485	83.54277607410478	122.38981232930736	77.02874360001869	76.51607199379711	82.15510494418545	93.36485335323216	72.37214012762797	71.42594403331033	82.82928559691082	119.90140535780823	119.8439275791504	125.50285036705004	91.14341150638349	93.31488691046317	145.99777931474011	89.58299371375372	75.44862092931413	71.56949661809722	77.43318277492375	87.10913582646286	83.03569216870838	74.62003824053522	129.98686230629875	126.36107237312413	127.76479257148193	129.4008545418315	74.57447140535797	88.1360913704952	95.82354443670911	139.1122859625342	71.80172633445741	75.11317566998531	75.22863901409085	122.11051656045015	110.58818427894316	117.34141334335266	117.23423384449639	70.71607120857455	87.24911731726344	66.17421581974314	69.54848674604509	73.63609013095746	65.82472487458891	80.97334276717591	76.18242317982124	94.58976816006978	127.5603919593573	66.02701184041041	108.38189887328816	68.28792058626458	144.78527298741528	69.87109992072145	121.3086436094158	76.76020070656612	76.06467964057993	81.89278523299171	88.65708796813283	71.66814895008152	70.97883934324987	82.21330446017285	114.32782780440174	119.73063930692295	118.93625372920951	89.33937598590397	90.9988611660687	140.43224589203803	88.75380354361643	70.84628495804343	69.54499369886028	75.43373382538817	75.89415385655184	74.9442747147632	73.47461243839227	129.06079988571514	124.99561291315342	125.3595184872407	129.33615193097333	72.83631987127654	87.62818652331266	86.36072589862846	134.5356583013703	69.5668878293533	70.9702671169956	73.26887358992339	121.8486787510971	110.05848355146411	115.2319533582822	116.30056629945632
3030000	-771.1153608460376	-25.9356174183278	-538.5051836083924	-206.67455981931744	0.5164579084484057	1.0334324077797017	1.015911368616087	1.0937312833149015	0.8934577560480702	2.5911680730605435	1.7107986279786505	1.5491546507669858	0.6144179024052957	2.1288504328882847	2.438351472559659	1.4813281806817964	3.154832468865878	1	1	0.8113833835765374	145.09440712041018	65.13705569582201	139.76337090152407	71.09874769304095	87.58000653093964	66.81499156945863	71.91033882206283	76.5891651533792	70.659472186195	85.37576982055003	82.03954583877939	98.93922970605688	129.43736672664113	67.19573849368624	115.35073597677832	69.11494991103346	145.00048796098233	83.22704366752018	122.77490693268854	77.17862981398387	76.37028330905494	82.44042719239164	93.31349802582393	72.50748454835022	70.98551083764201	83.42368412844513	121.60740245678058	120.61595854185835	125.38192241061104	90.89753291012535	93.05756229421745	145.09440712041018	89.93084733896066	75.39422916527373	72.22299320284523	77.80556222343125	87.01088987453991	83.03625630119167	73.91028242332344	129.15270029660323	125.69460333139888	127.24070016088237	129.44272800125037	74.42593601270131	88.82549299347275	91.92496050247841	139.40927548384002	71.75914966054279	75.22726047767986	75.30412223772619	121.95090077681061	110.60103726098097	115.51756681487545	117.33003610591238	70.79989318090357	86.8684852240655	66.22976168069206	69.52758504745437	74.10256577301098	65.13705569582201	81.0936908526518	76.69398814168895	93.17514518720864	125.40944156709925	65.46172527649473	108.63838180215811	68.57921116649652	144.8961723391971	69.58574755582475	121.88628398055762	76.97571896704544	76.05615855315634	81.27843353081974	89.21338660907539	71.81600382587803	70.86495087644236	82.62240196217603	115.16230928708138	119.04509050941334	118.79027680853625	89.25274662897543	91.02198208335325	140.5220419463053	88.97202409202396	70.67512327893276	69.50094302754793	75.80196564601565	75.46465783131546	75.25965747578954	72.88526618838962	129.11630013672453	125.22278516747083	125.02271238496071	129.00519392973862	74.24690444522346	87.98331555702747	86.47818620771803	134.5707636406754	70.11087408474033	70.95756860387468	73.19407491276155	121.32118666545132	110.2404978786523	115.4860469985437	117.11427611152273
3035000	-773.9353416768984	-30.330364072206763	-540.1801825749116	-203.42479502978006	0.5373825340460465	1.8106737876888985	0.4927113504243958	0.49972255829425233	0.9270581808244951	2.810616492009062	1.088076949110498	1.2876347113684101	0.9795523231506147	1.361658428936013	2.4566089424817683	1.2980123638995626	2.8929471071498423	1	2	2.069711074445802	145.81072614091755	65.3193053632092	138.752853734832	71.0080834964929	87.48886999871192	67.36066740272568	71.61926035447861	75.55590358603469	70.56662074147849	83.82471023604262	83.87371434075332	98.93503051789529	128.76175934156325	67.02417927220408	115.0597350216648	69.82236334635418	145.1002112586875	83.38048370770512	122.62462360089845	77.09024872630938	76.3854890802978	82.22961636578873	93.43914392582917	72.40477797071844	71.06820535165718	83.05055739602592	119.68210473680378	120.23413457663291	124.79968389540446	92.91413831019184	93.34224307171819	145.81072614091755	89.75673276914411	75.51539586110147	71.92199457836892	77.6328246872398	87.4162078417596	83.07237152846518	73.54867822112378	129.20017406162347	126.5833081723452	127.02858055268737	129.89583357238723	75.63586846922603	88.63325394692629	92.52746059625903	139.07472437402498	72.44009329318632	75.8472972089964	75.15260756095144	121.93240569274846	110.91414663576002	115.99633960967233	117.5453591336135	70.58382956239674	87.43026568151934	65.43395984278082	69.50259582451476	74.13107073245726	65.3193053632092	81.07881347239247	75.90222473853342	93.3658592186834	128.52980899853833	65.91878182488507	108.62657766655461	68.63371396829132	144.79938031694144	70.20675872202101	122.14766392991557	76.85477518226807	75.60952023409817	82.01302979105394	89.86141716151383	71.96693406741048	70.9747843449725	82.6909430406527	114.65794755728187	119.62245000496571	119.07307587768608	87.8413550171694	91.56378051755252	141.4444077414293	89.1952956179568	70.8526145197803	69.73784442522819	75.76713792298804	76.00983689622532	74.76120284634369	73.47218943345074	128.5011889413659	125.14082419097157	125.57365746807397	129.32274252842868	74.0806624711984	86.89654655666386	86.76245050608976	134.67020363348382	69.20047493206263	70.38726247408135	72.54550249682092	121.83888187877893	110.267079199831	115.50425495801213	116.70320610523986
3040000	-755.6473770588772	-24.56140702701403	-525.6385958663544	-205.44737416550868	0.690759313016842	1.3293419569679676	1.0233587020513368	1.3258974354988096	0.9596854058552358	1.8561296087861496	0.6252060570420814	1.9914457322270325	0.8088900535867094	1.744993100072461	2.207044305301846	0.7538888237994447	1.5658045440312358	1	1	0.7794767185661906	145.08570360588024	65.21795009461016	139.3556109029653	70.87683269758962	87.62658426830751	67.01196709257974	71.55492525023412	75.66807451308102	70.34038687922673	83.18746517283492	82.05797063782232	99.22885640002337	128.5744831790407	67.1649797325384	116.3676599268009	68.74182409615311	145.08570360588024	83.99373618328434	123.81952857305077	77.28095680465606	76.67498527539084	82.1501194273562	93.44405490475862	72.29389233262847	71.01465352010068	82.82287748229128	119.33055328799746	120.30448074830021	125.39398616433492	91.71303492621287	93.27841224221596	145.0389009438546	90.05844102390935	75.71156268300274	71.62576366568081	77.70334918791947	88.2341967696596	83.06139963465267	73.64036362429651	129.9659250128547	125.30966244248486	127.54736534192143	130.13397475089613	74.50680469455509	88.77760777838319	91.99869675141255	138.95938922553333	71.55135744451977	75.05628002452796	75.20638479202262	121.92904572867157	110.37419514607822	115.75207808070509	117.20294172778918	70.8047591240962	87.364792154293	66.26538335615092	68.41302099724332	73.67302376552468	65.89137984029422	81.17137837452145	76.73181171605528	94.72746018594913	128.56786432746816	65.21795009461016	108.6499491105327	68.73429873267771	144.19213552456225	70.18219608717058	121.66471697840333	76.98434933216501	75.64263198482351	82.08106342581524	85.97464981549099	71.34839571633194	70.60590931460581	82.81963756136561	114.39892725526364	119.67866885705463	118.8293589119932	86.60756162089837	91.33811272583262	140.32325935950905	89.50139786309879	70.83315899301776	69.7177833939333	75.6430515398775	75.93708387621766	74.99921860287803	73.5091787015419	129.10870860863395	125.04256413118159	125.45121244970117	129.0520161487327	74.16386561842735	88.0056381687027	86.61748638156668	134.34121284273098	70.12996581549358	69.99618126884597	72.01286048279074	121.47807405257392	110.33952726455111	115.05111534589606	117.17711309596137
3045000	-771.5677383198191	-28.866240011543898	-536.7163913553416	-205.98510695293362	1.1543622533366285	2.6998000575935857	0.6417685412326323	0.6480177319809964	1.8740502301492863	2.748144359399877	1.1007917278078831	0.9970765969150154	0.6922173592094668	3.9579261885114922	2.4394755342406236	1.3864854281949146	4.020314569457631	1	1	1.1851011157258196	145.26839289594753	65.97615286744858	140.50527339752045	70.91956016678756	87.8159905606358	66.95260700230197	71.59976974059933	75.9916286417778	70.42318173490179	83.62784095467026	83.04687020417838	99.67267465916396	128.82744215693268	67.50685017751405	115.05627467270183	69.36759120534707	145.07453203617416	83.40219819237444	122.62814597944461	77.0846610433034	76.61051192042352	82.22564551478713	93.69112059449348	72.31702925144504	71.11357062682953	83.01033413308245	120.98844922251706	119.82333442987895	125.58271145549449	90.81926364637347	93.06530599041236	145.26839289594753	89.57063913748688	75.8391816545174	71.88165509602915	77.44996591050834	87.84087855118548	83.71422875099107	74.7385496358733	129.3401245491824	125.59012629751983	127.56931490293707	130.18216550190843	74.30460654346398	88.14164097026415	94.58176791786282	139.08333829405296	71.626159211404	75.2068734905489	75.3973196467925	121.92236665057463	110.42315648530959	115.63943699704103	117.40475367032792	70.3539591254051	86.8198060852946	66.28670606613488	69.33541760923389	73.10942417352592	66.05513791686714	80.42009007706122	76.3017733283834	94.29327312533925	128.337563715661	65.97615286744858	108.6511763090207	67.32950121704907	144.93171081950342	70.07727815529442	122.25682472455543	76.93000907267653	75.90691966135383	81.36870494773133	89.73000865662199	71.99925649872932	70.85781740011052	82.79644840926574	115.77589620377042	119.63096804507371	119.05372357291257	87.76928310320756	91.56412074353842	141.15798255473084	89.36415170408709	70.27390429356034	69.1991096239401	75.60584856052634	75.81987881787715	75.24885898989977	72.25238388882633	128.21491719369862	124.90216755998063	125.99582198192275	128.95857650295318	74.25677723473169	87.50530650241132	85.92396273127551	133.9863130557941	70.12644906522657	70.8307105002529	72.77405985649646	121.90242472986294	110.27077489069623	114.88646778409307	117.08066562514159
3050000	-777.4983551241421	-32.89849114997385	-538.1845529478135	-206.41531102635474	1.2493660865004628	3.545386302871337	0.7107072679394896	1.0335131811495781	1.279740149867333	2.0268221428129474	0.5953940575964297	0.5378931202159923	0.26043539052980635	3.0422155015043266	2.7627396653563014	1.3370617526927664	2.861941754162848	1	2	1.5179642359759566	145.4834910848251	65.95158419718727	141.50259830426123	70.92100792384389	87.74933345766921	67.00325345054802	72.60475228538931	75.55907497919557	70.01449577805028	83.36314497270843	82.09721829982357	99.2140362884982	128.68515000959846	67.57015630657642	115.90985705084827	69.01899601824759	145.0289129456156	84.18210434156198	122.39995498178743	77.16824435265117	76.41863197132302	82.1115330845048	94.12786828230182	72.29080462156779	71.78871845487602	82.82894055194899	120.19414550534412	119.93018686418857	124.76984527358059	93.3042302027558	93.45066880225453	145.4834910848251	89.55531181122532	75.27239221097945	71.77549910314619	77.93558612790999	87.25876751169783	83.43689174352	73.5376587126415	129.44281054783335	125.39833982730768	128.48564224882355	129.94253928258104	74.707739747509	88.72728922214118	92.8359427114477	139.27839933289434	72.37674567409266	75.08107919138388	76.32323461373949	122.1316023033653	110.35002353492173	115.53012426119373	118.3173098710544	69.71883969647375	87.33749739108622	66.05641243435139	69.22610374900836	73.90120118220406	65.95158419718727	80.54160770785744	76.5742578505202	94.6433908999089	128.50550319498538	66.01203658116869	108.493917140803	68.4006138507423	144.84312746127387	70.20080941624406	122.00318358524298	76.90628708363592	75.38557487992472	81.83247378586184	88.05067693616623	71.40461368684551	70.76952741720656	82.81339326508403	115.35855354297516	119.75545411076563	118.7052914212734	89.03721760120462	91.27510780764165	141.51350183269116	88.74256195529301	70.63131863974577	69.5759128252201	75.7503481468711	75.77060874557368	75.24025454874375	73.49657956357001	129.07900445647937	125.26340743998234	125.23858567118319	128.64417512575267	74.2662512428438	86.29389567486133	86.7391369410852	134.5292617043997	69.36871315494285	71.04077091279144	72.37507006870518	121.84363212979159	110.31412346299376	115.36565209877992	116.60006520928853
3055000	-752.4417052072768	-27.175486209402994	-524.2844134011235	-200.9818055967503	0.776483189557544	2.453392954508168	0.6399459056437792	1.4847679202858042	1.2345224921815479	2.0961282426981835	0.8497770899098072	0.9226761686528312	0.3075006110771322	3.604359691461898	1.9417404764930237	1.261452278665972	2.3687132791171654	1	1	1.741928300771543	145.40008849247715	65.5525310991903	133.2950556790928	71.07110344536332	87.86588266067649	66.63594691765137	71.66038379604674	76.66671769074527	71.35129787253655	83.32142413485788	82.02407558753764	99.42160202346815	128.59611642418096	68.71236857374338	115.0416397931257	68.82995214869327	145.40008849247715	83.45278125376925	122.38156528062292	77.00320034015995	76.40035479354722	83.2393417629125	94.8678826814838	72.19608633974148	71.03939291179316	82.99407549785349	119.10010827093308	120.04744230619113	125.11564067417521	92.33553483537821	92.66133468400484	145.06979363105788	89.64930452375604	75.96721104967624	71.57194971613391	77.46050959990568	87.64961454638424	83.07037643193927	73.75907994686976	130.3180430028929	125.31480955493845	126.93371262699459	129.46197558970948	74.30744068342845	88.47504652515664	91.8022140016701	139.19688972766875	71.59696629917433	75.21676087788745	75.01391438952072	121.97950947268693	110.46689915125557	115.82633272676179	117.83247326826755	70.57275660236725	87.4337240322324	65.5525310991903	69.47432836919222	73.47590947803967	66.0410233243005	80.91705274776935	75.9949740860175	94.65820815479222	128.57233188088887	65.5755295364519	108.61564777986979	68.48335459212748	144.66594147971693	70.18294769806849	122.32184097930771	76.96474522427022	75.56225819621959	81.9075484860041	89.59726693248271	71.67910372518118	70.42881433902534	82.71033812116642	114.43710285246901	119.75214914914932	118.90749729461518	88.80970683799711	90.82757560123123	141.31293038566156	88.61614202287475	69.82348296401945	69.76084005396416	75.30796115303676	75.89408272136204	75.07334497210415	73.51752312497747	128.9402841448384	125.16743901817738	126.16059301824396	129.297116964846	74.27472099990251	87.87103739272472	86.6257970644874	134.31437798388274	70.02592703567149	70.81354810274968	73.11860881493358	121.70441889291376	110.28146640327894	115.33217818302245	116.7230828404967
3060000	-788.3488207335577	-34.72236862946077	-541.4333042695783	-212.19314783451853	2.478577761249576	2.556410078531386	0.36725114127599606	1.96596921556245	1.8473794740741698	2.5524617405585635	0.4604102460571922	0.8929756127633709	0.41563548065915046	3.8977970465578333	2.178228025623707	0.9360443222527846	3.08542232874523	2	1	1.4901612186549082	145.02946017961665	65.09982371426725	149.08491523052643	70.91737567370825	87.71620503628849	66.84528119430183	72.15768468373686	75.46306353440175	71.07221441841469	83.21012007460124	83.69449922032024	99.71335219965363	130.93026929095478	67.36751235664573	115.27584522580015	68.90123144149388	144.98707854032423	83.45258058972806	122.36769866635734	77.2973586355564	77.12415600316822	82.15752917030859	94.05964718210447	72.26685247300652	71.24958821576153	82.96168774213044	120.40684382394586	120.1485610491868	126.42812661936219	90.8325060531894	94.68474342919862	145.02946017961665	90.5887245422669	75.6633424881721	71.73492260586148	77.69674686192162	87.42366427493947	83.4116403169387	73.77244430888254	129.15244420460513	125.63619540258753	126.9121133819983	131.63586787749804	74.65532042135531	89.2605672759392	92.2191643393103	139.21922328232463	71.85074057420218	75.00520386081665	77.46376986013456	121.98922266512625	110.38335660976368	115.59309524006981	117.20761752279502	70.70854697420332	87.28353217555083	66.12807065135556	69.07058553585212	72.39339006244766	66.0740506754496	81.22463689879115	76.26500672965756	94.24556512102608	128.51781590046076	65.09982371426725	108.67377519846114	68.68265277244456	144.7543848030823	69.63616962205516	122.35391575883621	76.49433442288198	76.08737759098616	81.90943749750838	88.41941441754169	71.4082182539973	70.95677246756317	82.58696408803615	116.04717282692825	119.8177054147996	119.19257754486031	88.37287786736461	87.53780319609331	140.47501007310484	89.19727056764208	70.9467328932716	69.24851748283102	75.7682937683894	75.30098312980343	75.20512561298634	73.03634078925128	129.0612740199403	125.19511389341471	125.50375101360544	128.89784397396198	74.2061633608337	88.10604371672592	86.718705767241	133.35492518157616	69.69633259384342	70.56624053786375	73.0080133614256	121.88183345233335	110.34136304958992	115.37523155654769	117.07585743156473
3065000	-773.9783794232977	-37.06217316738376	-527.6937970924021	-209.22240916351188	3.783177434556282	2.608615167539334	0.2624057717572294	1.113220701430719	1.770380784111606	1.873365898828308	0.3696444532571353	1.3792359729484915	0.6785233378323096	2.9294841671017084	2.4591236663044453	1.3917046037571927	1.6836952431848131	1	2	0.2998094130040795	145.36801253155159	65.4277177604432	144.36220633112714	70.91246590652088	88.23697978652147	66.77011930241804	71.74243620526201	76.0386301157769	70.08320028350585	83.17827154057423	82.57395873326975	100.51308244539186	129.6012155122555	67.87742329542404	115.02017893157475	68.97214358421337	144.96240178922062	83.29359748909607	122.54806994843985	77.01727552126391	76.464876047524	82.32004897106535	93.24705549055385	72.14984570768878	71.02260036909043	83.0709952720116	120.76982358291701	119.83775037818366	125.07370038559088	92.32795929382726	92.9801349433611	145.36801253155159	89.57041465562804	75.61140378788423	72.06639177015258	77.94338556956214	87.6632230226179	83.054257255718	74.00135808689055	131.98274873696238	125.50816106659077	129.30273934097	130.29881375037553	74.29760848109726	88.7117363566645	91.94458750635113	139.63277677204377	71.8127078511459	75.24314509897997	75.7989236594773	122.81475056517347	110.34819752263991	115.54141462256335	117.24171139605367	70.74175606653634	87.21488107150107	66.27901657227021	68.36971883163072	74.02759561253511	65.4277177604432	81.34777676776251	76.47876699511919	94.47899971242194	128.5668602063703	65.49443841466298	108.60652713113299	68.52600051520902	144.9331763126275	70.17734302566039	121.95361180284058	76.98210982722736	75.94094092497829	82.02507155607725	89.33730376198137	71.66434098506217	70.551663879137	82.82097002932954	113.84427984096294	119.69167572569816	118.0374368519245	87.66014756925847	91.18352690923598	140.57050281569008	87.4993573179473	70.70271968012564	69.42411951658936	75.75752069467623	75.8913661205159	74.80230528564397	73.46955682648299	128.9959060554244	124.98328079907168	125.30429097033434	128.9096968607387	74.29534331254266	88.06802741308567	86.74381852064865	134.5563858134084	69.75339831499761	70.69529662149087	72.98760862615029	121.63654209138805	109.94462523854165	115.49281948597793	117.15436086744032
3070000	-794.9816381379261	-29.246946058010018	-554.7116332793238	-211.02305880059225	2.6412380356578367	1.7562332194952772	0.27348735246005357	0.6840452995543606	1.4195047841903705	2.3862441848152507	0.6776732406032228	2.5684507442917823	0.3147878474551424	4.209233061849828	1.7267763908719005	1.2924363750572467	4.260146827124753	1	1	0.5954236995950213	146.09946251243286	64.53667916454778	147.06423411535857	70.95615878732094	88.1257480895263	66.96500230867312	72.45764599266445	77.19722152310482	70.40689635310105	83.30528453576538	81.9406789173011	100.72175247089748	128.57350444469148	66.8080306625443	115.15131112718247	68.74017754643096	145.61713022662425	83.2986553573346	123.08709681227711	77.03993574756912	76.6741080918927	82.54615556535711	93.23664643771001	72.1888295076763	70.99614680121898	82.96991635830969	120.14576684894334	119.83124968645546	127.34352464870727	90.85040218358427	92.81767723402731	146.09946251243286	89.59170734555329	75.2148546656198	71.62072901511533	77.43516850425381	87.4903576600069	83.07970999335481	73.85883272647622	130.3502984092171	125.3699504149951	126.9177155331931	130.46125503688714	74.32189218108383	88.48766785196723	92.17384011230611	139.15136235907858	72.1172874064959	75.04149350504883	74.98009818334934	123.34526117329527	110.55321852469744	115.68720595068159	117.34331278496434	70.32797138635632	86.93097443165577	65.72240373493723	69.2160560417774	73.13636176089149	64.62073064200145	81.32289606671641	75.86223841199255	94.178179375867	128.52490431864027	64.53667916454778	108.51206185430102	68.18613468952275	144.91795161608417	70.23940713640202	121.1300699285439	76.74067256653034	75.71870589004706	81.68071644141202	89.58704897552792	72.1145170052426	70.57379202798228	82.78076760817557	116.03221636009272	119.80270706571744	119.20051974567453	89.47982158318902	90.30632714240437	137.81194118958751	88.91159555265332	70.52744330994213	69.79175930708581	75.705720776214	75.89317030224612	75.26583984705208	73.09257379189107	128.01064041708636	125.2581635272112	125.81019247117852	128.21078425584074	74.20147925067918	87.79854023835054	86.41160499389223	133.53735301233382	68.2634461095019	70.92133132886049	72.89642118939642	121.56835807870134	110.21965218031795	115.36757856856362	116.76267933078695
3075000	-752.4074035657404	-27.244081314162912	-523.9222801305191	-201.2410421210584	2.1075664864202333	1.7010975748071044	1.5066790151028977	0.23539425505719536	1.1442581633029774	2.2943534801439096	0.9191225110000144	1.4824450913846887	0.761610573743033	3.0465918205095037	1.818064492023881	1.3635494651730264	1.7098082582193865	1	1	1.2214080286250815	145.2934188110747	65.5913758501654	133.4616426448183	70.85877636988192	87.61586444197872	66.88154838558083	71.55769291495803	75.45118322082101	71.55428109214773	83.67822384732254	82.34663902457942	99.1136131558768	128.64641847958566	67.29394106766982	115.04277694262932	69.40719910912334	144.9949871112919	83.20507070263584	122.40951981569451	77.04879669130041	76.43637326352179	82.23004375352035	93.13531476386214	72.552635903357	71.81472023157681	83.18467159907824	120.02587585589804	120.23518630639332	126.76897116014402	90.94991691109936	92.85187363226328	145.2934188110747	89.87418930172095	75.2691430165189	71.84990007086583	77.70817053422309	87.70333399104192	83.61429272311246	73.85755553697024	129.27508085716016	128.3201866727192	127.43462280451567	131.0229524797485	74.38556330360427	88.64421725931385	91.81242072924766	138.97415346264987	72.14263718740732	75.18750814154289	74.970647464537	122.01733582757619	110.37455824774543	115.50741163716916	117.24478205424934	70.84234295711195	87.19081838918805	65.75667451707223	69.55532370561191	73.55687086868674	65.82799685925067	81.11066424210749	76.07500360668385	94.13475390001155	128.0201639883085	65.5913758501654	108.66248206342884	68.12389666309879	144.79287733224922	70.25127085334718	122.32190306539844	76.5421680446457	76.03683118165614	82.05942392091768	89.88088040416403	71.99687983412763	70.09605669296091	81.53533566022847	116.04669871889179	119.58812114623116	119.08071166449061	88.87472593731965	91.05508451656215	141.1755020323626	89.29216152865902	70.51744361134033	69.83054027127115	75.82128348282664	75.85320170253434	75.07938453438719	73.42508197045431	129.01132231255036	125.00618030216444	126.07341044626098	129.3597573355196	74.24572814583347	88.0536444045809	86.4250220119702	134.28856973753017	69.74566086823542	71.0761566022169	72.90925788704003	121.52171119830365	110.319282263528	115.50039826256737	117.1765177276346
3080000	-783.7952373686192	-31.80890384690517	-542.3478475048405	-209.63848601687346	2.0332092412581635	2.1554912605369294	0.9057738648624108	0.5189069332377151	0.7728308424617533	2.3021583541652944	1.888825663954149	1.3850578725012743	0.47075058085834603	3.378125693992788	2.449108213395956	1.416118877439179	2.092212589998017	1	1	2.8451445186056867	145.27897233202089	65.96416918645032	146.1232778437248	71.09389048480627	88.02279373497927	66.78181420890456	71.67320695306381	77.22368075331643	70.44079462679429	83.68179315477107	81.99791821821148	99.75872603968196	130.16457768031404	66.88484130546968	116.14769645083737	68.79684710187361	145.27897233202089	83.60763279040968	122.45672566211013	77.90809804781031	76.4964052694674	82.35322485922296	93.45625292536805	72.17718586126325	71.51146868402822	82.83934376935892	119.94487767867766	119.82347673715215	125.29292298664866	90.89959075189188	92.72505622986917	144.88398446599075	90.07955754130158	75.44134097084329	71.72518013552263	77.44894395192594	88.47922080710156	83.2095254337589	73.75757672081791	129.26672683635954	125.45204820528073	127.06155851563898	129.4434338674707	74.29911547798223	88.16523148166718	93.09722739133316	139.50091937066375	71.59565461305425	75.10732978500191	74.98613260345388	122.12779742167237	110.45627206109567	120.7540873881979	118.23021114756254	70.52571094728532	87.09096987862692	66.31973497753604	69.24311576545271	72.26131072056711	66.03021251287346	81.24659123563374	76.46502194039374	94.76080158361466	127.88976201247691	65.96416918645032	108.54696053620958	68.69006320247716	144.67174834441704	69.42875425193165	122.0142339074655	76.54343965361164	75.69673654629268	81.98282119693557	87.36818420353772	72.08448823717822	70.94411532885773	82.68814442205755	115.75862514053136	119.37619591855206	119.00499304357447	88.5458545308169	91.54774581370506	141.29039778073684	86.6364080320469	70.85552993755266	69.42095046567391	75.81587091885201	76.0071688362665	75.27095113495223	73.38365501167665	129.02710891304633	125.28148260399632	125.58594883874721	128.94356345617825	74.27362272529989	87.99966177473289	86.19183642638392	134.47257124668587	69.60472947027827	69.94082512420913	72.67939542045043	120.89368183414797	109.08188870062715	115.38861256257209	117.14924739411946
