it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Ahshislepelta_minor_TS	Akainacephalus_johnsoni_TS	Aletopelta_coombsi_TS	Ankylosauridae_TS	Ankylosaurinae_TS	Ankylosaurus_TS	Ankylosaurus_magniventris_TS	Anodontosaurus_inceptus_TS	Anodontosaurus_lambei_TS	Bissektipelta_archibaldi_TS	Cedarpelta_bilbeyhallorum_TS	Chuanqilong_chaoyangensis_TS	Crichtonpelta_benxiensis_TS	Datai_yingliangis_TS	Dyoplosaurus_acutosquameus_TS	Euoplocephalus_TS	Euoplocephalus_tutus_TS	Gobisaurus_domoculus_TS	Jinyunpelta_sinensis_TS	Liaoningosaurus_paradoxus_TS	Minmi_paravertebrata_TS	Nodocephalosaurus_kirtlandensis_TS	Oohkotokia_TS	Oohkotokia_horneri_TS	Pinacosaurus_TS	Pinacosaurus_grangeri_TS	Pinacosaurus_mephistocephalus_TS	Platypelta_coombsi_TS	Polacanthinae_TS	Saichania_chulsanensis_TS	Scolosaurus_cutleri_TS	Scolosaurus_thronus_TS	Shamosaurinae_TS	Shamosaurus_scutatus_TS	Talarurus_plicatospineus_TS	Tarchia_TS	Tarchia_kielanae_TS	Tarchia_teresae_TS	Tarchia_tumanovae_TS	Tsagantegia_TS	Tsagantegia_longicranialis_TS	Zaraapelta_nomadis_TS	Ziapelta_sanjuanensis_TS	Zuul_crurivastator_TS	Ahshislepelta_minor_TE	Akainacephalus_johnsoni_TE	Aletopelta_coombsi_TE	Ankylosauridae_TE	Ankylosaurinae_TE	Ankylosaurus_TE	Ankylosaurus_magniventris_TE	Anodontosaurus_inceptus_TE	Anodontosaurus_lambei_TE	Bissektipelta_archibaldi_TE	Cedarpelta_bilbeyhallorum_TE	Chuanqilong_chaoyangensis_TE	Crichtonpelta_benxiensis_TE	Datai_yingliangis_TE	Dyoplosaurus_acutosquameus_TE	Euoplocephalus_TE	Euoplocephalus_tutus_TE	Gobisaurus_domoculus_TE	Jinyunpelta_sinensis_TE	Liaoningosaurus_paradoxus_TE	Minmi_paravertebrata_TE	Nodocephalosaurus_kirtlandensis_TE	Oohkotokia_TE	Oohkotokia_horneri_TE	Pinacosaurus_TE	Pinacosaurus_grangeri_TE	Pinacosaurus_mephistocephalus_TE	Platypelta_coombsi_TE	Polacanthinae_TE	Saichania_chulsanensis_TE	Scolosaurus_cutleri_TE	Scolosaurus_thronus_TE	Shamosaurinae_TE	Shamosaurus_scutatus_TE	Talarurus_plicatospineus_TE	Tarchia_TE	Tarchia_kielanae_TE	Tarchia_teresae_TE	Tarchia_tumanovae_TE	Tsagantegia_TE	Tsagantegia_longicranialis_TE	Zaraapelta_nomadis_TE	Ziapelta_sanjuanensis_TE	Zuul_crurivastator_TE
2855000	-1169.674975775575	-28.320385284295973	-861.9813827655242	-279.3732077257547	1.589346739930916	1.2438981991978546	0.21318855536955267	0.5834714361691575	0.10163441274909935	0.2860030779861396	0.22676535843059006	1.2702176542215362	0.5832630775513371	0.30933925751162283	2.168712368979191	2.0120659222567046	0.7394738094485691	1	2	1.1244672247122964	145.5333526827956	64.39808272307569	442.6892391075927	83.22991527149544	76.17658030564444	80.83111250703246	125.34773503136583	94.0781241705863	74.79496025451711	72.44456297237878	75.28031142889346	74.3560581759615	91.872636440292	123.71331075385963	122.49346861088713	104.44259315686904	87.98065323652716	79.35372364569493	85.83195951326576	89.8347915889265	115.71837920332304	106.75522448609847	120.73401282385522	125.90474653235013	85.41953270745977	78.12635548671803	84.54048202145073	144.19410172457845	95.71398043054725	76.7378235301394	84.23247241163861	145.5333526827956	94.25118512055737	73.89104628026386	78.19474691214704	99.53054531981944	118.12077452440785	121.26357269467445	67.2210331943316	77.32096352304535	71.32462454073438	70.9450680876133	95.73454505684265	86.54208795775165	85.7680396991112	75.42246032852343	79.58803416009258	83.099870918683	75.88728503077863	80.45753631755147	66.36881285162734	77.20269271562904	73.654326707975	65.69881362560092	73.72781362301137	65.29920985944963	90.74444817290907	108.28399635135231	120.21431814724416	88.70284780257379	85.56899569228436	77.89943172175383	66.05431687233755	71.3522130681253	89.81493918447664	103.49434919925663	119.44145298418165	122.07199298321947	76.77861217472781	78.02818688780582	70.76829994201543	74.90205529503551	70.27696730887637	75.86913894937658	74.201664887406	134.11877157460802	69.55388991985555	72.0027631706343	71.20562831222166	99.29154927026136	99.94663776532816	83.78008971131032	64.39808272307569	77.2962194428963	71.1721300471821	70.80216691379476	94.85700277877429	85.77706629206907	84.36542588085328	74.4157571845976	79.25467913474843
2860000	-1176.3973922726652	-32.59044128074551	-869.0108090861763	-274.7961419057433	0.7496383093745387	1.3913331049717126	0.5178015078100616	0.4635694078343665	0.09456058411429198	0.15978653472735566	0.5336296564940554	1.0539721878534265	0.6640505066304688	0.3219821913683562	2.408279781902042	1.7008005042569863	1.0944172638175202	2	2	1.9852415954714282	141.91259925548218	64.4655395699719	426.7024677748068	83.24386036267354	76.14541136709684	81.43359591835437	127.36834183794828	94.36950627627277	74.98504901880708	72.29244625043256	76.3786863485174	73.86995494082049	91.74524231152726	122.88426904871568	123.71040165720625	104.00837576112424	89.12372565179574	79.25456657329606	83.97607695947012	86.45265414074773	115.26073811093913	104.80861863091874	120.78895581217309	126.02284882581188	83.62672729428827	78.62863949528804	86.35213177646918	141.91259925548218	96.94387990587738	76.26753705259307	83.15641482664039	141.37828991639515	95.65296484997462	73.36056744711048	78.82909447448667	99.7996504715047	117.26779934704642	120.70613390692952	66.18105681880617	77.41726188499403	71.26861363375374	71.41563386616812	96.45339001526595	87.83957689197587	85.66409729076702	75.20702756467	79.42712634153433	82.72194534064677	76.11677244458875	80.36776323305172	66.17710582467807	76.24895298248488	74.57237505223732	65.75692941274775	73.73626297098699	64.62046930159751	91.27862128214959	109.22643691797876	119.99679675887808	91.03301869423974	85.54377999756346	78.1675388751874	67.48357310435328	73.68453458992315	90.21875763936463	103.1811909044133	118.09567469397537	123.72075187114042	76.09048332547002	77.23413067367584	69.61560551510097	74.07275008768795	72.50938654138388	75.87414188913489	75.01856929508249	135.4729012468429	70.01260566837898	72.32410852235694	72.68542290019954	98.96544965152266	99.31850473774546	82.74338310371807	64.4655395699719	76.71828789481715	71.11522170077052	70.91448392783617	95.16908882530382	86.02681419893963	85.16757663649686	73.97931727186105	78.73404728137922
2865000	-1151.9310416442252	-28.18618698344015	-850.2505554940468	-273.4942991667382	0.9631172546052125	1.5835005453623492	0.7831931658163469	0.2460191079944684	0.12905331499416084	0.1474633310242813	0.30583448650654416	1.006691180525049	0.8033551414450437	0.34969608132046276	2.2269889569178645	1.7270014976906272	1.0669654741457957	1	2	2.4107014414614607	145.3148742794732	64.80253553808247	410.3559202657817	83.4794905631522	76.16120783290813	80.72121135301067	126.2963295015493	95.62068621438823	74.85536347639206	72.48723992057165	76.32092098204998	73.83186286165702	91.67721314756594	124.99276191458289	124.22882367088881	102.56812497183094	88.86618183055631	78.93951383077619	87.91855902699817	83.70550318217998	110.6621970400093	104.19848279278001	120.2061758148306	126.93421651353802	83.72081727097611	78.35126168149928	85.08850754058771	145.3148742794732	96.88851744671831	76.26658647267502	84.18289420790258	141.86987234777612	94.75853291457572	73.85960859508084	77.69369870290903	99.52305803609092	119.00099299663742	121.46704957543396	67.77895800565673	77.662594728741	71.68880197987916	70.97308998746061	97.39037029091065	86.93501436958603	85.70200595525434	75.40774309402256	79.93200020491886	82.75911468012387	76.09210937186431	80.64106373994838	66.13899182152959	77.44601029682349	74.61807121759651	65.65519983798842	74.12694647412306	64.80253553808247	91.59334023013919	108.9166881877453	120.39555363081674	92.02654898865033	87.46888552860892	78.24983842695889	67.31828225892497	73.81666934116046	90.24672521462489	103.73527899733422	119.95713901677328	125.12060108881316	77.57573009865142	77.97938471687179	72.4737364643354	76.16361019515693	72.50820611065603	75.98038029838172	75.0256023887027	136.0996351147798	70.9698783024527	71.25971440789091	72.8653663033883	99.32861970839114	100.12786318375302	83.03097270052068	65.81897603816465	76.27830055383133	71.03329154909956	70.9151281489584	95.05473993872397	86.34732501645951	85.19006439333685	73.69559572957392	78.9252816104897
2870000	-1174.7386206525418	-32.88107227008087	-863.5888838327165	-278.26866454974436	0.964129038949118	1.5434540313533947	1.1605776639015024	0.3903640931832238	0.14710571810700251	0.12389075792544357	0.23995670887663656	0.9847586236004393	0.28653509663528354	0.3403421242695257	2.394666318316924	1.5643042912644842	1.2439215430077302	2	2	2.6269403590391374	143.9056866837038	64.01559243268356	432.5544960792826	84.23488698378286	76.44625754506635	80.74292556466848	125.79028654618423	97.11254287563408	75.48141899388344	72.3518318936687	75.61900698870365	73.8438082584934	91.75768671365552	124.43533831285485	125.12665871235212	102.95523143307508	88.40742180837397	78.94487567160591	85.77719219502336	85.68997774446476	111.83884224544678	104.67729882416242	121.40429860283089	128.38435921470375	84.744914985551	78.08229837664476	83.57758504244917	143.9056866837038	96.29632867210131	76.62201932000063	83.47278716395759	138.41729572533492	94.91756106853549	73.6519758490259	77.30271844538083	100.41854095731365	119.05751252145127	120.40309153650523	66.24022520893908	77.88617576885494	71.27094195113116	71.03928660736693	95.63117590316244	86.65690067635468	85.87271354306776	74.90521220905123	79.53813648327021	82.84220190837007	76.11866499447774	80.56252278494877	66.32040005385831	77.5407655023044	74.54485918150361	65.9740902860119	74.17097314431754	64.01559243268356	91.57601802309112	103.96404793991722	117.22151190754008	92.26229613895389	87.28997930021539	78.88481366089707	67.08343826761303	73.74471232291722	91.50435810941214	101.1232479601522	116.80401695047203	124.4108571418417	77.13727159547821	77.42261245060348	68.9903369081703	76.19404323193119	72.18662657374482	75.6344877874937	74.9265482747744	135.3009747050145	71.55112651916987	72.52000067750723	72.88040629659633	98.28483254516267	97.19872797471653	81.58651368436172	65.8410192508587	75.35746246032116	70.90220143505947	70.86189459640124	95.50815650203378	83.75861423800005	84.01003570417528	73.27253079339593	79.09294353203646
2875000	-1156.6213828198743	-34.958339891752935	-844.6352627565535	-277.02778017156777	1.3119774105978226	1.456317442560024	1.1223690361898007	0.7192397061097209	0.16049791749884115	0.12102989272955757	0.11750780518713587	1.2181811757960828	0.5356354685462873	0.7533653789056949	1.9633255641012666	1.8537575555888681	1.0754551345010712	1	3	2.591815136284028	142.58145701426153	65.0584316073124	434.55498259754285	83.23617696583841	76.16953641775925	81.09524408839908	125.4812308892243	96.03894341236904	74.6892691402957	72.11212319412904	75.53568720149805	73.84207940447287	91.7440660906312	123.56097448306892	121.23137935517254	102.10428540613077	88.21311454709675	79.6131240911783	87.20479917442546	86.10134401546625	110.88901434488955	104.11064829651083	121.85355082386998	126.32846583608232	84.90334280246262	78.49978672903123	87.29866568378785	142.58145701426153	98.93215579719718	76.08478845532376	83.13076961716212	138.1049910511642	97.23022826522863	73.36357605288372	78.60689504784027	100.87937040098363	117.74029086419108	117.97101516788283	66.43039021078965	77.33405031325599	72.1793559773453	70.96253422093443	98.51583482022457	86.85979782535134	86.03914529287923	74.62127300057914	79.69716107261895	83.11217350755437	76.12257489971023	80.62285909423449	66.22692601255268	76.911948930394	74.39372522421178	65.63625172409667	73.47257349442589	65.0584316073124	91.61292140206943	106.09247191753944	112.93822794737083	90.89971728638908	87.89452946220757	78.83289861568821	67.57368486918276	71.34350969723201	91.3458382147883	98.61972619100918	117.82047720363094	121.76062880599423	77.28001132063655	77.8136147059371	70.03983531847624	75.56625875463061	72.4000473758245	75.83948908457143	74.80264859217388	135.57762150097216	70.41546280339755	72.13980035250648	72.90737870556032	98.167754595329	95.69171939101027	82.24400558810187	65.94886273180121	77.22501577064722	71.17480216589314	70.91033795531571	95.19478205484499	85.59477761457225	85.46733119585758	74.59677121164887	79.27652536704161
2880000	-1167.666820405852	-36.927121936407055	-858.6818248831167	-272.0578735863281	1.7789397180523223	1.3460086872034498	1.7369347072428662	0.4685950621956087	0.12218134947516976	0.11412229494011203	0.11570574042578663	1.3534919027233416	0.22406125795298165	0.7316981185746528	2.59672990164572	2.211420482466028	1.0602686046563603	1	3	2.381234331518092	142.9614101587397	65.54834543656746	426.42322276481144	84.44386885990589	76.31959396710288	80.9983690297399	125.43329128417874	98.94455276111195	74.62726624354991	72.75280922684024	75.38068383119159	75.38403640260432	92.73719933705347	122.42835998315971	120.8342417539229	104.312954581408	88.07250275026973	79.02242181236832	86.74664069524894	86.99533285848716	112.68232045584853	105.0747368875315	120.20337555020816	126.03957241930942	85.47957316423766	78.25976799854934	83.58454710189127	142.9614101587397	98.0807223955449	76.76407831781452	85.32214649464174	139.7777950441615	98.00407059260445	73.6759018850444	78.93672091057626	99.5851620575754	119.93070297833188	115.4620756543836	66.4040658412677	77.68001767725119	71.2649393599448	71.72420995025145	96.66971462751614	86.65955625207835	85.68411068560259	75.16423403690726	79.91805875732781	83.07992054694395	76.06390700275112	80.42207774047142	66.32460610444453	77.37531092466706	74.61702863465727	65.89651998697308	72.848237699207	65.54834543656746	91.59454570522237	107.56185505551326	119.95705834439009	92.47944443036	87.88180079675367	76.83671151570033	67.54990277126858	72.69485934276682	90.59478751226528	102.59022290824966	117.55392953895786	125.14343330997455	77.42669843814134	76.76300758200007	72.27574971822195	75.96182410129623	71.61098174882767	75.51385482808224	74.6508002060112	135.9864114166515	71.69037406670877	72.11823793035514	70.33419373255133	99.22972329975018	97.51905590806518	80.78913068364083	66.00281601070486	76.99207834016187	71.24112997990343	70.51911255237994	94.62119937839033	86.50130796804186	84.48170895956643	74.33913680220567	78.82145090871036
2885000	-1164.4780102368748	-37.82453859829047	-855.6815060917268	-270.9719655468575	2.1512070397206404	1.2099885245048518	1.1790170484592808	0.5423050112901475	0.13269386136577876	0.11066503762835854	0.05155285475050349	0.8046428077862424	0.3547219638881261	0.8105880084650585	2.2087649740949313	1.8436246290465326	0.9892764571358792	1	3	0.9390569272189131	142.5044163974755	65.98290461790154	441.0635339934572	83.53927050538428	76.37710941528537	80.67499170546337	126.52215774313308	98.45471769757299	74.62802055475137	72.60365630504025	76.09007850143249	74.04675408860886	91.8333222503172	121.06894300210635	120.99192014720646	102.59524872511751	89.75272624337634	79.28293677440513	85.48757959698611	85.46625738608112	108.53074694506161	109.23122988097282	123.08251861600874	125.89308354699405	88.9542752070478	78.15211085371297	84.79346577039716	142.5044163974755	96.27871501746709	76.48637965297503	84.83150520588472	136.83014515297953	101.01261988924878	73.18725176841511	79.13993500212844	99.59161182153551	117.6875057916637	116.15221231847958	66.11959215347501	78.52412080371977	71.42200447755292	70.97506527635285	99.23945867001628	86.78276595028403	89.76239716497581	74.62140596293555	79.44762713926761	83.12619341048244	76.07274362289556	80.54315134361912	66.37045809333655	74.38908265228834	74.62390488994616	66.1459891643556	72.97610345773073	65.98290461790154	91.27312924710726	109.12153900202549	120.37284036334523	92.44086695663142	86.60182420313151	78.15124381337124	66.00667922425085	72.57119960859846	90.13128491641439	102.93687051982313	118.90546221712943	121.24978578952748	76.55728393114371	76.2683040552003	72.63815103757831	75.30892958420098	72.42122722088871	75.80257534008241	73.8692914083351	134.1005946915552	71.68721516308644	72.21040290221852	69.11705044647566	95.62770655793882	96.88346641660917	82.66837540344524	66.10825580892013	76.02495535208594	71.1570156553132	70.5619252468724	94.66838772777207	85.62215884625274	84.30598772804072	74.5984916926886	79.38531375522263
2890000	-1150.7831463217076	-37.103730573374044	-843.9934887013175	-269.685927047016	1.5160503968094063	1.7359734537072158	1.1114115482461018	0.3864472636675439	0.1516108562991623	0.1746231096233206	0.10505786108104838	0.6023416109210402	0.8338972219410814	0.9257459666544918	2.39058734240865	1.4254021111233677	0.7449874128536429	1	3	3.4422105350797256	144.52070827424683	65.92498601732873	425.54369001164423	83.8039012799853	76.17908981702563	81.54400930862336	126.19351468306846	102.21535852341422	74.63564707222774	72.16608474696139	75.33576685321894	74.00675613186404	91.8229219804604	120.10455498501165	123.25118391497845	107.01335422767468	88.00868378730135	79.00156934640962	85.5063681212133	84.32819610748261	111.10236960742046	107.27536377194689	120.3370134869194	126.50052275430063	92.3876167041043	78.07935628356994	85.11296053402948	144.52070827424683	96.50909569811058	76.51371340591116	82.15697739786529	136.77762696440786	96.6314292164954	75.49099869967819	79.20144351184624	99.7026867244015	117.1169446241416	115.32657190978176	66.60900601443956	77.38141427260871	71.46433288136738	71.19697885145736	96.32536547101373	86.6700745814516	86.16786879183503	74.6483438313179	79.4328170905011	83.17792899006788	76.00843897874806	80.44029510212133	66.05073380163918	72.86038674793545	74.43039630447883	66.13491713277588	74.09120908768882	65.92498601732873	91.53117619200474	107.44572675391042	119.92961858949309	92.22276827434112	87.90818455558579	78.76067067741074	67.49869352656452	72.70661401569879	86.29206444811543	102.67367994821466	119.69194534236513	122.57608546600356	77.36833963616587	78.04415655281825	70.98105765320913	76.76463319450728	71.67998106752918	76.00893493629722	74.22436305203789	136.08894377893816	70.24671914123745	72.12053000623533	72.9344363479921	97.783630281784	98.75727699841381	83.79148565430606	66.03478517978944	77.15300759405774	71.12078661298156	70.8526352202823	94.94355770055495	86.13533364000507	85.11852285645347	74.36251300357421	79.3407221687842
2895000	-1163.9259979606816	-41.70526835186897	-852.7089816832691	-269.51174792554355	2.310508789297986	0.5184079038106282	1.0248856612700183	0.8325514167954634	0.2559150106834254	0.11853005892666224	0.17975502791079181	1.0949479311685555	0.6200871803813334	0.361794777093154	2.630132609069311	1.6399909209465766	0.9864134866175308	1	4	1.6787668767798354	143.16716190865387	65.40544399800233	420.5423806989997	85.42597939988944	76.21865843974294	80.93220420647911	125.41117491325284	99.32172651983691	74.8655644749179	73.03232519316953	75.9796479753281	73.86255084416406	92.1778678670115	120.65898215975136	120.98601383334672	108.11327804461551	87.98478979758063	79.09212736296787	85.75773986297618	87.0913786653593	110.01719078277681	109.45096176272483	121.25244074328802	125.82494735058395	86.05923440383242	78.06204800014056	84.5539993500225	143.16716190865387	95.27226098032509	76.45308020315946	83.23332113696591	137.29745424818478	99.33174954025343	73.68890972157915	81.24172476495947	99.5567304986428	115.68199280296099	117.09442876987531	66.54453341509839	77.51967660067703	71.24900080477931	72.01582153753259	95.85232012970162	86.7544217064917	86.18936385040355	74.66261642412162	79.42646911119107	82.9508079949915	75.23353587259787	80.46150741376037	65.40544399800233	76.45624149548085	74.28889828707082	66.06612164345194	74.11878336547711	65.97374750928999	91.34462826689631	108.88812800624173	120.42036538183437	91.35592324216215	87.8264346143244	78.6362030948219	66.05761441018652	71.64206583369663	90.66407980570779	103.57015240674995	118.08009148405549	125.4624499590958	77.59126331880618	77.86655627222817	71.56219316836821	76.22854374337861	70.1266265098955	75.77366043187264	74.43179502264441	134.20667605825523	72.22015207792708	72.27623794371286	70.64995775104633	98.06132966996005	100.38414487440484	83.89094334463135	66.06190702373684	77.1456823960499	71.1725218172244	70.78511395021847	95.40895733890319	85.6646760941991	83.74239681976418	74.51291964358062	79.15601005361253
2900000	-1167.600895549714	-44.95130334118853	-852.1882172512946	-270.4613749572309	2.7270871328053414	0.3395541634519019	1.8215560285155794	0.36725082850353835	0.13510500278038215	0.14726299121614492	0.22194272648385838	1.5065267744223338	0.3010953615136851	0.5140383962579935	3.0298571527249374	2.622735025198269	0.8920101317019906	2	3	0.8275011561762528	141.9769479640548	65.6012863528367	425.7319957374368	83.26450068998165	76.4646016791493	81.16421279987836	125.96675252277728	95.40670047088173	74.87749818514078	72.09589243963656	76.2166547794824	74.22720047271719	91.84298509729238	120.18716747399186	121.82995258543473	113.07540897627912	88.87968896449645	80.00989320408894	85.93158128419486	83.97042258579826	112.46174159928104	107.10717318193007	120.24935938608094	125.76528930717954	85.75569459988226	78.1977690443734	85.56981835979192	141.9769479640548	101.11106837450079	76.196864564178	82.50362641908562	136.85521309418507	95.04426143641612	73.52182384510934	79.6951364460681	101.20019341260233	116.87937864831842	119.26371765042576	67.1124272700913	77.72408574376534	71.99045783870389	71.00378663017544	95.74410140648543	89.75799555369734	86.3054250266575	74.68851314799882	79.45194152417598	82.96508735413208	75.64735284285001	80.43285931708155	66.18917047070322	77.6242676463513	74.49115581417516	65.93665271623637	73.6806060709787	65.6012863528367	90.54637471866165	107.82008891505095	120.46114178851451	89.33595775268695	86.12518357442629	78.76413714372737	66.41811591991753	72.80710779417313	87.96258773835315	103.11597313469893	120.00913420032137	125.66010379795198	76.23251573081998	77.99421661009976	72.59115157450105	76.08817915915827	71.18584392880756	75.99800917043922	74.97119920049181	135.9419367825138	72.34805890216363	71.78349283974507	72.95593026510707	98.86290065848306	99.81105805859544	81.0665509326716	66.08909180471004	77.13673240883821	70.48631479320389	70.89332872592566	95.36827240074186	85.91290756231406	83.64605028401665	74.43373931194208	79.421103779881
2905000	-1146.1848785718128	-44.69278546483243	-841.0243038889363	-260.467789218044	3.6114646245530158	0.6370419993342394	0.6828251145964533	0.6922813424647735	0.20873483119204891	0.11380207397179436	0.16416197032977767	0.8629420418414656	0.6380314575773499	0.42216754710645493	2.5000489994427832	1.9787418738940044	1.1008180638815552	1	3	0.28320428393727737	141.9251781149105	66.05122858038347	409.7044531988971	83.5226812311815	76.50205126308079	81.9256124314492	125.49641789603767	93.82200102544402	74.63645934491933	72.53970187101343	75.16399637038657	73.9597733987102	91.69315150889007	122.54919686457966	121.9135349805053	108.70280301125912	88.38582137614547	78.99743861065528	84.21763138219951	83.05640011300717	111.99971496279973	105.19080976207988	120.1521823937381	126.04576924987519	83.46604342975263	78.10499471569882	84.47568095759145	141.9251781149105	102.05256627889396	76.13078202639618	82.22158802979826	136.87673831422833	93.80478595100432	73.36823786875507	77.88237624973662	99.60469303521722	119.99659833933202	117.20576698791001	66.11645087197186	77.68656474746699	71.57959723539142	70.99667491371846	96.73277506104606	86.60040509646913	85.93380628273378	75.11442558352658	80.9548813491624	83.14717296320146	75.88660171961386	80.17817239515203	66.05728811568873	75.89692094138984	74.52320198879478	66.1363459828572	73.40176691742846	66.05122858038347	91.31507218523379	106.21402013924336	119.4175065110558	92.30092169149486	87.49149741825448	78.89173872780545	67.37928422133047	73.7378958455929	85.69189319575865	101.77777984782905	117.3346287177853	121.62515792555195	77.57704111156194	77.80407910667054	72.88577314047245	76.59158596811832	72.28499874968645	75.89215779718431	75.02691553999841	134.41025678285106	71.97458433428379	71.90473508476283	72.83997476464008	99.25807758038918	99.72743717753758	81.28879728673331	66.09123203037385	77.28300983335406	70.80612833779908	70.46077927629545	95.26529699037114	86.51626400271591	85.43043198561462	74.4658835079239	79.3587708689879
2910000	-1158.2442216444485	-30.685799854067913	-851.2569162114312	-276.30150557894945	2.4164079954087265	0.29264825173396175	0.8523703004194683	0.8643831511867003	0.09173140426682008	0.09941973842414958	0.12171979381267542	1.1990301852526286	0.4638539867604623	0.8141448848967908	2.516444510434516	1.4914237935916232	0.5808844900477134	1	2	1.3179726928069504	141.99280167788277	65.70886363799221	425.0651337673247	83.33548076264736	76.36550359764726	82.20246500540097	125.77311837211238	94.75056321264266	74.72076717052933	72.23593830554961	76.2389805545898	74.13692474190377	92.76268251555351	123.92639817233585	122.18456035199353	103.96769952421424	90.00372528933266	79.03224783157388	86.55308284697972	85.36080022106795	109.44658676478991	104.32319072443242	120.53207394162811	125.82267073074844	84.86268624984805	78.24178575468383	84.00234520761559	141.99280167788277	107.35540221999482	76.05288078349471	85.59668363869457	137.1369368711066	93.9929793924152	75.26608591456046	79.15386575159305	99.85380975299493	115.52217053812444	114.65771709484352	66.44911588997373	77.45457142747266	71.28827612264743	71.15656702604474	96.68397845733973	86.66417808941027	86.70378861321936	75.75491873888568	79.47178769267845	83.0594142371133	75.27893180678423	80.57872867835457	66.22167713769073	76.55494130458827	74.01896665989433	65.70886363799221	74.04889383820134	65.92268883207316	91.626427292274	102.69400066706407	117.13085604032774	88.71443099633827	87.3360981971899	78.85868461553633	66.260374285766	73.17939561788276	90.6237964774777	103.97968147408531	118.72961119684382	125.60942654309929	77.1868690148422	78.02984796728002	68.53353446600768	76.36626967023044	72.49742539761088	76.03415296103861	74.55331029129303	136.23498530439014	69.02323707092148	70.50634400962954	71.15877663326229	99.30243200208308	100.6660135503714	83.71712955979457	66.0959972594701	77.06160923778981	70.92309546101713	70.82486682248279	94.13481378830522	86.51282836515847	84.6733962172567	74.49646242421119	79.25637276484922
2915000	-1161.3238551419445	-36.593057248565195	-858.0067827756394	-266.7240151177399	2.0502549494108466	0.19198789476517578	1.1115866161165446	0.5902242732223659	0.09185028876506757	0.1606814148601587	0.14311176581292218	1.2349604113106614	0.32317010555287795	0.8742132950682262	2.388400855633305	1.4751973484175338	0.4579689755803729	1	3	2.006903783477115	144.63888571425525	65.86962836979905	424.6723748972434	83.60319150671161	76.23280135098712	80.76227228322402	125.59766146643496	93.9977891747423	75.79962428418293	72.02237008806172	75.72049132780002	74.65319263648576	92.05653310123061	123.03592443910895	121.6871285538547	101.97304427742928	88.04115348851333	79.06076215317066	84.24146559118445	85.72049269514307	110.81950648862409	104.08278384074379	120.53941557948964	126.91856034098231	88.37320173234089	78.12361528000226	84.36300745632177	144.63888571425525	102.98637743507518	76.11223791583598	83.48109435171446	138.2451481585103	95.97754996659063	75.42541658045323	77.45944446170816	99.61017615693622	114.63372682046644	114.53857099436489	66.14822927045667	78.43059722441303	71.25283902609861	71.0915634855763	97.74705168199222	87.315738425169	85.70004102659361	74.70163971008327	80.00348765263688	82.65208645682476	75.87004354977624	80.3971870237509	65.91140847849161	77.53060837364164	73.13799205231871	66.10547811458979	74.24115200327039	65.94064551790235	91.3237720709896	102.84903182550225	118.22584990067077	90.82184325962965	87.8543649169642	78.86933678208227	65.86962836979905	73.48918957795496	90.60738055283919	103.74889266051576	118.53339412969733	123.71384098383253	76.04201002623833	78.0055985928258	68.486953232295	76.78055787623602	68.23708988500213	75.69037252144432	74.72827907398144	136.13858071921553	69.45444300545739	70.48287843211223	72.8734579419801	98.90658738664321	97.22147171922813	83.91923483039396	66.11037196228266	76.38028623548185	70.9555859829955	70.77039082715935	95.28529363875018	86.28991875295665	84.45337908022142	74.59479700590373	78.75276496860823
2920000	-1153.501668477012	-34.176008539461485	-847.3127765894556	-272.0128833480949	2.0015705438549958	0.17930099913386882	1.3214067388502777	0.5351899560655524	0.07153698145747808	0.19592006284251134	0.17192243027085538	0.8914410650711596	0.2535013987544731	0.38333535924252815	2.3524285511669576	1.2457603170818325	1.090037989549908	1	3	2.291244572265297	142.517171779145	65.2139531705446	414.3209593792608	84.40724419297696	76.53053674311845	81.15122330056577	125.5824159936146	93.8133301287105	74.6932298061683	72.04848692527426	76.7096821090873	74.42870476962308	91.9755482073403	124.41429530296028	121.07416676383363	101.80341242607814	88.1357290825538	78.99069959490663	83.55575464994439	87.88803173583707	113.66049795063259	104.01599399922785	121.12552013124044	125.7508300489103	88.05145323541653	78.50346339315932	84.26342679496237	142.517171779145	105.3208947802259	76.52669941611863	82.23931470241047	136.86046797944536	94.83173282966497	73.07953476369329	77.76303552918748	99.7408279671413	115.27388613547998	113.73465145664571	66.17526835180678	78.07275497399586	72.01050186764613	71.32335449030822	97.93499752543721	86.77058598048927	85.91533700392347	74.72853270634992	79.45869238102715	83.13329242988415	76.09396147779115	80.60968995892269	65.86141858346153	77.64452192054907	74.53000515407939	65.31803416392407	71.61809488453858	65.2139531705446	91.64905400347564	104.54412014978386	119.45554841304565	92.48604187089421	83.93119845447083	78.8854582725995	66.10301291507888	73.71402269638409	89.63634608084628	103.96217057216941	119.69996466625172	125.7404551537758	76.62637996714147	77.60514764636069	71.80685682525625	76.50041786924606	71.47269039278635	75.85533615171515	74.07514371149483	134.61260483475036	72.06536795517786	72.47388359012848	72.2698175053314	99.24175086803199	98.55985672781763	81.15398332551123	65.89593521044215	77.0202822858837	70.7240353106019	70.7501840309426	95.32168471403688	86.17606943456354	84.96897452159789	74.2555542328664	79.26863842286828
