it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Albertosaurus_TS	Alioramus_TS	Daspletosaurus_TS	Gorgosaurus_TS	Lythronax_TS	Nanotyrannus_TS	Nanuqsaurus_TS	Ornithomimus_TS	Tarbosaurus_TS	Teratophoneus_TS	Tyrannosauripus_TS	Tyrannosaurus_TS	Yezosaurus_TS	Zhuchengtyrannus_TS	Albertosaurus_TE	Alioramus_TE	Daspletosaurus_TE	Gorgosaurus_TE	Lythronax_TE	Nanotyrannus_TE	Nanuqsaurus_TE	Ornithomimus_TE	Tarbosaurus_TE	Teratophoneus_TE	Tyrannosauripus_TE	Tyrannosaurus_TE	Yezosaurus_TE	Zhuchengtyrannus_TE
695000	-637.5190315073029	-25.82875334995427	-552.8987460869433	-58.79153207040531	2.540467917417303	1.4864167345420038	3.5497935402790097	2.069517755896529	2	2	1.1409240339040194	85.35222387084517	65.7466511249843	100.59878547225154	85.28061074490381	70.64680690619308	83.92954231457833	82.33832094664545	82.66462013112837	69.75301035685307	69.03611367116903	82.16971539186251	82.647308101703	76.13677737294552	67.15703085825281	82.48826331581242	85.35222387084517	71.03155891070556	67.04455530265864	66.53638871654023	66.66185523109351	65.7466511249843	79.89833009778813	65.79938992817739	68.98765787477409	80.94420619909761	66.20662918723558	73.42916665977481	66.92646120532577	66.04410416008447	84.98884516159217	70.8188765722199
700000	-653.4748021639373	-26.7444861388699	-557.4936536307098	-69.23666239435761	2.102316159268743	1.8256543094505766	3.836670407308367	2.4149367729841114	2	2	2.787434638904417	86.60786320377899	65.72415387579107	100.47634903585052	84.66259812953543	70.48475081539043	84.1246768537484	83.51803924756682	80.43858883060874	71.33160543747373	69.02125376485185	82.87604656522358	82.68401070934699	76.59858026306203	67.28030949887084	83.29339127420448	86.60786320377899	70.86462947496942	66.83106107228248	68.06902573827846	66.65685482065781	66.50738994696087	80.28764565530116	65.72415387579107	68.97703713804405	81.92854533903186	66.13635201130239	73.95340322202719	66.72994071815334	65.84859623101357	85.16709564984072	70.4928936140962
705000	-639.3052360096875	-25.77991359482833	-550.1432340169066	-63.38208839795254	1.9413481606195497	1.4954383974725098	4.691046272287848	3.231188480417173	2	2	1.8447939956969215	85.57759682700016	65.93289890317641	97.15295897240564	84.64604701946492	70.67093966150827	84.83575995813047	82.34278846812066	80.86116711502781	69.43832199555071	69.0866137784807	82.2316560415862	82.3324620763216	76.57163673271208	67.28255688267265	82.36793237154033	85.57759682700016	70.87843120824996	66.24541925816104	67.9980644143804	66.54412617821389	66.2312570776586	80.38268356406203	65.93289890317641	68.9829724069304	80.74650885455723	66.1226774773222	74.00663140179164	67.06421395691854	66.02186808156111	85.07068107635135	70.62094851287607
710000	-644.7550065988795	-25.543438461459683	-551.3731057861902	-67.83846235122962	2.3710035857090626	1.427286238954435	4.259888678225855	1.6531404718639304	2	2	2.246976691352123	85.28016177999147	64.67546482920649	105.97369787803628	85.14193810805601	70.62487463386023	83.94358170225618	82.6710724296706	83.71757852599244	69.22438699335308	69.04380300540568	82.08523992732512	82.38189478760148	79.93854541753883	67.17039525870148	82.41051773816463	85.28016177999147	70.83959309859341	66.45034286687081	67.78386805356809	65.67011138751643	66.13159520163748	78.56992622110188	64.67546482920649	68.99732076114934	82.08160974469115	65.4888230694569	73.81338016399924	67.10493349457437	65.97895539002978	85.00999050031446	70.74356384435795
715000	-643.9748987675874	-25.152962816319352	-555.683448725042	-63.13848722622606	2.2271161323641886	1.1591682733836266	3.57937546129884	1.550076159310606	2	2	3.086066289846407	85.23822617079635	65.90048032797907	103.64592123145577	84.89329569955454	71.3620786556738	84.12541133186669	82.76058933689032	82.18316966213592	70.01706408560997	69.52751691716594	82.47045269878858	82.40773726162166	78.25291855712689	67.20566672793535	82.53986691136808	85.23822617079635	71.09005227577394	66.24126597183354	66.01619155821844	66.62132048659937	66.43832796237615	80.21370770724795	66.19728692259794	68.69014459656452	81.55924036199367	65.96775659491739	73.44473480166491	67.0884490509259	65.90048032797907	85.21801701808867	70.83120169984474
720000	-645.7310800129121	-26.598087962940824	-553.5708989595017	-65.5620930904696	2.1509077373230387	1.2400014705343374	3.7839244301385926	0.969398461860493	2	2	1.410228732273406	85.6643332477539	63.9582557961534	101.68208595834611	84.8074173240084	70.71134281843894	84.4927356443639	83.50983676686884	80.91307394812328	69.94665141701248	69.5217939954767	82.23854923427218	82.41560798778441	76.05630551616403	67.11821055013161	82.05275377895411	85.6643332477539	70.84441664746967	66.58328933455306	66.82736723273774	66.29092691538364	66.20055219445862	80.41574144353599	63.9582557961534	67.32148012705439	81.99761611530303	66.16966347211799	74.14001565014608	66.98250645306247	65.76446922889619	85.1314018239564	70.82765713111735
725000	-655.919911993927	-24.82746591700206	-570.7938514542683	-60.29859462265665	1.1149704108197296	1.103230014055045	2.678180747935863	1.1151961036065705	2	2	2.2025375719197946	85.86462634589232	64.71004474430342	110.6591601298826	84.84989580318481	71.21125010689393	85.86462634589232	82.37208476778261	82.21288594325735	69.42517178771423	69.50817713029268	83.42887403337765	82.23709400424725	77.50458450293368	67.24132923878788	82.5381173050098	85.24271453553203	72.96368141166118	65.79200198846871	64.71004474430342	65.95687725324072	66.41321884948718	79.79816802690354	66.0297874925528	68.67994291776805	81.17814980411706	65.76630195094812	73.10095179668227	66.46399855852475	66.09500941693865	85.21851668959603	70.73835729715354
730000	-641.2439420435655	-25.94379820221575	-557.6728937525152	-57.62725008883467	1.5518445342357003	0.9883386777474612	2.9507461280260543	1.6372327641887747	2	2	2.419555174182237	85.35685595441633	65.57435493751224	103.20213671556859	84.54805952698017	70.53683250387036	83.74349294280438	82.34517838449764	82.5007395206422	70.56275113671549	69.05480477136942	82.51912491720165	83.30356793402433	77.49475880592624	67.19993114194376	82.42036471489999	85.35685595441633	70.89607966782522	66.43153952833913	66.52931222851491	66.24953040110407	66.20765170588444	80.37419229883241	65.57435493751224	68.92558999176434	80.73678949953592	66.05804022274202	73.42619027606916	66.78026862078546	66.09295599184524	85.189915167588	70.70407433703124
735000	-640.0990416103201	-26.747316703049904	-557.8614923125704	-55.49023259469982	2.4846563004272375	1.2315800873918599	3.453333013945383	1.2058764789983765	2	2	1.2869062648453025	85.27928347048133	65.46509093647134	105.13952625433544	84.75950638211134	71.5064274467812	83.85452675182701	82.41178151073034	82.7599045825866	69.2625845826645	69.02489660171108	82.5007311999253	82.45566584634433	77.84295631158439	67.23207845712766	82.34877702873499	85.27928347048133	70.99920850644466	66.39063688966122	66.14444288230962	65.46509093647134	66.41329882377975	78.79058958220382	65.89609774812527	68.96983515027738	81.04633461795505	66.09556223180103	73.71110418041015	66.37802105686049	65.8973298565362	85.19938925831008	70.70106921001788
740000	-648.9116787778603	-27.813479981827438	-548.6781557310619	-72.42004306497097	3.22336961413057	1.4226285891943438	4.387174978032718	2.3183699122671033	2	2	0.879631510402344	85.27797034166386	64.87048423916836	104.57371023593636	84.93472338777984	70.4477858018712	84.61716559596275	83.56026187246258	80.48605296139138	69.6479762569905	69.0278790834947	82.58640496637862	82.4647032392539	78.45317401167699	67.16699285630126	83.59228946444267	85.27797034166386	70.87376719530965	66.76856094152654	67.60225346023623	64.87048423916836	66.21182935922282	80.34815902864811	66.14857008483848	68.99263921065159	81.77046317236717	66.21248092967035	70.69868509959159	67.11155910866489	66.08254772540857	84.93765968435628	70.80754475469256
745000	-660.9769355815016	-28.31282654165621	-569.725883270403	-62.9382257694424	2.2316990400235888	0.7682241097291302	2.5094438264073684	1.0410983685105606	3	2	1.2462710031859427	85.24849074475779	65.08639880333537	110.45044012223734	84.67734353429341	70.50861784377256	84.4170644564603	83.38608425036648	83.8204303381746	69.70761835014234	69.18742054301538	83.23591481152123	82.78325913365258	76.7819976421113	67.46366161516737	83.67390126048473	85.24849074475779	70.93601352276097	66.88251697964974	65.08639880333537	65.57075625704016	66.4248945256306	77.9769144373439	66.18373126645167	68.10717293625748	81.3838257064047	66.03169506065454	73.97257638414884	66.39435627390566	65.99923638373433	85.18378837819469	70.179514531692
750000	-641.0245878046591	-23.723479222496444	-553.057534670645	-64.24357391151761	1.8237585511875873	0.8654570545741688	2.749767162541157	0.986034612161365	2	2	1.1397043689183413	85.60244540663294	65.92058873252707	102.98124209398794	84.86060835521992	70.61788308874485	84.36434892703454	82.95028523629873	80.52337824558346	69.27228884644478	69.15610654841505	82.09350510383757	82.59343043482137	79.70972256335914	67.2146725406943	82.67205946305745	85.60244540663294	71.44350481874412	66.91227485964656	67.10924160482043	66.25486056042172	66.5178540346622	79.938186740689	65.92058873252707	68.49701767470084	82.07587619618272	66.21606614825554	72.31530505912157	67.05178497358798	65.93575241811115	85.19887918814189	70.14930929403161
755000	-647.2651098365195	-25.444021729382953	-562.5755280697543	-59.24556003738223	1.5114699464105328	1.078816543603081	3.101742436518677	1.4749754674093962	2	2	2.118716627579145	85.77719549604869	66.02568151396116	104.32398970904858	85.19858313822067	70.7482280018692	85.12185700853408	82.45276153413705	82.27212793013574	70.76627344718396	69.62178667383752	82.19635162030323	82.16451769051203	76.05224632867025	67.29744099656114	82.86760910593964	85.77719549604869	70.90220141261764	66.24046233766224	68.07011643416563	66.50926402602	66.48771357025967	77.42841940311885	66.23164637349525	68.98260717987962	80.41935695867686	66.07640299353093	74.14783607824712	66.55609123187561	66.02568151396116	85.18273345687399	70.75685911775531
760000	-647.7402922200827	-26.346383109164485	-558.6225740769523	-62.7713350339659	2.228572584382484	1.0862935232788953	3.7466251610675294	0.7466937943244186	2	2	1.3405365059826018	85.66029783330671	66.0114297809193	112.90264759327405	84.82736522592285	76.49581487868514	83.92937684767429	84.31600852100725	81.44486357887381	70.0884849647332	69.0477090379852	82.80467004756495	82.18524277147976	80.35240340158884	67.5815101122428	82.01583618306894	85.66029783330671	70.95726546086456	66.95195698628471	66.83515426990084	66.64481086336279	66.5525444957406	79.63840801025651	66.17169837720365	68.85085380302598	81.51032452865425	66.21298656368953	71.34586473877333	66.81555508376086	66.0114297809193	85.22308183385297	70.03953193629891
765000	-647.8533541049328	-26.334049508995943	-561.4290092530365	-60.09029534290039	1.631747779274628	1.3391302502344835	3.092069589670066	0.8679647779916636	2	2	0.9511462477343788	85.3480162253105	65.98890662511636	106.22536737628022	84.55676173775876	74.18007374824074	85.24629951467496	82.83633860705466	80.74930284241512	70.18073739138595	69.14892130303807	83.95411187655291	82.3807120345215	76.54044595691572	67.3568516120311	82.31732138997984	85.3480162253105	72.04120674616227	66.62742102474049	66.33591298834365	66.42692436818471	66.3537655629042	80.28890813583135	66.3177388317521	68.96188673316354	82.01846954765512	66.07671008393004	73.222574257846	66.50926800010608	65.98890662511636	84.74205889936385	70.74118855082439
770000	-640.6359748991007	-25.44476120849005	-549.8699576395704	-65.32125605104022	1.0732050091759882	1.1977480989695928	4.0906942048995525	0.8107922655930115	2	2	1.774635872468434	85.68956590092877	65.60900408414138	101.07572190174771	85.38872792391342	70.75559799467452	84.44397946418412	82.86270766646247	80.74465658721165	69.32892357952717	69.08020633623399	82.47588300011708	82.23855366661104	75.92435016961349	67.38324087441524	82.11846385966123	85.68956590092877	70.84867552291661	66.85284746937171	65.8059629457498	65.66908563503054	65.80249271990537	80.07955130840891	65.60900408414138	68.98441931765538	81.75713708431418	66.16748357103363	72.54082364227794	67.05250291540537	66.01918817315355	85.05896813837194	70.80834363990338
775000	-641.1610048469379	-30.031570733231803	-548.4811677091403	-62.64826640456579	2.512678907647695	1.176308700070511	3.66643458243779	0.9977120207095642	3	2	1.5772260571540895	85.28022055202327	66.03624398443834	102.59578458237105	84.73808133852725	71.74003504287663	84.38611538752622	82.69437122321489	80.47166233204415	72.25791987244048	69.81700815517523	82.30639025766526	82.60372829731647	76.68347769727231	67.14865113997016	82.28765985707524	85.28022055202327	70.96929883524501	67.01528278654774	67.01405976913718	66.59631110547323	66.22120111509668	80.3869876198456	66.03624398443834	68.87085523236306	80.89248585217986	66.10374696475911	72.97299410598377	67.093954565813	66.08601393776297	85.17597784167438	70.32272052492658
780000	-647.0343343169623	-33.9309338952088	-553.1618920976042	-59.941508324149254	1.7902206381488113	0.8958963904383885	3.3195384789818516	1.287005838812945	3	2	3.3730764918235927	85.77998875263893	65.81813955012981	102.41707335786681	84.69731955037895	70.50691782948589	84.08308867261208	82.67480925752601	81.3137164401231	70.19649828949088	69.08299032333866	82.78248370736544	82.49042433952603	79.70337603356046	67.12608025903513	82.60913053335473	85.77998875263893	70.89182292346977	66.84795958098755	66.82031335665293	66.66296645816959	66.29515054528841	80.32945988991578	65.81813955012981	68.70200735390148	81.91989481300513	66.12538338174186	73.20845175902743	66.82951506724835	66.0408796271993	85.14295146123462	70.77850070953701
785000	-652.4335307637236	-25.774456431360367	-566.8442609938727	-59.81481333849058	0.5676895670671948	1.2965527165667479	3.7797507761199203	1.8962295853123334	2	2	3.1272726787921696	86.73364633105743	65.82687823364122	112.65132863692747	85.98948338827238	72.83853001502388	86.73364633105743	84.96327378618592	80.84779141067607	69.22765791810279	69.10297884950118	82.29085314727928	82.95322825809639	81.80831823135411	67.1484903671003	82.24082986235487	85.39402944647604	70.86618658040862	66.44425402341665	67.95274659219376	66.4434154265906	66.45935535581256	79.42145550265232	66.45878940068286	68.50902476077327	81.79718157277347	66.21558397437336	72.56044931242488	66.39965003778967	65.82687823364122	84.81099554133698	70.45418922050017
790000	-642.4855155885327	-24.601701227860122	-550.7487575320276	-67.13505682864502	0.40512812666089665	1.4742814206697163	4.486280566658608	2.1370189405517324	2	2	1.4802996325169444	85.6048727387762	65.25828161083567	97.4641790153703	85.075650551946	71.03267749571873	83.8127587873861	82.49246848240853	80.42960260346764	69.55502430731396	69.03771350083137	83.26344946010018	82.61743877626172	76.90373631669212	67.17326955054192	82.07767023869434	85.6048727387762	70.96634730794914	67.06957774877257	67.16317186324125	66.43775917560232	66.23478827731692	80.30724271755247	65.25828161083567	68.99008972621097	82.0574785767534	66.14017826534909	74.12036545463208	66.79072209399243	66.01078462656044	85.22111753290896	70.77694343298906
795000	-644.5449484726648	-24.591697812020463	-555.8856447054017	-64.0676059552427	0.6312240064906418	1.1492938680196727	3.0803106883196087	1.1510021440573173	2	2	1.8714851917250495	85.36870669042361	65.67183117361198	102.94977999778443	84.66397022145063	71.1511743152938	84.02813963790825	82.99157605590078	80.77072948425206	70.60880526090013	69.08740589053518	85.12092870303289	82.85757752158577	76.00608711045714	67.49296369209449	82.14396660842334	85.36870669042361	70.84167395534035	66.8191048610045	66.6893533977921	65.67183117361198	66.51223211958381	78.83810544750905	66.10594117025286	68.98466094297507	82.05532325429748	66.14194700644919	73.7611824064774	66.769247816466	66.0607518763455	84.95199194328563	70.8222517337634
800000	-638.8273938831965	-25.86696578731501	-562.324719480009	-50.63570861587243	0.7970378145065464	0.9695513171086397	3.26593581613796	0.9964557796831217	2	2	1.2063165189075487	85.29410082237946	66.06994961315874	106.67024988586527	84.60349144178824	71.69379689476479	83.76278446568116	83.15543518137105	80.98780792166403	72.06819667487704	69.02270105213628	82.64655016598653	82.73382227862047	76.81083965158271	67.37644890712521	82.53660477900554	85.29410082237946	72.78092672518947	66.41559977359421	66.36610612444132	66.32885548010564	66.34385670984317	80.03887727049927	66.42046752794245	68.97931682464338	81.12027500774721	66.08297202715727	72.40547683995935	66.31265079474109	66.06994961315874	85.22432347337671	70.6945296090969
805000	-651.1261889408136	-30.546148474863433	-557.5951948559098	-62.98484561004034	1.139983526975583	1.0773396479286796	2.8361464035077097	0.9886477236150574	3	2	2.4733654635905262	85.74985863013788	65.84973875695542	103.38711155790381	84.80200197456209	71.16186975983638	84.03262419079034	83.37019319302529	82.55776708153401	69.48919895539287	69.06298411310603	82.49465714966676	82.55836521768532	78.44720019774617	67.12112164070759	82.86854880158987	85.74985863013788	70.84051903428349	66.09663547480564	67.65631454963116	66.30176719128283	66.08162770632632	79.97486143004551	66.3848680782432	68.387952053307	81.66717563882266	65.9777460578472	73.9973597000876	67.08903107597764	65.84973875695542	84.87999346038364	70.82472720844444
810000	-639.4248218987141	-27.042517027538437	-558.7759749536915	-53.60632991748412	1.596841206021742	1.247880410561692	2.679010131400944	1.0697771642644849	2	2	2.243476145918018	85.89658813529536	65.7556437074679	99.91880029978695	84.54388289294035	70.66350836633627	84.35970314401531	82.95160052582683	80.42543030835276	69.35683322788557	69.0398459964688	82.39051176424267	82.35507038886452	75.88494489860051	68.06733241599271	82.19526999021586	85.89658813529536	70.90064901006224	65.7556437074679	67.33635143885857	65.81838532799732	66.10347090770519	80.17300135473207	65.8041580649293	68.9628898892292	81.9899870030388	66.1399997569325	73.39474679726908	66.14927937450423	66.06687089555908	85.17754769789396	70.24003854919563
815000	-647.219329513287	-24.959696403588993	-562.0329900716937	-60.22664303800434	0.9370148813717577	0.7413099967829101	2.8238706952154193	0.7324591007811784	2	2	0.7186254412937956	85.2806443142585	64.59428638193329	106.01140717678484	84.76765372823202	72.51148432955529	84.15768572088254	82.68009903059408	82.73099014258919	69.3162491678584	69.10798799081054	82.35765902545383	82.2917679631769	77.6544417619355	67.73149353228607	82.35749175812691	85.2806443142585	70.97644860000115	67.09006044650087	64.59428638193329	65.80777525719544	66.53856617850673	80.38645389274834	66.42986302392367	68.98107922138479	80.57393569177484	66.01418733165704	73.53334996399872	66.61408112020459	65.99842411052406	85.22987875628444	70.11874851233927
820000	-644.6139455869392	-26.10840070260568	-551.2180542654165	-67.28749061891699	2.475491338934556	1.2315044686542331	4.254023002964479	0.8371933560344366	2	2	3.1832489937573865	85.3409273193392	66.03649928855233	105.14775167085617	84.79296536144274	72.81633584762737	84.8066691326698	84.447949727743	81.3468812048332	69.19014043303112	69.12766514287587	82.42069691427866	82.70101601019826	76.42229112315776	67.19181037241763	81.98653107194097	85.3409273193392	70.93643633280374	66.94532664230461	66.6416961667541	66.34720726061595	66.5213317365308	80.2703800105043	66.23539553255009	68.94687787377144	81.3744959179063	66.19391078425502	69.99774359951711	66.94593897451645	66.03649928855233	85.2129733057875	70.71078722993715
825000	-637.8771401080859	-26.016844871877073	-548.0471875208659	-63.81310771534288	2.4331404778497303	1.137249946488372	4.111621551361354	0.8044542853778711	2	2	2.5325096473161395	85.53854024066706	66.08738192802039	108.66906892070229	84.58770979499202	74.43114286437978	83.96083267617253	83.29412979151884	80.82189703685306	69.91175501162142	69.0287132760853	82.61228964288716	82.25925875464289	82.42737837769226	67.1513822987501	82.95374996229772	85.53854024066706	70.9185637537617	67.05277329011693	66.33093641708402	66.37614659193068	66.28201169443142	80.14160125113946	66.22050471487701	69.00383445802429	82.04546429321785	66.1226358330852	72.7802438833735	66.95981945409254	66.08738192802039	85.22136848166535	70.60355227056093
830000	-646.0873228603631	-26.253577657916146	-561.5238377388239	-58.30990746362306	2.126919200016842	1.0865702633910184	3.551214299335489	0.8422660634160258	2	2	1.3887648979187488	86.59429351451426	65.1538182575644	114.73302479164704	85.25039109775464	70.43363453522014	86.59429351451426	83.3747458522525	82.62097334676021	69.28172532455807	69.1945352258836	82.4838097226417	82.71904493488822	84.30301701983433	67.25476185426731	82.10395536195412	85.7465631835363	70.84460599357872	66.63611301823667	66.2582850419894	66.1091259214024	66.06500270581235	80.22255034734665	65.1538182575644	68.75347485316418	81.70355644187745	66.1457668835634	72.68430030511085	66.22169445068704	66.03751425238143	84.6496885955566	70.83214110130427
835000	-628.6797857498142	-28.770472706379483	-550.2403093485672	-49.66900369486757	2.820770354986772	1.0235796783011903	3.5783511566700765	0.9022330709632882	2	2	1.2377637203135992	85.26668778860653	65.95478083185859	104.29614929854942	84.53400093055711	70.6210408018587	83.85211509308402	82.95528596187816	81.05498419136033	69.37764131928338	69.09330806527764	82.13611172426167	82.2464860587147	81.9689864544261	67.12261041289663	82.02211033740475	85.26668778860653	70.84364262973173	66.53954707423301	66.33699380167518	66.45224773083864	66.52125532416528	77.48799624200294	66.41051080360529	68.9134609986156	81.95806716034215	66.18185567569985	73.91900798662915	66.53258140067304	65.95478083185859	85.18393641612083	70.4066210243325
840000	-628.898975532477	-27.620951282477193	-541.0201703071482	-60.257853942851625	3.534898913231006	1.1303124765210562	3.7899689517187674	0.876220543778833	2	2	2.5109688303031383	85.23656832639305	65.88544621310861	96.85921202126659	84.593875688641	70.63840556313843	83.79478918633548	82.8614177755564	80.45430467218965	69.31918744274846	69.02172716734162	82.18135790995231	82.39622173472712	76.8935501036651	67.38758605170116	82.24695549453799	85.23656832639305	70.8501589179991	67.01706734453137	66.58827177885597	66.63332715984723	66.21509849698889	79.95820954581774	66.27174106808286	69.01191144071626	81.11083321494522	65.88544621310861	73.77027399699608	66.73090445105983	65.98940975514127	85.12394997750788	70.71044957006112
845000	-654.9307908387859	-29.454700846624036	-566.759271332815	-58.71681865934681	3.9401429912861903	1.2175965653341034	3.6991429226999326	0.83904179364765	2	2	1.2472574394275182	85.7006015252659	65.56903105246097	108.73421372428454	84.67138445912633	70.43591189880294	83.84467611470167	83.76369552375087	81.38771117428664	70.86029150750518	69.48165531965252	83.5612551713022	84.31050851768632	78.73290068090958	69.38511573880731	82.39422437851498	85.7006015252659	70.85981685644754	66.53345673932658	66.41237560640658	66.45898283268453	66.45193966971536	79.86267061053393	65.56903105246097	68.92439940900101	81.26544914609858	66.11402490292929	73.92636219838035	67.07654912706403	66.09377314548937	85.20664944795587	70.75987125442899
850000	-642.758241212023	-26.439048633266168	-557.1080192722557	-59.21117330650111	3.704632926354944	0.9812236084761761	3.2850323066598404	0.8336635562430741	2	2	2.127847411444211	85.23893793113635	65.9125145454152	104.97937590698128	84.89169950230195	71.0439094706708	84.40140669254231	83.23987723501396	81.89197114979196	70.16953187783048	69.20986844212948	83.43562095458303	83.47514812674403	76.31385067768905	67.13001873519576	83.1467056070077	85.23893793113635	70.85071528433495	65.9125145454152	66.68600781449912	66.56163667683906	66.40379928998155	79.25966701881016	66.11525656111178	69.00074997324887	81.95337923802454	66.13457131835618	73.42774576451032	67.01306259111442	66.06130581125582	85.23028701920593	69.69990215761757
855000	-645.699732609757	-31.12011974538477	-554.0887850071672	-60.49082785720509	3.570271284734187	0.9899072994010207	4.189049141823456	0.8740961116104219	2	3	3.5211759699726066	85.84278072434773	65.73811180087135	105.71272601601683	84.75440453751753	71.14196063172972	83.85116949647755	83.89505070357144	80.54616884029531	74.13555647031667	69.13182526674944	83.69854139294013	83.71022254339206	75.96345640276061	67.25333916927335	82.12405799098907	85.84278072434773	70.87394868670438	67.07120582587075	66.7243302435777	65.73811180087135	66.20076867748283	80.40179223981383	66.15773814076066	68.7418860831381	81.95581196097808	66.05861745190929	73.52758630385124	67.03045771008854	66.09214306064848	84.77754616135643	70.73176118070091
860000	-655.3953981817978	-32.868651877603845	-554.9315191170427	-67.59522718715118	2.9716470578847516	0.9832994345471077	3.5773982677247327	0.9719248572386432	4	2	3.4541368921692297	85.25601825762068	65.4750294129492	106.8175223523289	84.56604121225578	70.68119907621154	84.12081315177453	84.29220746726548	80.43937988444517	69.74166138878147	69.50169061830974	82.21504156708082	82.6876885807696	80.16501843075402	67.1158486515902	82.39377564452145	85.25601825762068	70.87516412319845	66.72762174632845	65.4750294129492	66.1907082667461	66.25099642114186	78.66421362039546	66.25958904094159	68.90719375166267	81.92769365484757	65.95983018637156	72.38191906980514	66.85796431323264	65.7679534059073	85.05533404294674	70.80797876897374
865000	-662.9966229180894	-28.963017798861305	-570.6430925240549	-63.39051259517328	3.3311500492600445	0.8093563642634188	2.801805427460354	2.0779824762834287	2	3	1.1674408177294953	85.25151356663784	65.11867869108204	114.96021278170373	84.62974669042829	72.61757081098492	84.1967757741963	83.21157320114321	83.36423127138649	70.54317719831053	69.20010672847664	83.30653461710554	82.38361686974982	83.28696386742124	68.46920179116994	82.67154049751886	85.25151356663784	70.8415771823744	66.96771327031027	68.18531115490815	65.11867869108204	66.31485158723702	80.39348454386207	66.01251261138421	68.62424213860957	81.4107641756267	66.07385552968289	71.70975068504549	66.48914413472413	66.01630928383553	85.21632452277088	70.48097495612133
870000	-645.689360183945	-29.47213061647961	-556.9602050806305	-59.257024486834894	4.599180338140825	1.185549713084752	3.4563265109744004	2.2567557579317445	2	2	2.240385097503653	85.23714394996368	65.85991248287108	104.5341112604705	84.64453912747558	73.15329336743088	83.77940493328961	82.89188187210888	83.62647684917084	69.20655549681048	69.31678771007692	83.39468007522674	82.69776642082074	77.52259868463717	67.25106765081968	83.63800330943764	85.23714394996368	70.84338892410193	66.39761905692622	68.09244235357248	66.47613502629544	66.35993513873603	80.14781608273121	66.45661954108884	68.96305781136113	81.73160983570129	65.92794414638512	73.31433916529228	66.94907324112158	65.85991248287108	85.20079348740617	70.79217974141142
875000	-640.1727313826171	-33.79997528262432	-561.8498196682842	-44.52293643170856	3.0735073149867542	1.413512443395572	3.6616524362941654	1.2550593645829278	2	2	1.8910834066004567	85.25141504159647	65.97976014553073	106.65556206784268	84.60673710856649	72.75881077472027	83.8898001036826	83.71389973860649	83.7027123138021	70.05401233517765	69.10727979797437	82.6714253828678	82.73935502486346	75.95533448129764	67.28684178556523	82.07390887437919	85.25141504159647	70.83706039993147	66.1323305868932	66.16821209679853	66.14548787947014	66.15351336301359	79.53990599308395	66.13600088246935	68.65978562981023	82.07395077110783	66.14710771939166	73.15467185516621	66.1721975211659	65.97976014553073	84.76400104446545	70.76610560682178
880000	-653.5921238597662	-29.54815808402329	-558.6538329038901	-65.39013287185276	3.452723294332927	1.440728110479013	3.4878800232011593	0.8680535659541808	2	2	2.798279619834366	85.34823853815385	65.13038045157174	109.06421517243754	85.22526866348389	73.46758210030369	84.54426542337934	83.29712706443858	81.11284980929445	69.65296640663261	69.52390884318382	82.9751140141532	83.7967893762875	77.50082798007386	67.13707283540377	82.20400997239744	85.34823853815385	70.85025152522331	67.04149567278785	65.13038045157174	66.0743087164767	66.13375338045907	80.17306106669947	66.17357460852828	68.96249714680071	81.08686086837719	66.04480494996459	72.13040732358489	66.89113280891242	65.88139672430219	85.01441917829507	70.83396448321163
885000	-646.9451671947696	-28.72549907629442	-561.3427710463612	-56.876897072113934	2.8110775722577963	1.128656490598166	3.559844714636723	0.9678189011484267	2	2	0.8046997115635801	85.28760952219358	65.62657842036859	107.26935355666832	84.54312013199569	72.67779454085523	83.88858351904402	83.23401299278295	80.43895554953941	69.56504427287152	69.66530950385106	83.4978210274527	82.98269232961361	75.85073355414433	67.1773919652158	83.19301918496308	85.28760952219358	70.92626006915745	66.73833436786633	66.23775504305418	66.44482220935767	65.62657842036859	80.1749904502283	65.8716889799975	68.59296970322065	80.57976276635164	66.01954101492261	71.3529973428024	66.42878996525648	66.0720304262678	85.07400459195773	70.44472932536026
890000	-664.8558297565368	-32.04166460527049	-561.2432075741785	-71.57095757708771	1.6908863441939679	1.4365336258188934	3.502631923071535	1.0012315651521486	3	2	0.7371999778427223	85.66503559764669	65.31190004159552	108.33118448883708	84.6744486646576	71.84194397671533	84.27398171438182	83.29694569135015	80.54465071352445	70.58815654877297	69.19933366069955	82.08862424505604	82.35527621705376	76.69605889390027	67.26540388215057	82.14324432881948	85.66503559764669	70.90573245699359	66.66390086976612	65.48411861293876	66.37389733037521	65.31190004159552	79.01171028907305	66.07412699246969	68.7971893678063	82.03417425291408	66.08788441861618	70.17928731831081	66.62024781526745	65.90318313323101	83.97981584735993	70.68621581316106
