it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Archaeornithoides_deinosauriscus_TS	Borogovia_gracilicrus_TS	Byronosaurus_TS	Byronosaurus_jaffei_TS	Jinfengopteryx_elegans_TS	Linhevenator_tani_TS	Mei_long_TS	Pectinodon_TS	Pectinodon_bakkeri_TS	Philovenator_curriei_TS	Saurornithoides_TS	Saurornithoides_mongoliensis_TS	Sinornithoides_TS	Sinornithoides_youngi_TS	Sinusonasus_magnodens_TS	Talos_sampsoni_TS	Tochisaurus_nemegtensis_TS	Troodon_TS	Troodon_formosus_TS	Troodontidae_TS	Zanabazar_junior_TS	Archaeornithoides_deinosauriscus_TE	Borogovia_gracilicrus_TE	Byronosaurus_TE	Byronosaurus_jaffei_TE	Jinfengopteryx_elegans_TE	Linhevenator_tani_TE	Mei_long_TE	Pectinodon_TE	Pectinodon_bakkeri_TE	Philovenator_curriei_TE	Saurornithoides_TE	Saurornithoides_mongoliensis_TE	Sinornithoides_TE	Sinornithoides_youngi_TE	Sinusonasus_magnodens_TE	Talos_sampsoni_TE	Tochisaurus_nemegtensis_TE	Troodon_TE	Troodon_formosus_TE	Troodontidae_TE	Zanabazar_junior_TE
1585000	-531.1181688020293	-28.620896306512087	-376.02446383069724	-126.47280866481998	0.3356829938201591	0.1786606081516018	0.1185455649906428	0.5136356686225023	0.3615626095936837	0.23160323365755095	0.26075048663317185	0.3173756949118811	0.7244071849598746	0.06929147307841792	0.7399399044393576	1.2057778441604647	1.8545845312268898	1.6291080016911272	1	2	2.2399712577858817	156.5671256948004	65.72717052055566	197.96118712636203	80.0550652578755	73.8764157761702	79.44747161603163	78.03081559179431	127.22495322730434	77.94604240254317	137.10023231465308	100.98738153175248	70.39058224710548	82.78197805102312	72.27870467567944	79.49871714409738	124.63079757989831	104.26721098480746	125.53243852702339	79.35133774899677	77.45341429581225	81.94337562739533	83.24953759613095	156.5671256948004	71.27902967173102	79.62681850327904	73.60139265151868	79.00450238065338	72.57964906013031	126.12424678394181	77.94000873730754	136.66460265766864	69.97283787778255	65.72717052055566	82.57995064985374	66.28582855897086	71.5448844986738	122.02732512199366	92.68302179785353	124.58482514888927	78.6813840013167	76.84953689461409	65.9206780272214	66.27627605265094	66.00107786340533	71.2554226479831
1590000	-553.2236546424299	-28.978040703429606	-396.38088266298	-127.86473127602022	0.43129023883523454	0.14381218144650923	0.2562038246148494	0.2879503559031547	0.5284636043782259	0.06413249437599965	0.2148733830312871	0.20623082685220798	0.38462976394340936	0.03230977121965014	0.4806031984288351	1.156485718817621	1.6623011293382062	1.0120278451198859	1	2	1.9867384580831002	153.91190119442186	65.89168686520468	212.243221702577	81.97428928663425	74.03662712071785	79.58645938859988	81.41041017911982	127.04150754620338	78.0493478679821	137.17550130275345	99.05446231143314	73.60460475342471	82.90154076706284	70.97152362964425	79.84146541768526	124.06112065951785	101.84596221446662	125.2195007884061	79.09463223727549	77.29094994378302	87.48249420212093	83.5094141390381	153.91190119442186	72.62435285432063	79.78488178886593	73.06475052730327	78.1152680154119	71.24736905350036	126.72185270385678	77.76131329140979	135.69267931247973	69.3210877511221	65.96027298581402	81.3514576686031	65.89168686520468	70.96414503828959	114.38472202990096	98.95647442151068	124.84304360619029	78.66219579974117	76.35568483515213	65.95503902465063	66.21500393810014	66.03905201443828	71.156865430489
1595000	-538.705855212757	-30.182113959269252	-383.0203578876665	-125.50338336582126	0.6349081914562951	0.09036489909228827	0.3974137743869252	0.5308447657736938	0.5486016639551354	0.1531563709167044	0.17946003783814077	0.18709135982522437	0.5123390714477917	0.0332763944622329	0.8791366815998486	1.2423687488629056	2.104852885693216	1.172007596216526	1	2	2.676525955539559	157.76860016583103	65.91536767908151	204.76567618529657	80.00006294566597	73.94687973860572	79.66666366209382	84.79411061129268	127.39670907556959	78.02064344967658	137.22112453326338	101.30831250299747	70.81090316176989	82.77521599448657	70.76288904148456	80.17334085578307	125.67967127545865	101.99711364511452	125.25302512209576	78.80971795896244	77.48780968786936	82.1190930188756	83.37084040615109	157.76860016583103	71.28195888236493	79.1007728322969	73.80180328481372	79.10289959609864	72.79057857939891	126.77822049262659	77.81119015178734	136.34197809713854	69.19047892936226	66.25179025010578	82.53908248627857	66.27108182589629	71.53441853176227	117.22264510207847	98.8791115228802	124.75562415660448	78.70590738948991	75.42927554939351	65.91536767908151	66.28848973056616	66.0830763859841	71.08521697647195
1600000	-560.8155302911563	-32.65667473097608	-402.22585627350514	-125.93299928667506	1.1043487469211406	0.23425172954876705	0.24121018762756835	1.3281069584462943	0.6361814133503437	0.056466984221355335	0.0792552144215079	0.32977310631269247	0.6627647768562842	0.055629380160705184	0.7371878620611091	1.059759345595104	1.9645936685906542	1.4226352196676626	1	2	1.4706167308143523	156.0353944898452	65.67321117507353	219.88061761959165	80.16504941365822	73.89375986768675	79.92231892204508	84.98932483567019	127.42360043367107	78.07740040772757	138.45783134523074	104.4018433157395	70.88886547446438	82.70858240710915	72.0023957415653	81.21968457842296	124.86670209044702	102.41707265867458	125.19888736989627	79.44918584096773	77.3056077747161	82.96410754625825	84.81088179935736	156.0353944898452	71.32362989282588	79.76597722322941	73.70940993936132	79.1572849640843	71.6917275611158	126.44050030777112	77.55078041489276	136.78084703400384	69.03767616065969	65.67321117507353	82.64453501469775	66.03975548171029	70.59147183266903	116.71558726323804	100.18763862990109	121.21670446053294	77.8740334190657	76.75256072588081	65.99455303986983	65.98487309208662	65.83432176037611	68.99805908616767
1605000	-557.7509489873071	-29.966286839648255	-393.712571214554	-134.0720909331049	1.9300526253385406	0.4389743230001706	0.0701304486544971	1.2593199588648833	0.5549249889091423	0.055606284667271605	0.11329593308474067	0.38744270538443437	0.736064219582571	0.19381230926790285	0.8285402406714872	1.0401342639141655	1.8179940578875131	0.7695411619399075	1	2	1.8974667156668767	154.86102509405535	65.46768574403488	229.03146361631838	80.20558837860271	74.01127645775743	79.42180294446821	90.65212841132464	127.07774761995516	77.96045580862412	137.91661980896458	106.36802531283507	71.20984321084603	82.66723320380136	74.92023138982161	80.2792165490821	124.42522156529672	101.75185211635694	131.429724223434	79.07106749424531	77.26717937458557	81.9310556295177	83.07498748270179	154.86102509405535	71.26752000309934	79.93890201018762	73.6238481671521	78.74311019985673	71.07465041170511	126.80592704701589	77.90627438364707	135.460251658612	67.38447610458603	66.36170527850962	82.6585933607194	66.54811813716671	65.46768574403488	117.72950834149253	100.98183655243373	124.79921295278714	77.85273800656408	76.32357369264184	65.73368048580494	66.48627538725825	66.0614008103607	70.79656973052097
1610000	-560.0630400502158	-30.473556305250025	-401.26550228798715	-128.3239814569787	0.8055276413778225	0.5172457668327333	0.04723296973022853	0.3833154227913471	0.3334544590049041	0.0328109218455381	0.14700633786095907	0.323929574519924	0.7133200241296783	0.37422803986538844	1.3333648610292486	1.5435214119984737	1.764930115331133	0.9152622575457672	1	2	1.3214879193554157	158.55194921555503	65.83960695577927	255.76669241995836	80.95143612008239	74.79318671078812	79.56337717321195	95.86266463861882	128.5699239829831	77.9526956768393	137.12847407365703	107.49418481024031	71.08470710736322	83.12304460223983	77.31833259255994	89.43001227257389	124.17896039981125	103.64961091245355	125.52737231823612	78.75513545799694	78.15530093044579	82.23632645907378	83.29625979170231	158.55194921555503	71.30501908058838	79.86231561376495	72.94777214487274	78.38632534611018	68.6597986035247	126.87803300404727	77.72906264130518	131.51795844793668	66.65961949777052	66.32533460617397	82.1218224013933	66.67993254241185	66.45403096520319	121.01656503989348	101.1534601553947	121.42221881021398	78.6868733548157	77.20512769912845	66.0579650732741	66.30055951212087	65.83960695577927	71.2568994919276
1615000	-556.5236530238342	-31.00182078113371	-396.0815861093268	-129.4402461333737	0.48154767122581205	0.10927174953537844	0.025348855672104383	1.1276754793058745	0.28597243144577006	0.033331834851711074	0.2357656421194796	0.6470673784706422	0.2919290212798649	0.46068005254035765	1.3109716654119468	1.184297539930915	1.845630532420404	0.7885765593478884	1	2	1.7067991385935235	155.93594736638232	65.82545789827843	246.18217231012653	80.13785449750159	74.20933895298508	80.47424420391597	96.16143339545252	127.23583390757722	78.54035469663262	138.08222321498263	105.50939566660222	70.60460635151254	82.84499059684298	78.81966256697382	93.40946594273298	123.130133959724	101.99503300814729	125.86670357264344	78.80011853575881	77.25227533376706	83.69134613698968	83.22392149302671	155.93594736638232	75.41611005742539	79.85423011532374	73.62959914839573	79.13887246667935	67.46540091030008	126.80511607877237	77.33505126249007	136.67984595098127	66.05623868574052	66.25549737253324	82.64076956606836	66.02118553255474	71.68567495569947	121.7680266318514	100.87375124802278	124.09409922368162	78.67856286789575	77.20813862727688	65.82545789827843	66.28105419585664	65.9310976026124	70.9311508064355
1620000	-564.798741721787	-30.107413214848318	-397.0987431029712	-137.59258540396752	0.46861261357877204	0.12257952554385974	0.037997413324618305	1.134993017548734	0.4741465679779394	0.06723479797416257	0.16239124747056088	1.3203434506897629	0.2979017472572456	0.4230382424868553	0.6753886901923761	1.2548981869947602	2.097177060171408	0.9418130492320952	1	2	1.2480681403046352	156.7622723873035	65.09093724447867	238.4176287579322	80.04296125870322	73.89552501942474	80.34977714251224	99.14889800178271	127.4189277752539	77.95212409159868	141.86895002288065	99.41205749646731	71.69338947946596	83.40123480003336	71.8917241636898	95.50684544536534	123.57679076310318	101.95433331404728	125.42253022300024	78.87632765488185	77.45267408218238	82.1251487876047	83.14528766148844	156.7622723873035	71.93140707008223	79.85903596422051	73.6512289513285	78.30109736287935	70.90530679483699	126.84390234739251	77.91379122175634	133.90593133320016	70.35798763767377	65.09093724447867	81.88285975052099	66.12425920362308	72.38216107690629	122.10419131815132	100.29102085411955	122.0275815998198	78.04268554466653	76.79684981159848	65.47569730892842	66.36074608253583	66.18700507094319	70.90728140335929
1625000	-552.7786812873218	-32.31009176979058	-391.35306933066505	-129.11552018686615	0.3196858763185286	0.05682983196999023	0.06882104857150492	0.2927406970843788	0.30932131014435493	0.06644159113555853	0.07280414905842596	1.219817745434276	0.2687612261211028	0.3390102624981312	0.9768087613159346	1.322840005959823	1.8108450070340354	1.1605849969484947	1	2	1.6835298181361122	153.9180038316194	66.0327293189657	231.26057271843052	80.34605788057493	74.53248875006662	80.26248423982257	92.04489694320242	132.75367009633578	77.94506795976123	138.62929671062355	103.69448268330207	70.15136476610026	82.72377449342561	70.37156576803599	94.93028780216736	123.70736765676489	101.63520865850457	125.5232442475975	78.81372236250577	78.19048548665168	83.11384078034204	83.57368912014753	153.9180038316194	71.32272190189353	79.45447605364652	73.76357620516842	79.019046655872	72.86110269181074	125.50902700095862	77.73636152639024	136.4670334107176	68.4456668335342	66.25519278799582	82.56384188725774	66.34736953005584	71.11065382980722	121.27169242754832	101.53852896705742	119.98814029463699	77.69959924019606	76.95990315941938	66.0327293189657	66.51264501170249	66.22215573442541	71.16440685384805
1630000	-554.4832955620709	-30.798065190083676	-392.9871726999103	-130.69805767207697	0.4802399214998004	0.05009232015699546	0.11914814041207544	0.3518037881527276	0.2824552667003553	0.06689653450928598	0.04765412384332866	1.2635107645318322	0.27716675554009307	0.6009784942843219	1.2269671323586573	1.3437127126794544	1.6727501587332958	1.0181702829654522	1	2	2.2685460661331547	154.79807456696142	65.62390318648042	217.41065509156982	80.91135806299323	74.03546005760705	79.83845497903857	90.937681932511	127.26468658543862	78.13527628049452	140.9297646393407	99.5915222549018	71.32592783411984	82.70736655789582	70.32981646144198	89.57575117071684	123.27028294544299	101.71789866737542	125.15858380436326	78.94971726547705	78.72539277148861	82.6421676557333	83.27019061107165	154.79807456696142	71.53498563530455	78.91441259810478	73.5848960458457	79.0679545635718	72.17444197541397	125.31034635604414	77.81368605849347	136.6074851076271	65.7036780623419	65.62390318648042	81.94593656858866	67.23278312656737	72.04327536645931	122.84870335555357	101.19512774501102	125.08483460883818	78.57629227006967	74.78021373494387	65.9069347256104	66.77033840973968	65.82805643209473	71.22640535074872
1635000	-552.2847319408625	-31.976546957289024	-393.21638105703795	-127.09180392653553	0.27702927481335476	0.04707250673221737	0.21202717924603628	0.191208249905436	0.3299008932159913	0.05010388572233138	0.08739014072128835	0.724260412725208	0.5327692768346456	0.531637188562279	1.15998439709584	1.1147435142633682	1.7730397108591895	0.8762113733976544	1	2	2.0955206259038217	157.17627549678463	66.0521987014423	220.19905941296147	80.95784189570158	73.96292395463452	79.29431937992516	90.28307286296176	127.45412151449332	78.11116651456031	136.9876822595895	104.2836153361079	72.61171345786107	83.09416448642388	73.06765381789103	85.09754413284213	122.98092669897932	101.96836286945407	126.62674153382989	80.23003618536296	77.27121608959462	82.48034613303098	83.11262151715997	157.17627549678463	71.60196140517246	79.15311827675686	73.65282205491579	79.02606817982458	71.99153952935384	126.2696963553559	77.68527360532096	136.52902797470762	66.91702321112997	66.2588318428343	81.68278834278055	66.12173274771918	72.07803564887081	122.93557802913841	101.17767225860824	124.87487553921517	77.80724172146923	74.90081103054963	66.0521987014423	66.41505758797778	66.08810230573387	70.8377531856946
1640000	-563.7641071014782	-40.69323675897092	-393.03926599013	-130.03160435237731	0.488963827064141	0.03445220816409493	0.3515004580744398	0.29911580741296057	0.3179457096154813	0.10160347740997829	0.061840138231763056	0.5152775060122955	0.8425293099602909	0.36510544856279575	1.7412087899601252	1.543861436724731	1.4238634121234572	0.8315345033880162	1	4	3.3212688507425288	155.91970020759476	65.61404339018567	213.99550661592866	80.28315635420846	73.98617745188275	79.64633641752746	87.02317861872741	128.1524186721126	77.97585717423111	141.178749168743	100.1867717779041	71.27329863632373	82.73690618453563	70.44260733519887	80.05387669241048	123.26911385187533	105.07147380486282	125.3940292043477	78.99489987484854	77.63910976648243	82.09287348161581	83.09596145244217	155.91970020759476	71.87758806946405	79.75037451098815	73.81730757516969	78.8173959401461	69.12567180714633	122.37055592892463	77.86084159490842	136.95742689433106	69.68764857023068	66.32900513941223	81.59139760511157	66.34010439467065	71.98842865754978	122.78520385133673	101.08550039330638	120.25378623270177	78.20124982147817	76.27056792486283	65.86592992421798	66.66614821547951	65.61404339018567	70.91998920925222
1645000	-564.2625438079609	-28.283997560617376	-401.4024487882752	-134.5760974590683	0.725246907030475	0.023554494251714544	0.21981358882013732	0.5380211926831574	0.2381453547386996	0.3285154864606659	0.08397464239500166	0.43256394499522544	0.5829968140647245	0.4383141924228173	0.7823587751348662	1.079520102988261	2.1752123126978393	1.458863761655753	1	2	1.5438312974897679	159.6387695672063	65.58482226580193	211.80997518289564	80.0195291125529	77.41926882977923	80.68854731316858	78.90803051096414	127.26159178269667	77.95833813553303	139.82424520474837	98.68254966354509	71.4148065869352	83.20856325226185	70.39513974782182	79.28794160048501	125.89268550221954	103.6692542240217	127.9539475078762	78.74155591751192	78.85616404061845	83.55571283398301	83.10207479767263	159.6387695672063	72.2102662958725	79.8978772408556	73.45221260385776	78.96244667273058	72.18859561933839	126.89854109975292	76.99074505501443	132.9207552722303	69.12027862444995	65.90129283264187	81.90530563195794	65.58482226580193	72.03648413740228	121.34467131023227	100.83677610934551	124.12784469251609	78.7247873674699	76.98420787811979	65.88037825293166	66.5828650644366	65.93622615958667	70.60189335390604
1650000	-558.9551112458506	-28.73278862459299	-398.7838274763415	-131.4384951449161	0.5650872554328933	0.05299439034995994	0.28511573494467857	1.0014864625835056	0.1826579344309823	0.1745930499331699	0.07172621155693523	0.48681573977019116	0.7625845626896	0.4645851572280792	1.0081843164483664	0.90982491644718	1.7071316408893809	0.7206441852006481	1	2	2.7032336472106957	154.63192505559627	65.81095461899555	207.18815387626458	80.41279165556669	73.92840994042973	79.57713927250477	78.86076573177814	128.02430588429985	78.15775351443054	138.34354341840503	100.40930607760104	70.73075548010836	83.10055187869219	71.22779780675846	79.22088224485428	130.139107831866	102.12551838546212	129.61386680768805	78.9834668168251	77.90656749759661	82.1122432748832	83.21269653195364	154.63192505559627	72.19756531384306	79.69869367181158	73.85847057427029	78.76563852202798	72.02484459724646	124.41813233649746	77.91967499111112	134.1565581027398	69.0448153228388	66.07543806775581	80.96588374437863	66.65923920521746	70.70127576722531	121.76845052388659	100.76590746711233	124.7983877439877	77.29807034934824	76.9084577354262	65.81095461899555	66.7167695261475	66.22684994342085	71.14629373343288
1655000	-537.6343816784455	-29.076612175274953	-380.5602366561841	-127.99753284698642	0.2327844182330389	0.1259485249027032	0.09673354403734828	0.4515104378466944	0.17122658852026557	0.3151920918231189	0.09460234080317761	0.4469830634298028	0.5972439440333445	0.367204604330678	0.9952085818460719	1.6071652156040979	2.1010364888051565	0.8484876984271998	1	2	1.08994192629679	158.11006774207348	65.17527624130095	208.50493393472044	80.31799215477487	73.93286391797359	79.30509214544753	78.46067997727648	127.62705043753748	77.95460807637681	137.92465747831133	100.51929603928066	71.11135348660738	82.67252772759875	70.94349995275834	79.84613477840375	129.02000223552454	103.04673946105926	125.72434467295146	78.81987236257888	77.25737300227671	82.07306831210087	83.16913485876562	158.11006774207348	71.4901264999602	79.69557677432744	73.74443226121802	79.23749542133223	70.94627093905812	126.64038109770085	77.74526440401193	135.92702824505992	66.58177878743247	66.21686931350852	82.61596727757727	66.28766095848324	65.17527624130095	119.76751570136237	100.90588845292369	124.44160958669534	78.54513846238802	77.17508579392629	65.81214566889426	66.74511664977129	65.79774771123243	70.81730163671291
1660000	-567.9356247204541	-32.92702600396147	-398.38831483163665	-136.620283884856	0.28857671709115246	0.14396872662865726	0.08801294532202729	0.5392940714786526	0.15084346324434617	0.15687417790384117	0.10230686665205312	0.2972033293076414	0.6688286298990408	0.2772641546448908	0.7401463398003376	1.1718170652247486	1.734521176074874	1.3293189738084208	1	3	2.370017210319221	153.8223136669607	64.23719958684583	222.9675944211719	80.00932315106425	75.8803218348669	79.39009330331635	78.06055319385123	128.80205737721488	79.0509620336069	138.40598958474362	98.74884648684858	70.44920813716872	83.14680175422458	70.75476949783106	82.67998183685113	123.10309434357583	103.7079884330694	128.11556984673993	78.76316299457282	78.56652245619561	84.75664872983958	83.69123601600081	153.8223136669607	71.40756095954798	79.93907707534198	73.81825978331442	79.21638161118867	72.86909240985491	120.2688419785436	77.74356182744856	133.98499097609735	64.23719958684583	65.23169814746316	82.41736116201683	65.89555238126358	70.78072426610201	120.96585639047231	97.4070157412785	118.84005225263579	78.38317695663775	76.69022057974911	65.80149279377594	66.66977198835694	66.00516218201243	71.17992112651932
1665000	-561.8908390270011	-22.430875437844065	-399.29609358941434	-140.1638699997427	0.10060438755913173	0.23819610673875624	0.08072537221092457	0.33118298230041726	0.1534541421761503	0.09760340912219428	0.16962043739882635	0.12179844212593871	0.6029396359835522	0.29918630012065367	0.666201139429983	1.021821773023139	1.3595330623331765	0.5552332184541434	1	1	0.7469142800688361	153.72238464521408	64.43568464513419	212.05139872745644	81.12367593673694	73.97165744267387	79.39893543643265	78.50202633807268	128.94993537105466	80.73771417105615	140.15518765930756	99.61421815774433	72.13891378080346	82.80183138172113	70.31563267210035	78.93103002307276	124.3479477191832	102.01226214619857	125.51893505305101	79.04934112189855	78.1382239155492	82.2669637907936	83.11395169467485	153.72238464521408	71.38841768023808	79.53295415481293	72.98020287893206	79.13871821363384	68.54604268691679	123.28355397085443	77.93147789418569	136.60673152959976	70.12737002864414	64.43568464513419	82.54183037602056	66.99278195222777	72.24233446855047	118.58786725778529	96.729463448634	121.80994537452901	78.63503348427864	75.41540553714857	65.99779036659692	65.51791013317967	65.95906817262039	71.13562083583614
1670000	-570.1172127163314	-22.766520843304313	-403.8803625572608	-143.47032931576632	0.14877727025601842	0.11290658811221224	0.10195572338189154	0.36900075347605005	0.18850270102854655	0.058752585760748176	0.19846894099970402	0.37401631543772934	0.43059053605609193	0.3737879169682568	0.39740196040995346	1.0650976548642213	1.9068655612841412	0.3960448034743148	1	1	0.6082030312850237	155.84220254513718	65.5456599703111	217.7274219601931	80.28178866574065	77.50238341557105	79.75998769010631	78.55912449225868	127.98291879949336	80.49887750631655	138.6330266051896	98.52354455120168	75.3549847191618	82.69837854230224	70.54075184993603	80.58326410406109	124.12806578899543	105.78794034133391	125.14000758675407	79.05845415140867	77.85695556823822	83.8579210591048	83.13731442623741	155.84220254513718	73.67766411848423	79.66605910519135	73.38568468720098	78.04977824007473	72.47990039161375	125.2563640093064	76.82346016200367	136.029637118552	68.90920374161207	65.5456599703111	81.86950902463524	66.42401081454062	71.78986409637194	116.13104322827937	100.68612798384922	125.13406082691152	78.45735495372655	76.32010898392753	65.67735608287254	66.72689258204815	66.05612640912918	70.25993215468195
1675000	-554.3982875275918	-27.281337731574858	-393.2326471561873	-133.88430263982974	0.30077373304728844	0.15590814339369605	0.2478186379626122	0.5111732153954491	0.12232501267294128	0.12943023298811202	0.3377965518179792	0.09343635088886436	0.2540427853850435	0.4455377202004666	0.7847578370296865	0.9775199588239027	1.7626869885289902	1.1163907602265932	1	2	1.4948121323780603	154.62176320930624	65.13889538175269	196.1238699669057	80.47338681710488	75.7019708477899	80.10041915556586	78.88221206809042	127.5417385779667	78.47634141077829	137.3348285352592	98.86224767947596	73.44915823727177	82.93854687737014	70.33598795383763	79.63776280335016	123.5589192358067	102.72686303051135	126.09084624515964	79.01283026018102	77.23079234636825	82.00277667373612	83.09655822035454	154.62176320930624	71.90219941817124	78.58850495050736	73.82716368891226	78.30936748475874	72.7789455775865	125.51918032333256	77.63321531682296	136.9774841751798	70.40494396578393	65.13889538175269	82.63162172538068	66.72190437231438	72.52224750176914	120.74405851298945	98.40457675629754	124.4525251569307	78.54049448553647	76.98244192504977	65.41616774806508	66.75631764709502	65.62840529678881	69.87581764369644
1680000	-571.5861871720396	-32.89322538846262	-401.6328076394374	-137.06015414413957	0.2341951159696886	0.15290532923633074	0.4074282076073823	0.44571777962900977	0.08243270075778875	0.18366922744799954	0.2737515160860511	0.07820408780549785	0.24059510122432692	0.15209099518559596	0.47942132508493396	1.1637713395544405	1.0438114464459287	0.8267449293689972	1	3	1.2798245906571393	158.4692356785933	61.22867635352216	221.94293247904727	80.4772130056462	74.92277902074129	79.56099864447901	78.09394667818428	128.8070141651159	78.07649381639003	137.03224901741282	104.58715680372198	71.2952465713971	82.67656912312711	72.01249249832554	79.26699771190592	123.12697310797469	101.88221248055001	126.8752000154683	82.0442077006237	78.21157916937784	81.95563889525775	83.16767676785321	158.4692356785933	72.68903132258528	79.79052251048033	72.27508634553297	79.19813994288755	69.72163553418045	127.02781080503534	77.92161880603292	136.68935037454156	69.97775616675901	65.81636487594221	82.59286655504576	61.22867635352216	69.59244414180955	116.82754200045734	101.58690712350644	121.32621388182208	78.55143934323598	76.98349927209782	63.14829459776776	66.72596809795337	65.0491530277335	71.25668995933988
1685000	-564.9361620470761	-22.83874425520311	-398.73198660162785	-143.36543119024515	0.29395301225383474	0.06531999143495706	0.2594997296512901	0.2903620413448959	0.06291250969035073	0.12307232594581347	0.16127009049829233	0.07429404614006296	0.2886581759517069	0.15618356640248207	0.25314405243111243	1.0886978855310696	1.2785958257028984	0.964792790118409	1	1	1.176355146560297	155.31668957321835	63.76197476796629	223.3424167442893	80.27479004024539	74.34728160212245	80.28699911880656	80.74681729298997	127.82266618913528	77.94705495459053	139.74992678323378	101.14046723305184	70.81329612399666	82.76838008396655	74.13547605594594	82.74500836787404	124.63738132178011	101.75000232692497	129.3187622185004	79.83737324587774	77.77481219234002	83.27639438080665	83.62994257611693	155.31668957321835	71.85849268966527	79.66447505377272	72.29256911852326	78.91079069464242	71.87962362651447	126.8348365686397	77.89137088036644	136.8108447730066	69.6173050066967	64.63335005861819	82.56183683756204	64.2858162794799	63.76197476796629	121.94649461955431	99.05804261451028	123.94904927696948	78.71220051889685	76.2526920285759	64.85309929423353	66.65926846312468	66.16263688890963	70.09732025633679
1690000	-556.8085584108522	-33.283091330149645	-391.4825792404685	-132.04288784023407	0.27338022989625654	0.10771294489174016	0.2861171192081445	0.20005387914734507	0.13073469041156158	0.08651354223844215	0.15468601340054763	0.022185443507840966	0.27105303159388083	0.1261590656810069	0.6384513187536474	0.9341198756565539	1.1282020038044482	1.3615543242903918	2	2	2.460314533396885	153.7866074484368	64.44479730347634	216.01951542983048	80.22669667531297	73.92685984781185	79.89249597097819	80.27840016350041	129.21638466130972	77.95195045552241	138.66124224012336	100.53884742471838	70.69107742688847	82.66840017890036	72.13033838647148	81.69592424364714	124.52910904369229	101.90543448431306	126.58461236654831	82.1065293736841	77.49326400351528	82.89752521929293	83.46504257886222	153.7866074484368	71.41681980984754	79.75603607799532	73.63739474325776	78.49160711304073	67.6699110851682	125.97358026288946	77.93699896432645	133.53739699515341	68.31966894582828	64.44479730347634	82.66091832702988	65.71546838981354	66.94870564960114	122.58116477664295	100.83521856994543	122.73013932911837	78.37470526676252	76.59762063328273	66.00261274218039	66.7197516341518	66.13997640542635	70.97037335845576
1695000	-555.209425936493	-30.497988364429627	-394.7553572816902	-129.95608029037317	0.6597159802518977	0.03887711721593414	0.4200241739497622	0.3250323313114065	0.20356460712765354	0.07715723981772106	0.41355562921890193	0.044577914233426975	0.5082790573735098	0.07324738522449513	0.6076353759287971	0.9401646247673106	1.542200253395769	1.2461081212746006	1	2	1.094562059719195	154.2498457240626	65.74528263473259	201.89014355499728	80.39049652916667	73.94667352372736	79.72568971999974	78.68863475159905	127.71831422627437	79.36130108965102	138.09548764212548	101.76214267676234	70.42375120374685	82.66348642531877	70.37050922494906	79.97547212186086	124.43192774274091	101.81910067675011	128.50898536757316	79.85866379768025	77.6471570942919	81.94874528850731	83.05992436704642	154.2498457240626	71.83580235799418	79.73108596243031	73.40466667537989	79.08223762362404	71.22891387459003	126.26761309001759	77.52258545190644	136.10061620472894	69.04142584092328	66.04295275749955	82.52211929349698	67.36080939174235	66.5907722165028	122.4036081121592	99.75722799200227	124.99364628558902	78.03243341183578	75.93220129985578	65.78681673892004	66.66054407278823	65.74528263473259	70.38440906610602
1700000	-546.9673777735933	-29.55152079245771	-392.64263258648737	-124.7732243946482	0.8845498680813545	0.07891450599540739	0.4081217260801438	0.4085723670808555	0.12882766733346507	0.1130853027087177	0.3949518483346984	0.07653084732105404	0.2092880330253519	0.12942122224773275	0.15937108184904797	1.1747266864993329	2.207389930996615	1.0328781208959212	1	2	1.7351058324812592	153.98550103187398	65.72370063651842	207.44098364847014	80.57874457087074	74.05594612534232	79.61735326572196	79.74655358704739	128.91934785140467	77.99814108009716	138.30164229695657	98.93617943120618	70.75789715141832	84.64238407690588	71.85949852535975	80.14018120385491	124.32451184455083	102.13251556861593	126.31582508727236	79.64410743288711	77.22468883635608	82.99847599740079	83.54846737625094	153.98550103187398	71.44974351311117	79.21797357970011	73.85793913191104	79.2000898449449	72.57344812046409	124.68317775540288	77.91921881940958	136.31584696548788	66.09485228118525	66.17718967760943	82.51223422792548	66.42554099970684	65.74209856422213	119.27000156043002	101.48153065412619	125.02696461200242	77.50861844113847	76.35189092182314	65.81837254576698	66.60187059497741	65.72370063651842	71.23416227128223
