Species	Status
Dendrochen_oligocaena	extinct
Dendrochen_robusta	extinct
Dendrocopos	extinct
Dendrocygna	extinct
Dendrocygna_arborea	extinct
Dendrocygna_autumnalis	extinct
Diabloceratops	extinct
Diabloceratops_eatoni	extinct
Diamantinasaurus_matildae	extinct
Diatropornis	extinct
Diatryma	extinct
Diatryma_gigantea	extinct
Dicraeosaurus	extinct
Dicraeosaurus_hansemanni	extinct
Dicraeosaurus_sattleri	extinct
Dictyoolithus_hongpoensis	extinct
Dictyoolithus_neixiangensis	extinct
Dilophosauripus	extinct
Dilophosauripus_williamsi	extinct
Dilophosaurus	extinct
Dilophosaurus_sinensis	extinct
Dilophosaurus_wetherilli	extinct
Dinehichnus	extinct
Dinornis_giganteus	extinct
Dinornis_struthoides	extinct
Dinosauropodes_bransfordii	extinct
Dinosauropodes_magrawii	extinct
Dinosauropodes_osborni	extinct
Dinosauropodes_wilsoni	extinct
Diogenornis_fragilis	extinct
Diomedea	extinct
Diomedea_exulans	extinct
Diomedea_thyridata	extinct
Diomedeoides	extinct
Diomedeoides_lipsiensis	extinct
Diplodocus	extinct
Diplodocus_carnegii	extinct
Diplodocus_hallorum	extinct
Diplodocus_longus	extinct
Dispersituberoolithus_exilis	extinct
Dongbeititan_dongi	extinct
Dorypaltus	extinct
Dorypaltus_prophatus	extinct
Draconyx_loureiroi	extinct
Dracopelta_zbyszewskii	extinct
Dracovenator_regenti	extinct
Dreadnoughtus_schrani	extinct
Drinker_nisti	extinct
Dromaeopodus	extinct
Dromaeopodus_shandongensis	extinct
Dromaeosauripus_jinjuensis	extinct
Dromaeosaurus	extinct
Dromaeosaurus_albertensis	extinct
Dromaius	extinct
Dromaius_novaehollandiae	extinct
Dromaius_ocypus	extinct
Dromornis_planei	extinct
Dromornis_stirtoni	extinct
Dryocopus_pileatus	extinct
Dryornis_pampeanus	extinct
Dryosaurus	extinct
Dryosaurus_altus	extinct
Dryptosaurus	extinct
Dryptosaurus_aquilunguis	extinct
Dubreuillosaurus_valesdunensis	extinct
Dumetella_carolinensis	extinct
Duriatitan_humerocristatus	extinct
Duriavenator_hesperis	extinct
Dyoplosaurus_acutosquameus	extinct
Dysalotosaurus_lettowvorbecki	extinct
Dystrophaeus_viaemalae	extinct
Echinodon	extinct
Echinodon_becklesii	extinct
Ectopistes_migratorius	extinct
Edmontonia	extinct
Edmontonia_longiceps	extinct
Edmontonia_rugosidens	extinct
Edmontosaurus	extinct
Edmontosaurus_annectens	extinct
Edmontosaurus_regalis	extinct
Edmontosaurus_saskatchewanensis	extinct
Efraasia_minor	extinct
Egretta	extinct
Egretta_subfluvia	extinct
Egretta_thula	extinct
Egretta_tricolor	extinct
Einiosaurus_procurvicornis	extinct
Ekrixinatosaurus_novasi	extinct
