accepted_name	status	max_ma	min_ma
Saurornitholestes	extinct	72.1	66
Saurornitholestes	extinct	72.1	66
Saurornitholestes	extinct	72.1	66
Saurornitholestes	extinct	72.1	66
Saurornitholestes	extinct	72.1	66
Richardoestesia	extinct	72.1	66
Dromaeosaurus	extinct	72.1	66
Saurornitholestes	extinct	72.1	66
Imperobator antarcticus	extinct	72.1	66
Dromaeosauridae	extinct	72.1	66
Dromaeosauridae	extinct	72.1	66
Velociraptorichnus sichuanensis	extinct	125.77	100.5
Saurornitholestes	extinct	72.1	66
Saurornitholestes	extinct	83.6	72.1
Dromaeosauridae	extinct	100.5	93.9
Dromaeosauridae	extinct	100.5	93.9
Dromaeosauridae	extinct	100.5	93.9
Dromaeosauridae	extinct	100.5	93.9
Dromaeosauridae	extinct	100.5	93.9
Dromaeosauridae	extinct	100.5	93.9
Dromaeosauridae	extinct	100.5	93.9
Dromaeosauridae	extinct	100.5	93.9
Sinornithosaurus	extinct	125.77	119.5
Microraptor zhaoianus	extinct	121.4	113
Saurornitholestes	extinct	83.6	72.1
Dromaeosauridae	extinct	145	142.7
Dromaeosauridae	extinct	83.6	66
Dromaeosauridae	extinct	125.77	121.4
Velociraptor osmolskae	extinct	83.6	72.1
Velociraptor mongoliensis	extinct	83.6	72.1
Mahakala omnogovae	extinct	83.6	72.1
Richardoestesia gilmorei	extinct	72.1	66
Saurornitholestes langstoni	extinct	72.1	66
Richardoestesia isosceles	extinct	72.1	66
Richardoestesia isosceles	extinct	72.1	66
Dromaeosaurus albertensis	extinct	72.1	66
Atrociraptor marshalli	extinct	72.1	66
Dromaeosauridae	extinct	72.1	66
Dromaeosauridae	extinct	72.1	66
Dromaeosauridae	extinct	72.1	66
Hesperonychus elizabethae	extinct	83.6	72.1
Hesperonychus elizabethae	extinct	83.6	72.1
Hesperonychus elizabethae	extinct	83.6	72.1
Hesperonychus elizabethae	extinct	83.6	72.1
Dromaeosauridae	extinct	83.6	66
Graciliraptor lujiatunensis	extinct	125.77	119.5
Dromaeosauridae	extinct	83.6	72.1
Dromaeosauridae	extinct	83.6	66
Dromaeosauridae	extinct	125.77	121.4
Dromaeosauridae	extinct	132.6	125.77
Dromaeosauridae	extinct	125.77	121.4
Richardoestesia gilmorei	extinct	83.6	72.1
Saurornitholestes	extinct	83.6	72.1
Richardoestesia gilmorei	extinct	72.1	66
Tianyuraptor ostromi	extinct	125.77	119.5
Sinornithosaurus millenii	extinct	125.77	119.5
Dromaeosaurinae	extinct	83.6	66
Atrociraptor marshalli	extinct	72.1	66
Bambiraptor feinbergi	extinct	83.6	72.1
Dromaeosauridae	extinct	83.6	72.1
Velociraptorinae	extinct	83.6	66
Saurornitholestes langstoni	extinct	83.6	72.1
Unenlagiinae	extinct	72.1	66
Velociraptorinae	extinct	146.3	142.7
Velociraptorinae	extinct	146.3	142.7
Dromaeosauridae	extinct	125.77	121.4
Dromaeosaurinae	extinct	125.77	121.4
Velociraptorinae	extinct	125.77	121.4
Boreonykus certekorum	extinct	83.6	72.1
Boreonykus certekorum	extinct	83.6	72.1
Velociraptorinae	extinct	139.8	132.6
Dromaeosauridae	extinct	121.4	100.5
Dromaeosauridae	extinct	121.4	100.5
Dromaeosauridae	extinct	121.4	100.5
Dromaeosauridae	extinct	121.4	100.5
Dromaeosauridae	extinct	121.4	100.5
Microraptor	extinct	121.4	113
Balaur bondoc	extinct	72.1	66
Velociraptorinae	extinct	140.6	132.6
Dromaeosauridae	extinct	139.8	132.6
Microraptor	extinct	121.4	113
Dromaeosauridae	extinct	121.4	113
Rahonavis ostromi	extinct	72.1	66
Deinonychus antirrhopus	extinct	121.4	100.5
Luanchuanraptor henanensis	extinct	72.1	66
Dromaeosauridae	extinct	121.4	100.5
Velociraptorinae	extinct	139.8	132.6
Dromaeosauridae	extinct	83.6	72.1
Saurornitholestes	extinct	83.6	72.1
Dromaeosauridae	extinct	83.6	72.1
Saurornitholestes	extinct	83.6	72.1
Saurornitholestes	extinct	83.6	72.1
Dromaeosauridae	extinct	72.1	66
Velociraptorinae	extinct	72.1	66
Dromaeosauridae	extinct	72.1	66
Deinonychus	extinct	109.9	93.9
Yurgovuchia doellingi	extinct	140.6	132.6
Velociraptor	extinct	83.6	72.1
Dromaeosauridae	extinct	83.6	72.1
Linheraptor exquisitus	extinct	83.6	72.1
Unenlagiinae	extinct	89.8	83.6
Microraptor hanqingi	extinct	121.4	113
Richardoestesia	extinct	72.1	66
Dromaeosaurinae	extinct	125.77	121.4
Dromaeosaurinae	extinct	125.77	121.4
Velociraptorinae	extinct	125.77	121.4
Dromaeosaurinae	extinct	72.1	66
Richardoestesia gilmorei	extinct	72.1	66
Dromaeosaurinae	extinct	72.1	66
Richardoestesia	extinct	72.1	66
Dromaeosauridae	extinct	83.6	66
Deinonychus antirrhopus	extinct	109.9	93.9
Deinonychus antirrhopus	extinct	121.4	100.5
Deinonychus antirrhopus	extinct	121.4	100.5
Deinonychus antirrhopus	extinct	121.4	100.5
Dromaeosauridae	extinct	106.2	100.5
Deinonychus antirrhopus	extinct	121.4	100.5
Deinonychus antirrhopus	extinct	121.4	113
Deinonychus antirrhopus	extinct	121.4	113
Dromaeosauridae	extinct	100.5	93.9
Austroraptor cabazai	extinct	83.6	66
Velociraptorinae	extinct	72.1	66
Dromaeosauridae	extinct	100.5	66
Richardoestesia isosceles	extinct	83.6	72.1
Saurornitholestes	extinct	83.6	72.1
Saurornitholestes	extinct	83.6	72.1
Richardoestesia gilmorei	extinct	83.6	72.1
Richardoestesia	extinct	83.6	72.1
Saurornitholestes	extinct	83.6	72.1
Dromaeosaurinae	extinct	72.1	66
Richardoestesia	extinct	72.1	66
Nuthetes	extinct	145	139.8
Dromaeosauridae	extinct	132.6	121.4
Dromaeosauridae	extinct	125.77	119.5
Saurornitholestinae	extinct	83.6	72.1
Saurornitholestinae	extinct	72.1	66
Richardoestesia gilmorei	extinct	72.1	66
Richardoestesia isosceles	extinct	72.1	66
Saurornitholestinae	extinct	72.1	66
Saurornitholestinae	extinct	72.1	66
Richardoestesia gilmorei	extinct	72.1	66
Richardoestesia isosceles	extinct	83.6	72.1
Richardoestesia isosceles	extinct	83.6	72.1
Saurornitholestes langstoni	extinct	83.6	72.1
Saurornitholestes langstoni	extinct	83.6	72.1
Saurornitholestes langstoni	extinct	83.6	72.1
Saurornitholestes langstoni	extinct	83.6	72.1
Dromaeosaurus albertensis	extinct	83.6	72.1
Dromaeosaurinae	extinct	83.6	66
Richardoestesia isosceles	extinct	83.6	72.1
Richardoestesia isosceles	extinct	83.6	72.1
Richardoestesia isosceles	extinct	83.6	72.1
Richardoestesia isosceles	extinct	83.6	72.1
Richardoestesia isosceles	extinct	83.6	72.1
Richardoestesia isosceles	extinct	83.6	72.1
Richardoestesia gilmorei	extinct	83.6	66
Richardoestesia gilmorei	extinct	83.6	66
Richardoestesia gilmorei	extinct	83.6	72.1
Richardoestesia gilmorei	extinct	83.6	72.1
Richardoestesia gilmorei	extinct	83.6	72.1
Richardoestesia gilmorei	extinct	83.6	72.1
Saurornitholestes langstoni	extinct	83.6	72.1
