it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Albertavenator_curriei_TS	Almas_ukhaa_TS	Archaeornithoides_deinosauriscus_TS	Borogovia_gracilicrus_TS	Byronosaurus_TS	Byronosaurus_jaffei_TS	Daliansaurus_liaoningensis_TS	Geminiraptor_suarezarum_TS	Gobivenator_mongoliensis_TS	Jianianhualong_tengi_TS	Jinfengopteryx_elegans_TS	Latenivenatrix_mcmasterae_TS	Liaoningvenator_curriei_TS	Linhevenator_tani_TS	Mei_long_TS	Papiliovenator_neimengguensis_TS	Pectinodon_TS	Pectinodon_bakkeri_TS	Philovenator_curriei_TS	Saurornithoides_TS	Saurornithoides_mongoliensis_TS	Sinornithoides_TS	Sinornithoides_youngi_TS	Sinovenator_changii_TS	Sinusonasus_magnodens_TS	Stenonychosaurus_inequalis_TS	Talos_sampsoni_TS	Tamarro_insperatus_TS	Tochisaurus_nemegtensis_TS	Troodon_TS	Troodon_formosus_TS	Troodontidae_TS	Urbacodon_TS	Urbacodon_itemirensis_TS	Xixiasaurus_henanensis_TS	Zanabazar_junior_TS	Albertavenator_curriei_TE	Almas_ukhaa_TE	Archaeornithoides_deinosauriscus_TE	Borogovia_gracilicrus_TE	Byronosaurus_TE	Byronosaurus_jaffei_TE	Daliansaurus_liaoningensis_TE	Geminiraptor_suarezarum_TE	Gobivenator_mongoliensis_TE	Jianianhualong_tengi_TE	Jinfengopteryx_elegans_TE	Latenivenatrix_mcmasterae_TE	Liaoningvenator_curriei_TE	Linhevenator_tani_TE	Mei_long_TE	Papiliovenator_neimengguensis_TE	Pectinodon_TE	Pectinodon_bakkeri_TE	Philovenator_curriei_TE	Saurornithoides_TE	Saurornithoides_mongoliensis_TE	Sinornithoides_TE	Sinornithoides_youngi_TE	Sinovenator_changii_TE	Sinusonasus_magnodens_TE	Stenonychosaurus_inequalis_TE	Talos_sampsoni_TE	Tamarro_insperatus_TE	Tochisaurus_nemegtensis_TE	Troodon_TE	Troodon_formosus_TE	Troodontidae_TE	Urbacodon_TE	Urbacodon_itemirensis_TE	Xixiasaurus_henanensis_TE	Zanabazar_junior_TE
2840000	-928.4104757061723	-38.16328019056901	-679.2465980887328	-211.0005974268705	0.34967921746197245	0.4662273298785016	0.36214675819722586	0.1982896192981199	0.05088197496197751	0.3980440988637594	0.050921723606397906	0.03217617264873295	0.05143396223445919	0.7993536018363567	1.1756452572500204	0.4279771726262032	2	3	1.1829162357570013	134.73961882959756	62.49614066535077	362.61459333580456	84.1852172997664	83.89887419869045	81.38686235810634	69.06591073596734	77.62222909899066	73.87265793029174	125.51286246952401	134.73961882959756	77.88961440227162	119.69344736348789	126.36284690990128	91.27811414277754	123.67418872454547	80.73650768153216	126.14150001288068	78.35686890555166	115.78781109680905	73.3874335966208	84.2508055005752	123.50589601696738	83.73870523470565	112.4701905830122	108.73879142725906	125.7796289110647	125.96383868162748	86.4597880503402	83.21848640076469	68.24509005640097	71.59093221938949	88.0795917410765	89.74965422676749	125.6154686203803	125.44774919186624	98.42277781666614	91.08710500114807	71.95604000382139	62.49614066535077	80.20028363931841	78.12470186618738	68.91793193068244	77.24090700909596	70.87532799704687	121.72383236040383	134.67107106904268	77.03822154374114	119.6476264035941	122.62209989408636	74.13905912601662	120.24275842000156	76.9118243559951	120.89901075885196	77.4748379277192	66.51768539654087	65.86800186981762	79.6551296072258	64.43796676949445	67.60341300370163	111.16455932196058	108.36323083052652	120.09305943031332	120.5362515247729	63.2855928967072	82.62973435150053	68.23271451416086	71.0445258711101	65.92501970487503	66.42261424669202	66.40481027826014	119.08874066268574	98.23844330663381	84.71236132309313	71.8490222281346
2845000	-946.84448530703	-46.93718312492939	-676.1491495656004	-223.7581526165003	0.18654885856956846	0.37710434846404006	0.6270447629788191	0.2006992280936639	0.028253887863769266	0.43130844853043154	0.07224446644457763	0.04709871489092251	0.08285692463302884	1.0003046002622173	1.3145041920187808	1.3618878163927086	3	3	2.210741771348366	134.7471393735049	63.8420006026993	367.96852001952925	90.96246620135459	82.47812951427657	78.5557465441438	68.98791175111083	78.15266189731315	73.12851199935649	124.65743753361926	134.7471393735049	78.67673713555477	123.43002368984162	122.75321384225008	90.59110780100421	122.06088976126199	77.45983216972124	124.46665340041919	77.51951580800136	115.4808714906721	71.79695656211581	83.94391978681061	125.90156795686138	83.61163862498957	115.00917421788641	111.93231090174804	125.52627642503909	124.73172047229536	87.23556572667236	88.46342520003482	68.30342982207385	71.5107001645833	84.66260958917853	86.60445653678187	126.38759255880477	125.66941958561911	98.3256217280447	90.81923621523634	73.03898738552046	65.57904009296483	82.40706938326633	78.54638720634766	68.96193563546973	77.17490996200412	71.61377341478828	124.57957250657114	134.6674495693026	76.86791212400917	116.34489273598626	122.68840450177265	74.48384437094953	118.40863443372412	76.56314825629964	121.38234588504083	77.33802944503498	66.87028038308482	65.22527022623859	76.01467947644768	63.8420006026993	66.4166852950655	110.75416432384779	106.63341739809823	121.13423902755686	123.11955487206012	66.04811055930759	79.33993234250208	67.2752867093627	70.12235739736776	65.65815461628529	66.43622385802101	66.37883132919887	115.39013010320248	97.9104108181522	85.60452018375611	71.83334030838637
2850000	-925.9433931436661	-39.61003760537422	-679.3471802830529	-206.9861752552389	0.22427091413774292	0.5763837527277568	0.6090257001156971	0.1550667393418968	0.07410584050016016	0.2482726493553702	0.0947883616461572	0.031348463930778496	0.11210119478526744	1.0555145103400054	1.4160107715744454	0.9515008720240117	2	3	1.6203913854402245	134.70519067440642	63.413959283577455	339.30292276944	88.29531165841891	82.61079258882546	79.75424759956418	69.00761903940554	77.54475822504983	73.5246084732233	125.12951039814573	134.70519067440642	78.1678155085006	122.67984885043009	123.19642071691115	91.21263763149943	123.16467025020324	77.42338300982027	125.4164774861425	77.52176963465128	111.40595139778497	72.48828528525719	83.14206473449288	124.92429668484317	84.02669689290794	115.2185058819614	108.8599840114503	125.93110330908935	125.74606717723296	83.94605102355038	83.36679223084462	68.66724413776909	71.65550034903441	84.37582459771878	84.035542128959	125.09335439832728	125.9169467316902	98.8444176783224	89.55806309031857	72.01416746365835	63.413959283577455	82.04853980368243	75.80556303499128	68.36547401898738	76.99552591375875	72.92126453997759	124.3157690408586	134.68226320849072	75.75838612559427	118.87753891149848	121.9171178912041	75.17676192421683	120.73370753176899	77.28687867127859	121.43170006733381	77.19536454848078	66.80981340810399	65.73316615949568	80.31534370763099	66.45095200630708	68.17122788371289	107.34579514206291	108.5913658637486	119.26815486147264	122.92885986152439	65.95937298022052	81.21806525568262	67.84835705368643	71.11027617565101	65.59229187661951	66.3648294629439	65.77055665441787	117.26599955062012	97.76785991840597	87.41433178971954	70.41656405324453
2855000	-931.4486127371538	-48.52405747845544	-691.1584599463436	-191.76609531235476	0.06700087705899715	0.47000975749131274	0.30077276169188255	0.15727114136267545	0.030595791158555038	0.44573590093579735	0.06934767175019935	0.034317720805387204	0.17551974200336357	1.2541694541454502	1.2167003005512607	1.4227450926519027	2	3	2.860882954321522	134.72282462694383	65.73601941310598	364.43752570465193	90.7151578928275	82.89481266020346	78.92625746477194	69.073445642226	78.6521511021955	73.92063065162868	125.72850412115001	134.72282462694383	80.90736800359782	121.06184470671919	123.28494397661098	92.08449840504939	122.13565560490653	78.00155658467143	125.62099353908852	78.31859693398265	114.7713165544432	71.83105458751267	83.54490865265217	125.44087102852973	83.23495335232666	112.2621383108208	112.5342296369005	125.62981708119726	124.82540998563414	84.94047265077982	89.14142340122051	68.37394978235552	72.6666706918014	84.61320866336281	86.96989796315222	125.50746484042845	125.49000306600637	102.00584317357469	90.31141955592149	72.00583747030934	66.32938071901702	81.98211415712642	78.3779611040397	68.96850599172176	77.18563102343435	72.09008167444306	124.31095491528588	134.68884055867161	77.07363544014706	115.45185155927034	120.59219038745645	71.27956555058553	121.04347232732609	77.34692297362413	120.83345700417549	77.42803019108506	66.38235387566361	66.08051534271026	82.10837803077473	65.99521037627376	68.63916615279014	108.89991888497353	108.17596599917728	117.39429899415323	123.1967716228386	66.05247297745784	80.72426438281829	66.18223879122348	70.75189477119771	65.97092046914113	66.09460551962711	65.73601941310598	117.81645588276773	97.44028966335107	87.54007860866903	71.5481913247268
2860000	-935.7893852924982	-42.7585705705478	-693.3712796351699	-199.65953508678047	0.05633381876901924	1.1424822351438977	0.2705590587446653	0.13769755480783125	0.03994785284048451	0.5581827352107289	0.07362409751084399	0.01863239896168992	0.18766870748698775	0.9174669630031645	1.4591884103840118	0.9287144200640863	2	3	2.8413971806030536	134.70449296998393	65.2456239726216	381.017296354663	87.97982141722215	83.69239270348139	79.80424220614795	69.53143617933185	77.50609207681606	75.45419617061485	125.35533615368445	134.70449296998393	79.15996894967199	120.5851851204215	122.81433862807982	95.98729204077438	126.28221950349186	77.8980922231924	125.11465322080238	77.60532434174816	116.22032457827653	71.84918684382853	83.27473443851716	123.81561435396667	86.47086318317561	111.8222959913026	108.8873930314174	126.02816979078558	125.11759414228325	84.89814667956608	85.75063156662267	69.17148671342639	71.44643742194077	86.2935880870846	92.3403423762046	124.75175179070105	125.99367246246203	103.29927082131171	90.00727250416485	72.2878481079159	65.96918202927006	82.22572355817974	78.25727286869396	68.50274235687984	77.35766062210708	72.85938148040266	123.99074428479624	134.6624470687604	77.19087859941851	117.9466449360243	121.3507919894	68.51279123336826	119.01157336226456	76.36385517831624	119.19125324183513	77.1987863193042	67.63375060806312	65.77905175691662	82.70708151689054	66.00770168631212	65.2456239726216	111.79401607020645	107.62843782285663	115.54853078073937	123.58586549429363	65.60158621239226	81.67298285384801	65.47645518945357	70.68701534591395	65.99776612629084	66.02054792740144	65.91143158257367	117.53405725537006	95.42190775219655	86.0948107675157	71.24406258487888
2865000	-936.7326226844053	-42.23269662616087	-697.7047827406893	-196.79514331755513	0.07134636084684805	2.355042535885686	0.4373642684603941	0.12545167087644504	0.01259151231578065	0.25088221195825633	0.10592420628591898	0.04135143234966998	0.49813161126515876	1.1828864315289576	1.4516537507970042	1.0022089092675286	2	3	2.0304372126952246	134.87886029963073	63.77873049878734	375.12219426357103	86.42156424378548	82.46056717230277	78.73977694688612	69.23753555821764	77.55515872810213	74.18986631746499	124.82412131795566	134.87886029963073	77.44484622487829	120.2549170210767	124.82215766056807	97.28461767399212	123.31348438304566	77.72012800106877	124.85490944708015	79.01455212996542	117.33817375983443	73.34016270172651	83.17378520771788	121.21602510301283	82.89892035168143	112.67653159892619	108.96422754127155	125.65885976132166	124.82506927581944	84.5949360544436	83.76076477281084	68.73287690410291	73.06533838991427	87.29127144385049	90.12542179247096	124.77594676594538	125.27874710069287	98.7314919655203	89.1557599951506	74.13857335679698	65.99802786234241	81.16081464431116	78.11458396634447	68.94813028426694	76.74052305310592	72.90128937460246	123.7363024633126	134.63730039413272	76.78425878385413	118.67225609842752	119.37004481821683	66.02889939853684	117.29757990537755	77.1191278740099	120.03313559463787	75.50289150255773	66.2135092299689	63.77873049878734	82.16490938934344	65.25367773411492	66.02673859578054	107.13349853826722	108.35293807787008	115.34891461335059	123.65394442800715	65.16180695286793	82.5107832252383	66.19789238449579	69.84145951554244	66.00053958282056	65.84414368659081	66.54520206325326	118.20074766972192	98.24620332396621	87.88791355682508	70.22903362061135
2870000	-925.0625864715671	-42.72463359927339	-691.2945280248678	-191.04342484742597	0.0676600503162349	1.5129805536464305	0.8724442875976858	0.19156582754098297	0.005521469453363351	0.23436480192089404	0.11645921806786083	0.05748869256820358	0.23713169901726686	0.8495479388060219	0.9320453723438183	0.41493231720283125	2	3	2.1939290681411303	134.77334415099114	65.34723889167556	362.6428495515101	84.19842774632086	83.12620017756646	78.55408205453652	69.79853309757587	77.48991263050348	73.70742970598133	124.6925487125503	134.77334415099114	78.90289051671618	120.19477929712075	124.29236446084214	96.01632379737688	123.52135263040488	78.44722550616368	124.62394414078717	77.52809373697093	109.67974964005971	72.31756757362203	84.85098983929629	119.7511827377929	84.2205965479183	112.84002703131613	109.12962910118787	125.68156354716847	124.64642705676326	83.88509538896832	83.9240797543117	69.24759889810386	71.21184389620564	84.11347756933668	90.43034573050272	124.35012913966611	125.783551552096	98.76629652732441	91.84301088389377	73.26527853698755	66.00809931429328	79.58325277732686	77.80705412703465	68.77672914173402	76.81743336384604	72.76387328582864	124.47846393565199	134.69304145789587	74.10962276206135	118.73206501569415	118.34353423723277	65.6871795331955	116.4245163683488	76.66651019669112	121.36982568079416	77.46482287061252	66.0600672601179	66.01646784927948	82.84843997553584	65.91770552791532	65.66215662032361	111.79967873187805	108.28419818499029	116.00936777505176	122.2301169141013	65.66623087621525	80.15882730449042	65.64409794906805	70.73293253932091	65.34723889167556	66.05542209819914	66.03210558794287	119.34917655228591	98.23007489303998	83.77500677588432	71.6177073878625
2875000	-920.2218454479465	-42.75147665759968	-687.9645972146744	-189.50577157567238	0.07953668112335462	1.1078715154959786	0.5793487326264586	0.10079072978891095	0.007235106561050197	0.15820857591357634	0.0804712648241967	0.032633677955848796	0.21607703350079296	0.7173210225820726	1.1520268861279943	0.4920792449318431	2	3	1.651302968642704	134.75227039860414	64.38233051593566	367.7577051677276	84.26999927832757	82.66266532618559	78.58021883457083	69.08123158368177	77.57032705834679	77.10065469975137	125.11056106576191	134.75227039860414	78.40349270290078	119.96010551533256	125.46103131318209	95.50186537978797	125.0975225152089	77.42738466717115	124.31712241317115	78.62214999884961	108.70770719294669	72.12503445282226	85.80027892143153	118.73490204585852	88.31504539646558	111.8640791602277	108.768694182975	125.63800590122062	125.1437173897263	83.3834021010922	84.42893295217077	68.26751628269167	71.2964565003035	84.23600082036502	93.95970017046248	125.26691753507795	125.31672403796652	98.38195011561957	94.31072862291059	73.34880455772283	65.56874189829983	82.04392518539888	78.55123359011685	64.97885010593893	77.28793343609024	71.53473025637466	123.06582972500719	134.5037903517015	77.0605791110102	119.55285683844718	116.65699351265869	64.38233051593566	116.17848456523133	77.37125263530164	121.21251163224565	77.14621979322948	66.28336346127091	65.81288850357215	80.89491082066735	65.67650204788067	66.28432990729345	111.40595515103678	108.58138819560955	120.45241163682311	121.46116214317395	65.85604908731911	82.22185501818734	66.18886287734541	70.22893025871846	65.90586450669437	65.87378790411475	66.0752190576078	119.21168548129775	98.24847583313105	88.51580706061058	71.17978381782137
2880000	-927.2750440113282	-40.686967605309675	-684.9033079584658	-201.68476844755276	0.05018068368297785	2.0947020136758234	0.44235104272776027	0.09874446682102536	0.00731803475556401	0.11995449132446899	0.19999949707114348	0.059581722946187216	0.13051567885193757	0.7456590581570169	1.0673915138460774	0.3643170240378837	2	3	3.6910256474903993	134.9764464531971	65.68108395301279	369.696400303788	85.48326575814721	84.45961547747731	78.58681895328303	69.28145182372036	77.5863060841914	74.88706316974096	124.73087198726307	134.9764464531971	77.4175296753054	120.01126049408045	124.17921284484343	96.29571697576806	123.87392446198936	77.47874006137539	124.15522572648646	77.52064861846102	107.51102555054763	74.57724469646459	87.71616298918562	117.56952377122016	86.10032512820271	112.91084327017427	111.65514564978055	125.55719932713227	124.31821743403007	83.37169108637232	83.8059223441776	68.52964784568351	71.81123033108554	85.65772721369078	90.22635470597106	124.38858631056826	125.49650144530472	100.03052397254818	89.31142896042478	72.89400633362673	66.07085474564539	81.34138922716608	78.4405359616312	68.1779492624189	76.33770670797543	72.84513466513678	122.90403191212455	134.65769187317645	77.3424507700541	119.38535552654386	115.97302976327082	65.68108395301279	115.31540592586175	77.32384636141026	117.889534611073	77.17258289819037	66.63598943235593	65.71375171868495	82.71682800807335	65.88456174202202	66.22161800825066	105.83534219166252	104.85436996289108	118.12542959399859	122.4208659729729	65.89115287389056	83.12060177623803	66.48831766652401	70.79915961470391	65.80449099212377	66.21114703400951	66.50770303381803	118.79242216347302	96.25497047773075	87.85144157504773	71.67825862457025
2885000	-954.1663221034021	-48.32775878312619	-704.1511462140713	-201.68741710620452	0.0506029521894443	2.4301117075859193	0.3814317624848278	0.10870436755322155	0.00595824120290574	0.261306671848966	0.307378677962888	0.060683795034693455	0.1993420277187447	0.7341984120216147	1.048919251500054	0.5029289797679688	2	4	1.5507458375666285	134.85419679859197	65.11456782695996	368.8752810761757	84.16604246870621	83.0882821592377	80.0765656888525	70.100946248627	78.21242427726898	81.06452843564745	125.32210462394833	134.85419679859197	77.40838719220206	121.91673784412777	125.95289958280301	96.80470622229153	123.49330190247606	77.63675221551755	125.03457325512059	78.80001441394771	104.4342626746447	72.9639038279058	87.13686420463775	112.1993005210355	82.93058837134791	112.20705155182709	109.3687232626266	126.79962973657167	124.79507342866422	86.09432020391853	83.49430729976164	68.71962102863672	71.52999552889048	85.91401068902356	85.49604965071973	124.32136842947783	125.60860017801161	103.50148761712232	90.4290943621716	72.96534017975141	66.34919113824297	82.02171658116109	78.13739893823198	68.80969701254033	76.0208724415367	72.15272908180371	123.42943678371681	134.4939234534481	77.36922526707681	116.69065603966527	117.11369618208334	66.46135893290169	114.01069474361091	76.98292486427852	114.14989959913255	77.28425362240019	66.33093629586692	65.11456782695996	81.32433080830688	67.65495984849859	66.08126146678843	110.8643273663292	105.19412075971694	118.86343253541894	123.62747491313385	66.04742293646713	81.02802758448014	66.22711858484563	70.45957262120439	65.47255047987868	66.42604918770253	66.14354234054464	119.055620951623	98.30171860630732	88.88340173289671	71.38866347113641
2890000	-909.2284032116704	-41.854587525654374	-681.6132153071686	-185.76060037884747	0.06132282851604315	0.8702207248413364	0.6975216684596071	0.15694002104348487	0.010469992029225913	0.14393134351296966	0.18091962146268376	0.07315914640502161	0.25640378272311704	0.9579942623872515	1.1286903495123526	0.564156696607791	2	3	4.397451299415788	134.814024801675	64.93682815210674	351.90598482583823	84.93746293552275	82.9631945597703	78.65698089876132	69.57822586309206	77.64048760612273	80.76516676932735	124.68013891503607	134.814024801675	77.41868703387154	124.63349860511899	124.92818642419236	95.83762798232141	124.6109404976404	77.51395191363775	125.06442168208993	77.93217722659334	104.1686674718414	71.35859647553346	82.97701489980948	111.60786140650472	82.94980377521439	112.04775623116619	110.09687118507192	125.55971473444343	125.76532561484832	84.99859390322644	83.44905996386412	68.52794542034874	71.2365366152039	88.77187835287465	84.02498093148284	124.6089993748609	125.25756036444422	99.6225275524553	92.29234301463445	72.42524325702287	66.29633262803915	81.99054306128261	78.41946924472275	68.64500387105002	77.29468757026414	72.39960181881395	124.57548799730704	134.62567288822783	77.30442924009391	117.98654103181215	118.83133230356508	66.30318468148049	116.44301751407767	76.29811581236027	116.90932967213627	77.34932248061736	66.27038287781973	65.98036715835691	82.86825884254009	64.93682815210674	66.17903430128855	111.13099525985996	102.66859422551788	121.05144903045137	123.02961610105582	66.07374203689581	81.85977571468555	68.06505215613984	71.1927182659169	65.91945011867752	66.1255203171105	66.0313555583571	117.82576491533258	96.76540954154142	87.17845905015474	68.99162399412718
2895000	-901.0231159227453	-41.33885146768564	-680.0000539899781	-179.6842104650815	0.0876850762874728	0.4952348238811546	0.94238939790164	0.17152615721780765	0.004013081949296537	0.18357843517099112	0.14826044406314687	0.10841831119854832	0.18561558847256326	0.8324843103841431	1.0763678537658703	0.4653231057620691	2	3	1.375463618912054	134.94607081228006	65.86541189490791	338.4503313739128	85.19144652965258	82.9180954115652	78.61072442530306	69.08877613276194	77.79564696627729	79.98923961787382	125.02452878222566	134.94607081228006	77.4704311643753	125.26866377966196	125.08980236896363	92.96380046441807	124.88755224078515	77.49881629039125	124.8631054047676	77.80598699627011	102.82133671758143	71.4121766234774	83.90841277856046	110.26317893159046	85.60259735732835	112.17949320141142	110.22709918528892	125.97749067476407	124.99599475470441	83.52746713755964	86.97509715741226	68.38008986038646	72.99657473245274	85.29174343538834	84.36103180159942	124.85848326138391	125.39820522500658	98.3411979620483	89.11931857431779	72.84817479653948	66.37945120868797	82.03484498626821	75.94131868874118	68.15879029491049	77.47109428968452	71.89244636921286	122.25952882826591	134.68179787878577	77.12643028813888	116.81843511221184	116.91769932458668	66.3006023067651	116.03548625798732	77.39551144767432	121.42237547248486	74.9022184693526	66.30490345706987	65.94604065933949	82.66507512163817	66.48575256474047	66.49894758833076	111.62746688109567	107.57341112557974	121.33367113698151	123.34231728731802	66.00466865517554	82.57558879381396	67.88458944828247	70.6779436304656	65.86541189490791	66.32482595370871	66.41396452720501	118.81063109497663	98.30384533541975	88.57826016077756	71.4921736418764
2900000	-906.3679735164949	-46.577221224398414	-670.6419451330428	-189.14880715905372	0.1450226144308744	0.42946912052900105	1.1119596354471468	0.16347303135987645	0.004606744109524371	0.28396126364200586	0.10701096623515524	0.0974971901929873	0.187177126248693	0.8639457070396686	1.0636099628683673	0.5174430818402951	2	4	1.9913294120659109	134.75625239365039	65.30583216654063	333.7098965940405	86.81665315791076	82.65687936882361	78.59079842426353	68.99902742228662	77.68045042338775	73.41085627586914	124.6248629559337	134.75625239365039	77.59104059177812	121.71283193190462	124.55554462461522	89.3609515103773	124.55519887069966	78.48403948589286	124.68992671370088	77.60537585875747	98.61938956246895	71.6008861304958	83.11520926804235	112.80071258168192	84.09195732425019	112.25864569096352	111.82785654345959	125.54991200741698	124.6529671288529	87.7090753701732	91.1007981453418	69.05536115334522	71.2412320391078	84.08789883452175	84.92144629113814	124.74536930585671	125.50324074397864	98.87372384529408	89.50942186608192	73.02567020616375	66.06808389914313	82.33890515853145	78.5385787063927	68.52048708197249	77.47616301826488	72.88180641923756	124.4823713556705	134.5476895281698	77.28235782317952	116.96852214452718	120.05087993516146	66.52845282624975	114.10517210800298	77.35954359134551	119.69627802129993	77.12864097105349	65.7869867970381	65.30583216654063	82.46990575496316	67.25923231231734	65.61915687271473	111.63283287470757	106.96260233693559	120.15422241795115	124.10013149387437	65.64797505793473	82.59460466162713	67.62473034054698	71.1066627320138	65.90419921183714	66.10739289445604	66.14298591861773	115.84101803562952	96.44764334167739	86.11891407399014	69.87060557087077
2905000	-897.3927294324503	-42.049168207797386	-667.477610398656	-187.86595082599695	0.05751980868097411	0.4205786046826452	1.4295214752170855	0.18375167354396124	0.005985384864429201	0.3108261028773259	0.1351973971690589	0.10816641208145603	0.2066439489904535	1.2026819238175974	1.3028508534131191	1.429739702086337	2	3	2.4840909535194604	134.70484826761745	65.50177053223558	320.66999797566046	88.26438608310723	82.6328236607983	78.64588200176485	68.99111413898147	77.55442963651385	74.11289376001945	124.64013221679286	134.70484826761745	77.41359375868734	121.4359136057436	125.0496154249336	86.64945497787211	125.04838724892574	77.43684519471908	124.55441119856748	78.47843450642004	98.36673042854788	71.91776404062989	85.83542724835982	106.82277240212231	84.5886071199264	115.42052929126767	111.22244897395744	125.53553502017512	124.7232050221774	83.9433986340681	89.40125301843129	68.25800352373702	71.78237136662092	85.57788730383757	84.1050214751724	124.68167284959753	125.46764284945075	98.70054192026863	89.0607765937099	72.61609163754711	65.71032053973715	82.20637920586645	78.36176666343063	68.96540912722686	77.44972236330739	71.77929794865113	124.47878650828885	134.70281824659017	77.32311183205799	118.66538766940842	117.60249491147273	74.3722894334503	113.07885420693437	76.24944396277319	120.85779574250884	76.93362851772171	67.21564973617215	65.97235203621011	82.01951131019128	66.26054863632378	66.11886972965371	111.02809778282946	106.85602776608371	119.01619621557666	123.03975064036763	65.50177053223558	82.88429750939983	67.19714315323236	71.13403889402345	65.98686363645064	66.11720534622773	66.09621401430846	114.68527635021198	96.30814460375248	88.9360407583283	71.85934289440371
2910000	-924.5004338556491	-49.8900724160286	-690.7747587788573	-183.83560266076324	0.13092602642264134	0.7290045293461637	1.593664293905607	0.1885076337103883	0.004625638004742417	0.2626146890051092	0.20771628589496755	0.09036203192229182	0.20614691263558851	1.0637577469133084	1.0699854537195281	0.9228397596894188	3	3	1.3904092167096636	134.7080081230669	65.78676574339549	328.3548489377863	87.78284303352078	83.03809721488821	78.58823083769722	69.54240899225135	78.48282684578315	73.11778747210926	125.49117835278288	134.7080081230669	77.5796206880843	120.29929707945723	125.21056595786462	84.1276632089789	125.29183081072138	77.72271079952212	124.91580034951548	77.90007763278601	100.97483941973849	71.59055465024147	83.32190725729268	103.432010951916	83.61538499674363	116.11241761071956	108.91554230541227	125.64752141688207	124.91207388908492	85.44363709958941	86.06468270450023	68.74974732932574	71.3039328099241	84.15278457539203	88.4484286611845	125.18453513616156	125.87480371940461	99.95795019530867	89.15279960493253	73.21022157021628	66.47132423230805	81.98792068305461	77.22317278243251	68.3244885794485	77.44613846095612	72.87561814998637	121.80888102749317	134.7025872301454	77.31162422776262	119.43271573157193	117.23156312819565	74.2571509847772	113.26857311959415	77.08834293789823	121.17066021975974	77.25831549783318	66.09936689724663	65.90347390407325	82.614894636024	66.0607382201338	65.90339531994996	111.70238090491951	107.77234453834814	118.90564452706846	122.9246837650372	65.98617418023423	81.35091216695524	68.20703722405456	69.49516874930983	66.00650383253792	66.0610439052273	65.78676574339549	112.33273327821837	94.84945880964756	85.19015150246477	70.49792526715063
2915000	-924.8243251006108	-43.55659696249253	-687.0406935496601	-194.2270345884582	0.098539595333671	1.2777109720630198	1.70279176112062	0.17426836189936604	0.0024759725985291376	0.2593690605671438	0.17367266227375752	0.0518747322306245	0.34187183538608445	1.1003760696293572	1.19051339779417	1.1940762811496557	2	3	1.6925154053827396	134.73971775460777	65.07913162258727	330.93322492827053	86.54990669919934	83.10836559264352	79.46412000487456	70.37170658591884	77.59826886013207	73.36781074746406	124.98171176934933	134.73971775460777	77.40369561701574	120.68486963798838	125.03726081968469	89.45868391874843	124.67092758004085	77.56946470103104	123.79672300647479	77.80968729923303	99.9213220137524	71.61571245863426	85.00278381569048	100.15706769493917	83.34965481098786	113.96038390089149	109.83310070233838	125.63017272479759	124.69690901666375	83.71195616221617	89.64435444378282	68.52057239955803	71.5342005504116	87.16586174358494	87.7898721435771	124.99034179074035	125.25726667295903	99.92715972840209	89.11726401161826	71.9277652287365	65.52368374431467	81.88047792411034	78.4376541161757	67.29235229412542	77.4688093728399	72.59193546743623	120.2893714805883	134.27237409293124	77.32747089116715	119.54411269113145	113.10021006502645	75.06607945887049	115.89360573449859	76.03214566877027	116.20275638306184	77.3559876884304	65.70524987078853	65.07913162258727	82.68597173233266	65.69770439256384	66.1366339023416	108.0600348820217	106.93132990362326	119.29610811645215	122.17813612834999	65.60795062293225	82.51042409542886	68.12027992341477	70.61294084965085	65.97618868044013	65.51069455186533	66.08442484908305	117.3965171906	97.80535951003478	88.09304379474247	71.66626598768632
