it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	alpha	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	Albertosaurus_TS	Alioramus_TS	Daspletosaurus_TS	Gorgosaurus_TS	Lythronax_TS	Nanotyrannus_TS	Nanuqsaurus_TS	Ornithomimus_TS	Tarbosaurus_TS	Teratophoneus_TS	Tyrannosauripus_TS	Tyrannosaurus_TS	Yezosaurus_TS	Zhuchengtyrannus_TS	Albertosaurus_TE	Alioramus_TE	Daspletosaurus_TE	Gorgosaurus_TE	Lythronax_TE	Nanotyrannus_TE	Nanuqsaurus_TE	Ornithomimus_TE	Tarbosaurus_TE	Teratophoneus_TE	Tyrannosauripus_TE	Tyrannosaurus_TE	Yezosaurus_TE	Zhuchengtyrannus_TE
1545000	-636.3621933084698	-31.320071556962414	-552.5347560843853	-52.507365667122144	3.2053440078915822	1.0000326611990107	3.43168415036437	1.221839560451925	2	3	3.30154936823181	85.39433945166272	65.92652087987177	102.22623899911007	84.83277252793646	70.88830608856972	84.05625229756467	83.14757678592143	82.1129161830204	69.32856396691875	69.06485903686779	82.88872084581091	82.21814836122745	77.33557352235071	67.23441704092463	82.18993891784149	85.39433945166272	70.87804590616791	66.28192319806342	65.92652087987177	66.30027842777298	66.36122146319049	79.75588019097998	66.36062935866067	69.00161306710113	81.93270717730758	66.21579183532813	72.99194955416404	66.25433277754182	65.97401579712562	85.19521728507888	70.79211092148844
1550000	-644.0606409471804	-30.389162596411737	-557.5508087108336	-56.120669639935045	1.9375210954266393	1.123552009548223	3.5354619375970153	1.0346225027172125	2	3	2.8358125121555906	85.24303358790856	65.61689213953204	102.81738425245405	85.00724818854276	70.64665603726584	83.74867027412976	82.46126538620531	81.72821300093145	69.7139928027619	69.3136977185662	82.19557682501117	82.79164118556628	76.30967636461321	67.20915954118023	83.57644111585685	85.24303358790856	73.6270741396808	66.4609567816885	65.61689213953204	66.57063292134639	66.41152631194144	80.34067759399063	66.26282312383951	68.94496098746957	81.99510666213857	65.93222688122626	73.7765548348356	66.4671055422885	66.02626712732858	85.22852285895452	70.72070814918618
1555000	-643.585247733246	-32.41628471216255	-547.3816683326547	-63.78729468842869	1.0319035571672492	1.4835345652827332	4.140413096978049	2.8081935703924574	4	2	2.212056272656188	85.68165079666709	65.90924135683248	97.5056092512935	85.07103233196894	70.86630419493693	83.81927506609745	84.43643645695045	80.45348166457296	69.32261831728943	69.41506315388807	82.24439298295117	82.19285956107139	75.86614126339605	67.1409697658908	82.10708044533166	85.68165079666709	70.86494704003212	67.01025394456472	67.07459289331213	66.4963896126851	66.37570879578217	80.3934134864595	66.38119063274455	68.9471939285652	80.8579528477387	66.10084063456502	73.55200594933194	66.94822737741573	65.90924135683248	85.13316274291941	70.79646958683432
1560000	-642.5326584029474	-26.422367319884614	-555.8924859302716	-60.21780515279113	1.6933838981788656	1.4075669324342224	3.9196991752304173	1.9697571360689559	2	2	2.700412437898226	85.51401854297708	65.91403475079305	102.61397303859736	85.04404629529111	71.54216923714455	84.14883658991376	82.79771748101311	80.57868445511033	70.30810550067316	69.11113396268318	82.52403661252168	82.38281277648983	77.3511979640782	67.35426349848056	82.03902102066968	85.51401854297708	71.15477189226458	66.27944168199161	66.14656553827609	66.12308837683679	66.3468938703598	80.36730577793278	66.41601150328982	68.97353065725889	81.8978647130586	65.91403475079305	72.2896264234704	67.0134410581084	65.946270820702	84.99062470526577	70.53214291336944
1565000	-643.0243406798775	-29.286428515006254	-552.5018926792981	-61.23601948557314	1.5056630334929397	1.2816416631822019	3.9544106345362318	0.9196371805090282	2	2	2.4515418515076486	85.5268793289683	65.7778636888582	106.17822703866487	84.99180552417667	71.82506861415041	85.5268793289683	84.21072056098171	80.43568223753809	70.75593589114021	69.2592678532252	83.3787955723011	83.41199329853997	76.36893044147874	67.42144606425843	82.40275554244546	85.34644062033819	70.8974069139484	66.88619768505556	65.7778636888582	66.16762745851102	66.01547570746052	80.41043528430795	65.81257613036732	68.94488053456107	81.87694123839854	66.17873550287922	73.11584701144066	67.03713719303911	66.01058367440872	85.03731981957054	70.78328049596756
1570000	-634.4414836700465	-29.64544598867426	-552.2732838631023	-52.52275381826996	2.0448678165204055	1.149631005457186	3.5880177609972326	1.02065068969047	2	2	1.8795191835063607	85.26605636401483	65.6878569452017	100.54159969942066	84.58171779158391	70.61074756337618	83.85094341111915	82.79220222123932	80.50661731403409	70.00618413386434	69.12614101170124	82.52014011054186	82.33180042906017	75.81328983973494	67.18694017944966	82.61010274134645	85.26605636401483	70.87423949786098	65.6878569452017	66.16143607551786	66.13928045422445	66.09655504234556	79.90745642091274	65.74663864411431	68.99116241849597	80.95148331995433	66.17324019909728	73.10738479198325	66.93114211902136	66.03269190324032	85.12998158209865	70.47921299329867
1575000	-650.4051868982233	-31.722613400297668	-562.1543132260333	-56.52826027189235	1.5952819697152434	1.064139640642186	3.74926920733594	0.9069434630955564	2	3	1.6359753547505804	85.525519616854	65.69221812611703	107.43445921207449	84.99106741740735	73.67357377963242	84.31602594606768	82.71296246227611	82.54878593438703	69.92603284439893	69.036069682471	82.87064451330754	82.73729738358927	76.20957241657007	67.41281571690703	82.27435794552136	85.525519616854	70.95558890718775	66.33670657619783	66.41414440240331	66.5528777915245	66.09182325854994	78.21231269467489	66.23641516347021	68.93006415890258	81.51364458683675	66.17699992142545	73.35909339837634	66.46444918800275	65.69221812611703	85.09841996520223	70.67668612281925
1580000	-644.8380011882047	-30.326591716685158	-551.5034670995378	-63.0079423719817	1.5753053633326066	0.933239570030247	2.707776160700906	0.9366389821772726	3	2	2.667774589818589	85.41885773555698	65.34330306795715	99.56637910830985	84.73987109119601	73.70409747396543	84.44375455587073	82.72277592807868	80.5757639092579	69.19593044437553	69.26231584083116	82.52340266566942	82.16874428636358	75.7775663637431	67.51194251969008	82.17816535419973	85.41885773555698	70.97712199722373	66.98356972174902	67.6172102909991	65.8751951596983	65.34330306795715	80.36924939117985	66.08927903530846	68.71100071314433	81.75437089103245	66.08871289321712	74.02733458108733	66.99439807094605	66.05733310259428	85.00880554434451	70.71416859445428
1585000	-640.8311106167461	-29.737727695721194	-555.1134727098166	-55.97991021120822	1.6511699731035858	0.9948815824337185	3.904108613158739	0.9332528220787552	2	2	2.0985289418633517	85.24112405412106	65.98747965655141	104.04179216194488	85.02075288075022	72.00835212985577	83.832737014234	83.6006843983307	83.40592900017641	69.26175778291018	69.36556604835769	82.25053418010107	83.41955912247366	76.27094564637741	67.22820059143125	82.22816462597203	85.24112405412106	71.06942279326172	66.54354047568464	66.36108036038176	66.49390502416931	66.57685290046933	79.42623542020237	66.33499386662174	68.64915560592478	81.34395811407884	66.14645936652855	73.56137152615713	66.94903995519208	65.98747965655141	85.22334146814183	70.56452436630451
1590000	-646.9845757096926	-28.924727155649673	-562.4402152698738	-55.619633284169254	3.71403590132592	1.0503931274031857	2.653865665176212	1.5529201265527064	2	2	0.7498440915053962	85.2392265561249	66.00400807334819	105.98889089898957	84.55190279235926	71.37027421240137	84.26074674932677	82.88391896413675	82.97562180188531	71.5662699016148	69.27376127019421	82.66870498924143	82.68067260156161	75.99973448901457	67.78794312442554	82.94037935832982	85.2392265561249	71.03862752251504	66.76884503552094	66.39046504381432	66.21853136276512	66.25387514536007	80.13157658320851	66.41168470767684	68.9857476522906	81.05409628480382	66.05864802016715	72.4374280036576	66.77988664543395	66.00400807334819	85.16152229795858	70.59257857813614
1595000	-643.3799163678225	-33.435907530586654	-551.5249464819478	-58.41906235528802	3.638263608539291	1.0659773746735193	3.6656555766986134	1.1181825525529991	3	2	2.274454526192333	85.24207961444037	65.88692087008121	102.50423694794333	84.53672185348516	70.39989616315299	83.98983977736255	84.41999241644488	80.83652862457568	69.18064442523277	69.05040056647405	82.72059530428142	83.60820735271356	77.4029360619828	67.26136768507409	82.32324184438858	85.24207961444037	70.9343364359512	66.4464450288786	65.99718639982895	66.29999560054254	66.49026019785666	80.02485431749969	66.15610618143097	69.01797777651356	81.78323710375389	65.88692087008121	73.09349539743063	66.2789221921119	66.09622643309248	85.08672828909019	70.74419538950549
1600000	-639.3236861680551	-25.11221320789559	-554.0737242663998	-60.137748693759704	1.2584834909849774	1.1460977207958605	3.4672599261925985	1.362141958470907	2	2	1.090365256329402	85.7607064564493	65.60103450712396	101.51459948755725	84.62564795010242	71.54666008384507	85.7607064564493	82.34024687611836	80.4242780575939	69.4934402587035	69.35422211737968	82.91717917414303	82.26510419963574	77.5428203312266	67.22448258392579	82.16542504506596	85.31543766816092	71.31172292324973	66.64482420057958	66.87055843149385	66.45970213172815	66.22542411145197	80.37765311424512	65.70019634121064	68.82232996332203	81.48646987088527	65.60103450712396	73.74970640490704	66.87475288643436	66.0743341630939	85.05487179090987	70.830916320657
1605000	-668.5189041586043	-30.09434751482479	-573.2064588061342	-65.21809783764536	2.2987767412573086	1.030164074734021	3.5158229381793156	1.0292955369484031	2	3	4.952483827452629	87.90272044513618	65.86291767822608	114.56801810865446	84.7231100350967	73.77350906255697	83.86541882407319	87.90272044513618	80.95849104384801	70.70100380816494	70.11729815036652	82.60122059890264	83.91484355405117	78.15829590349236	67.46252027741328	83.0432385226679	85.64634110647852	70.84892170553663	65.88777641623702	66.38768518373834	65.99301311484595	66.53131818196515	79.67806828078459	66.34345806920048	68.87993835627341	81.81609070799894	66.04346170324382	73.98843151492146	65.86291767822608	66.08609227524965	84.90490786342588	70.74575558301979
1610000	-650.4640923452242	-27.566383736347838	-556.6784507586061	-66.21925785027031	1.6986609143926341	1.5592768965406687	3.5199118502669506	0.9641179916224879	2	2	2.104424660764512	85.275653009884	65.69647039017381	108.34868350456458	84.58345364379443	77.94675326634216	84.4131268749394	83.12653536080533	81.44382454241514	71.08286449875014	69.03777321183533	82.88843139080592	82.40864989933289	76.01013827170098	67.24237591483293	82.04732401946306	85.275653009884	71.1353884489107	67.09653643819081	67.58859910852598	65.69647039017381	66.10503173046389	80.06503791834673	65.85875804746476	69.00185682566772	80.474757053541	66.09471579078793	73.77582465434574	66.97572267397413	65.77221252687156	85.19520715945156	70.59287853144221
1615000	-644.3930815574101	-24.395593999232503	-555.1264233745134	-64.87106418366432	1.921768894622538	1.1672181776342894	2.978293707456028	1.4359705167201673	2	2	1.2675735792961176	85.52501118476329	65.47781809297497	108.26188385232726	85.52501118476329	77.82240305618585	84.05713953311657	82.39846619297568	81.86162953341821	71.70019730756914	69.01923531749533	82.11133089545456	82.81872355956214	76.6335753012457	67.58865603517863	82.12712156704974	85.37661476170321	70.84582758785467	66.70990816276229	68.03961167447771	65.73700117956317	66.4003446586187	79.86567224257755	65.47781809297497	69.00290957761456	82.00401553106367	66.20738961234893	73.53331397353422	67.06310180635224	65.92201799524369	85.14725393190638	70.51368954220737
1620000	-639.4537901090872	-24.942588591988528	-551.6588652189232	-62.85233629817549	3.369100092062718	0.961142124820766	2.5857426813879436	0.906535797783357	2	2	1.4657071654463574	85.34368339680576	65.58302834613724	102.54949848279695	85.11455466241458	71.11447876304234	84.34326603818464	83.37554187516096	80.67629988773362	69.63611445414013	69.08406117322605	82.89919132316331	82.89554723663869	77.82430833652286	67.19607722946311	82.28187872542262	85.34368339680576	70.86820256438278	67.05584503781348	66.2158419738638	66.52776429048858	65.58302834613724	80.28607994428947	66.25711847036251	69.00372563541785	81.97755343396068	66.20631208411095	72.22164436645987	67.06840736700512	65.9621507039145	85.04458274339162	70.69365278628882
1625000	-634.2969859032468	-27.774617583183293	-551.6554518952084	-54.86691642485505	1.9315444144608693	1.6505051471235423	4.692931773748785	1.936574170118389	2	2	1.1783740647767567	85.40158578774754	65.7062301712037	99.88057648594724	84.87385841771072	70.69058228229011	83.89493853482433	82.65281907948247	81.60158352793822	69.3542735387035	69.02158004615524	82.28870900473885	82.24583256042318	76.38987333005387	67.15975548645221	82.33988573019207	85.40158578774754	70.93010631340007	65.7062301712037	66.26177682555718	66.3240000871523	66.25834701852723	78.91531999170593	66.33206399981994	68.8712819907948	81.64466866423734	66.16796529832024	73.42787342609098	67.05492677476674	66.08789628110425	85.14251964869193	70.76993697619257
1630000	-639.5648141253736	-33.042395999296986	-547.9373630787787	-58.58505504729783	1.6657646446527237	1.1936085922323814	3.9441782883213437	1.7318155359813474	2	3	1.8456408102703201	85.23869684175158	65.83911948523166	98.01371742268094	84.59834235442165	70.8876024961215	83.99617485867607	82.7293374124173	80.41863455823716	69.22598828618187	69.26691821993188	82.14121710841866	83.04222179979612	75.85696538938168	67.19825602894538	82.53847591282403	85.23869684175158	70.87772434550725	67.01774258340843	65.83911948523166	66.47048924410355	66.3797191757523	80.40091013136612	66.0979663369645	68.99156177652442	80.79875411103492	66.11180644016656	74.0098286799775	66.10952839544223	65.9397292094812	85.19178857172834	70.64389404874944
1635000	-629.2707936061687	-32.42704986459764	-542.9603391024319	-53.883404639139144	3.4502352693541916	1.540482302003176	3.748347211752252	1.9391702609023336	2	2	4.2487175111701765	85.42802361157153	66.00726661339547	98.55953709191998	84.54441774814678	71.25219262269948	84.7423647111808	83.15813529932333	81.0148948177385	69.25020398943695	69.0195628281237	82.19969475516265	82.5236381530669	76.09072845542491	67.11355001420117	82.15119890530414	85.42802361157153	71.06685595207192	66.11366120739729	66.28257215641251	66.1370424244643	66.20579322875348	79.85405372368803	66.2069621689499	69.01219439864093	82.04677310367298	66.1598436609686	74.07762327514737	67.08401923440483	66.00726661339547	85.16741311082612	70.64070646481098
1640000	-645.4532969932646	-25.715851010174312	-555.9126414937789	-63.82480448931142	2.707627466920489	1.0822274125716882	3.740953177584966	1.0493420171852328	2	2	1.7457463577706216	85.36138344419646	64.50681801138602	108.64717946214361	85.36138344419646	72.25578093481018	84.01755866739461	83.38251007533975	82.09717395958768	70.25542429975947	69.06794236267193	82.09087062773457	82.59091335036524	79.97583216101536	67.12901427468232	82.42766131269964	85.2725030182598	70.84320170780649	66.7537202481427	64.50681801138602	66.64232115036454	66.547549580095	80.22324449518109	64.9495700853547	68.71526770299242	81.64025300572604	66.18913790999801	73.82483495859674	66.46560717200984	65.94365686248275	85.23288548626599	70.48572406558407
1645000	-632.5158154763715	-26.363914773344924	-548.628648547031	-57.523252155995465	2.2220087452789277	1.226812260581458	4.190003082834265	1.8032116539241605	2	2	1.8436121010902495	85.60611243073407	65.95426788553893	97.78826618372514	84.91160136348857	70.48687095853172	83.77496122030207	82.80125717394422	80.60991479034679	69.4817197510127	69.04752046003837	82.13976945844573	82.15363542282924	76.06596137691238	67.17743486605313	82.58125861091345	85.60611243073407	70.94218208230208	66.31887362445232	66.3264662875527	66.39525051434745	66.44298604185533	79.74402745837585	66.42828264170987	68.73359074491425	81.96862003745059	66.14241312912506	73.19304257405751	67.10152066992211	65.95426788553893	84.45591864131544	70.78667353151198
1650000	-636.5797176308718	-29.453695576206513	-556.5019168199354	-50.62410523472977	4.035296824404806	1.1973493867135634	3.694215734403096	1.6215220048296568	2	2	1.8263913659823274	85.44104787549065	65.82689650890478	99.86584569588047	84.77995317030889	71.22258391901781	83.78480528664095	82.74733940290885	80.70223103312736	69.63848897879778	69.15579602659882	83.24287337075603	82.28558354358684	76.41215120211484	67.20543270198031	82.18498980854054	85.44104787549065	71.27137385854645	66.48078387088528	66.45718327473756	66.37869204651061	66.43025037130013	79.49084703203201	66.42923198101424	68.74612857540797	81.66461523434954	66.02088362385945	74.09581616918997	66.25175198529178	65.82689650890478	85.23393157215123	70.70179223690111
1655000	-643.6621676620499	-33.59995517294626	-548.126335254344	-61.93587723475969	4.7296545533948615	1.2176155977102174	4.130933388080356	1.7550711352936117	2	3	1.0665316021771716	85.28169288094665	66.04400528465841	103.6964905384112	84.72603504750292	70.6851606181533	83.7639221269667	83.34097695719802	82.16178898803133	71.24516088164792	69.21011666687801	83.57376884151545	83.24184970079808	76.5728650760172	67.13970186498032	82.14038047801257	85.28169288094665	70.84135388423526	66.77591539725475	67.1772038940065	66.4281155241781	66.13071089177184	80.08998835631002	66.35680277437812	68.94128323690803	81.58573690106526	66.10447605550922	71.63135083586702	67.11031895381767	66.04400528465841	85.01728723047941	70.83508813826819
1660000	-645.5833501465386	-37.211505575450076	-544.983862780848	-63.387981790240474	2.808950263354886	1.0298334445974557	4.348860102400261	1.179176410667814	4	3	2.2116108875228964	85.28653393822955	65.87402767659293	97.92853517532505	84.88311562822946	70.86126536682552	84.33118346646677	82.4334144994389	80.48722130773744	69.69555416803108	69.22069963695242	82.19908116055566	82.52728788131367	76.27577728593292	67.1139167962806	82.08274459530153	85.28653393822955	70.85159249357979	67.01913369241922	66.13553935542745	66.5106017293162	66.5183974125122	80.31320445509131	66.33515642826637	68.67764513519907	81.67563946751126	65.91534010739413	72.35925815646976	67.04424146924747	65.87402767659293	85.12064536327959	70.82202260082329
1665000	-638.1908231674745	-27.188622879882722	-554.7194135061148	-56.28278678147694	1.4830649775923979	1.1375137211352615	2.8712914350550878	1.1451241628271942	2	2	0.5709362576760031	85.25517206696355	65.65283810067953	105.98232301073095	84.65108342953555	71.26005045026218	83.72920136470778	82.87782951781965	80.57205878730353	70.30092344335425	69.07662205749301	82.68340090568746	82.86838681318754	78.8851194528805	67.39263823666766	82.66221372175117	85.25517206696355	70.85264887525602	67.09406504893235	66.10074903874923	66.23002500191943	65.88485254303255	80.40721460437265	65.65283810067953	68.75191356853277	81.78979177433716	66.2144830524374	71.22690497428987	65.66108381573049	66.06380484759606	85.17066595468883	70.8366337868406
1670000	-656.0808403502674	-25.16260357058706	-567.1599250294314	-63.758311750248936	1.398464036642362	1.1687014694242666	3.4866800540239353	0.6073856728041302	2	2	1.2891777659328405	86.2216794024653	66.00798990731049	110.08108999666328	86.2216794024653	70.82901239377802	84.04338021518424	83.02109660643869	81.20139675432365	75.48702856680599	69.10498017848187	82.88563084808024	82.43004094832689	76.86161074956455	67.79451807931235	82.06410008475363	86.20991100037918	71.428050783526	66.60948258071427	66.53385569341756	66.44569537560842	66.45111946917574	80.12495674280072	66.09552430135946	68.39386830282865	81.63627077692146	66.01145361228542	72.6506239713688	66.58395299651727	66.00798990731049	85.21811966640148	70.73843321804758
1675000	-646.8935913230854	-30.65129547522027	-563.427434465586	-52.814861382279105	2.6604738235046277	0.8487835189259523	2.580908772845145	1.1488577004751204	3	2	1.3470847008236335	85.27745968375103	65.8090617442018	107.90664789823514	84.64752945079374	72.63548898493953	83.75725565896238	82.93282347157772	82.62115429022934	69.59907273831882	69.62835096112579	82.33685268544927	82.6501761614832	78.55258855787508	67.1878123091392	82.03170257743535	85.27745968375103	70.99289592671127	66.17531603775902	66.08857998617538	66.17821056859037	65.8090617442018	80.04043827133631	66.28055720365806	68.85677827678218	79.48441079437721	65.84388397841687	73.92260373361019	66.22598457066546	66.05944030318368	85.17998521498899	70.79926487581109
1680000	-649.1174128495774	-26.867334200465173	-563.0848351049848	-59.16524354412741	3.063166824224816	1.0767571292545106	3.369881716507562	0.9273143629744398	2	2	2.239264888689682	85.28302275415132	65.23822470229167	109.00415139540391	84.68749414856714	71.73370187109327	84.4420349736901	84.05901523298932	83.60393474493357	69.76024787617906	69.78322259812613	82.0858142296658	83.85473609991845	76.2196246598881	67.35804496798265	82.53172547832129	85.28302275415132	70.843844488528	66.65875623129237	66.64942114586539	66.29227463719039	66.21409843444997	78.9534889552608	65.23822470229167	68.21536408793652	82.08382317756077	66.22252061498496	73.42670115570758	65.94980413519048	65.70675523894623	85.05110494531314	70.57997526664005
1685000	-636.1534749060894	-27.146333766346192	-558.739833948487	-50.267307191256236	2.7042770145840644	1.2391304779596921	3.71959698073924	2.384937964957502	2	2	2.87472655678547	85.2449791269594	66.02972907198422	104.54089181735527	84.66549597038968	71.42005662492227	83.75607399985626	82.68297179944899	82.86562708979216	70.13981454355043	69.12690352903876	82.73755265413158	83.18622725917689	76.7486076278732	67.22946712486458	82.72623715344213	85.2449791269594	70.84949356322788	66.53354629329684	66.2684778583639	66.1561525517327	66.02972907198422	80.03634440733556	66.41803187072705	68.94115496943087	81.17359433142887	66.11045262970605	72.80236936281855	66.50129780197406	66.06078954904274	85.16749269575355	70.63918285572396
1690000	-640.5305527703703	-30.120038413938694	-563.6847494444412	-46.72576491199038	3.0622672003968776	1.5575402084482175	3.747168815368844	1.3339043523982046	2	2	3.038605338029577	85.40917389063455	65.8866539809241	105.93077851844355	84.60309883898015	71.04537159234815	83.84158353290599	82.57431093711871	80.49184766164223	70.28953121376016	69.10105778436281	82.45549185534075	82.65529174165174	77.0666371425159	67.12221867964824	82.96991568871942	85.40917389063455	71.88657174545703	65.8866539809241	66.12052627159369	66.0447635200624	66.09529551304452	80.3846508605226	65.94981868547931	69.0031645228548	81.05198489929688	66.02500246054407	71.25385928619345	66.14058582535858	66.08327366171743	85.20735853057218	70.33438576847826
1695000	-641.7544881696535	-27.09966319226283	-554.8460136573386	-59.80881132005209	2.9755391479886337	1.2751315237044751	3.276635410225661	1.009705052452766	2	2	2.887173106191585	85.61803105456512	65.92378074863142	100.78028827324385	84.65544281959228	71.79097623381504	84.79473719664695	82.33357797600115	82.17202558164166	70.72062852402762	69.09574863334183	82.55381515187806	82.76437464109951	76.66093361686654	67.45436262298936	82.39044969537217	85.61803105456512	71.04263305802957	67.05504153382631	68.1596571719134	66.47337533344414	66.55461446394746	79.91670931029726	66.3758480695891	68.68895269942472	81.77162299711226	66.20612265168849	73.57375207686029	66.97848283637072	65.92378074863142	85.13192456477017	70.45756407474728
1700000	-648.0727181519895	-26.663788465166093	-554.9447072666436	-66.4642224201798	1.915893221061579	1.2170967849883647	4.0349321422612405	1.036951097399743	2	2	1.5775223428306326	85.42369354940162	65.98579472749408	107.17402077565545	85.42369354940162	73.50571991248117	84.70349979193843	84.81518329130925	80.9234871456832	71.03893675573512	69.35854017528801	82.09715116286813	82.43261717371942	75.98691976345862	67.2270444535136	81.99143458306173	85.26313848263307	70.84736597413352	67.05642084557736	66.22462252788475	65.98579472749408	66.57131237822207	80.1625828972388	66.02409042755333	68.79053314817298	80.9901298827784	66.18014306886961	72.54387682997874	65.99583238390053	66.00640091621138	85.07215141673726	70.83681998895013
1705000	-637.7055101882354	-25.419006339518837	-549.2874037215261	-62.999100127190445	2.545109210426527	1.1454646673151396	3.34402045196706	1.3297570042609033	2	2	3.486817903022682	85.2366566243695	66.01445204712846	104.58664168740187	84.64380497664688	72.330359014997	84.87635602833674	82.53491121971288	80.55990741760725	69.35637483941393	69.39435570796284	82.22824436476971	82.50720705946854	79.03533912943922	67.24426459766771	82.65747243687261	85.2366566243695	70.87115762768686	66.82313978698953	66.19775116611446	66.34408131990767	66.39807824638369	80.41055776101737	66.3176665887044	66.6825601891371	81.11736621354443	66.12436955825125	73.32353910779608	67.08750726685736	66.01445204712846	85.23652283749011	70.8121772682279
1710000	-642.5243874972573	-24.976117528129834	-555.5756087452189	-61.97266122390852	2.6787463696526865	1.0844139797592713	3.520250426133858	0.715476901024136	2	2	1.8730823968578614	85.26437240982719	65.59808835526741	102.9994461333027	84.98769260202947	71.03653205818775	84.66401575894231	82.82282222456597	82.73007142058	71.49644541387883	69.0560564393434	82.08963945959403	82.89480222277274	75.86882557197549	67.8033682059751	82.42498181639384	85.26437240982719	71.1600818906736	67.10298811008022	67.06091154632259	66.54373349323231	66.32670035948198	79.57075928009674	65.64890156986674	68.63743395219117	82.04142628575077	66.07246152227893	73.85233271381504	67.10810022926168	65.59808835526741	85.20788857729075	70.52853536650069
1715000	-638.7963358981717	-26.226659920066197	-554.8211706580146	-57.748505320090885	3.5200352712653817	0.8072965460063771	2.7112040877374928	0.9866903314736334	2	2	2.2326125599578672	85.325389231717	66.06125008041288	100.08480433031818	84.54635126627353	71.17644836898589	84.72386166718093	82.85093018091513	80.49582925833295	69.58711292387389	69.47504319631696	82.42709693905432	82.35249210538751	75.8222655617027	67.21920398464306	82.85191349010294	85.325389231717	70.89788285423748	67.04558802486059	66.2353682830806	66.53763750779217	66.12298564663341	80.15360871041905	66.06125008041288	68.94917756394254	81.82583666737638	66.13863188924218	73.06449783276327	66.53796393216301	66.09138896429107	85.08150460039028	69.82157699503868
1720000	-656.2413125406747	-23.546468932255287	-563.6675101931498	-69.0273334152696	1.222469953336091	0.9555335362501377	2.993289066796245	1.0138062295849222	2	2	1.4949118609204821	85.66310132535416	65.45761657939107	106.30783789081543	85.22068164942092	71.29136004896928	83.7488638314581	83.26680108015734	80.47281825203596	71.0798147884276	69.20786069289099	82.42249390733026	83.29941299705412	76.68944315690716	67.32009753476846	82.76697410293208	85.66310132535416	75.70102444415515	66.91215710514554	67.85047795983189	66.58715973611092	66.31092439681618	80.41011676192842	65.45761657939107	68.39976443492905	81.93344126286044	66.01395198778192	73.69924141835276	66.46506671341261	65.99677370022653	85.07991049225998	70.72630737199884
1725000	-634.9785792321562	-27.28790660014248	-547.3584489091058	-60.332223722907884	1.609393687485136	1.576755745221717	4.617443574140699	2.380198900312223	2	2	1.8468845577591826	85.28918427906466	65.68087294338639	98.85218302736804	84.78420214458701	71.7585973961672	84.01168634609182	82.38396097862805	82.2202969748078	71.28459141713898	69.02325402887432	82.35200537893898	82.38321624448082	76.21781622917861	67.59323382974414	82.03019091132734	85.28918427906466	70.84013002745013	66.76452972904453	67.82662857534373	66.63578532506983	65.68087294338639	80.27938372146582	66.45566075077717	68.99282638666548	81.92137821905219	65.84407561701246	73.86047688783101	67.0492372784639	66.02736277258032	85.14954778143269	70.83241717098629
1730000	-633.8453099066146	-31.208378254967805	-542.5297517323279	-60.107179919318924	2.3582209016033353	1.2457395285232193	4.892714382422893	1.659549450472559	3	2	2.1384835798976223	85.45363770988736	65.97779085248224	99.59717590108579	85.45363770988736	71.21799810336313	84.10076913745289	82.57557796432415	80.98036563295753	70.61807425823959	69.29455080077233	82.1425951779696	82.65593408358826	76.59619555101632	67.12944748109709	82.01715021298207	85.43446515183112	70.8377380650186	67.07813228567738	65.99977427159907	66.2131949949948	66.01401169992351	80.01863811454994	66.21404150026162	68.9886875115579	82.08088093209173	66.18314912797153	73.61427368842035	67.04406784274111	65.97779085248224	85.1942608983922	70.83641970875085
1735000	-644.7157581560922	-25.311930868303936	-555.367048808807	-64.0367784789812	2.4365865322319533	1.1973332994668346	3.5086368876866865	1.106743197404298	2	2	1.5176508452734183	86.41234008677445	62.36218730632927	107.12545690319375	84.57023091906841	72.61562507623985	84.10206581784875	82.64348867300066	82.24634518737005	69.30238718043164	69.02201084115399	82.32213161260567	83.1000832457408	76.16473904327135	67.16505432461608	82.2978638304336	86.41234008677445	70.84369312585298	67.08300237046178	66.56154857709097	66.3352615831707	66.50593943347658	79.00025678750036	62.36218730632927	68.76697737358658	82.0713562944015	65.69916579961273	72.45696006652629	67.03784645574737	66.03036708424123	85.0860375204429	70.68569540862626
1740000	-637.9196725351774	-26.663563548187202	-553.3885034085232	-57.867605578466964	2.8079084850340297	0.9126655327712467	3.693116940834187	0.8216819328936948	2	2	1.8068902756450718	85.28934746507568	65.81637541857906	100.1819521913318	84.82516896898136	71.278735397756	84.30294347213865	82.76604438551519	82.72934953621902	69.66063749307492	69.51445225605553	82.1550239452001	82.2649015923937	75.9450107746552	67.1736054666188	82.17288587188399	85.28934746507568	70.93999075918558	65.95569589294534	66.69809998515913	66.19409668734703	66.1922332875069	80.05769735864529	66.36064854289458	68.57569278017482	82.0298210984426	66.15898260596089	73.80315128198292	67.03659161087302	65.81637541857906	85.23602451829336	70.72103412461698
